mot,date,surprise,c1_s4,c2_s4,c3_s4,c4_s4,c1_s6,c2_s6,c3_s6,c4_s6
exploitants,20130207,5.3719,-2.2993,-0.7526,-0.0722,0.6736,,,,
exploitants,20240123,8.9499,3.4342,-0.1481,0.6751,0.7827,3.4431,-0.4855,0.5262,0.795
résolue,20170616,6.1503,0.3113,-2.0765,0.0458,0.096,0.0223,-2.0498,-0.2468,0.372
résolue,20180614,4.1148,-0.5057,0.2296,0.0178,-0.3891,,,,
résolue,20220506,4.3705,-0.0965,-0.8796,-0.3988,0.6516,,,,
motivation,20130219,4.118,0.3594,-1.6034,0.3833,-0.0665,,,,
motivation,20140316,4.2796,-1.2435,0.8185,-0.2925,0.3785,,,,
retombées,20110323,6.591,-0.2636,2.4354,-1.8019,0.6629,-0.269,2.6751,-1.2487,1.1668
retombées,20160627,5.2514,-0.8511,-0.0499,-0.0957,1.7786,,,,
retombées,20170111,11.4907,-0.7469,-1.8309,-0.3286,-0.1345,-1.118,-1.7011,-0.4789,0.22
retombées,20190928,8.0897,1.7454,-0.3392,2.3185,-0.9057,1.7851,-0.8306,1.6896,-1.3398
positives,20200519,6.3559,-4.3935,0.8973,1.1777,0.8414,-4.0332,1.3486,1.9027,0.6196
positives,20210111,6.9743,-0.4284,1.0352,-0.3958,-0.8658,-0.4955,1.0749,-0.4457,-0.4764
positives,20220103,9.0747,0.381,1.5589,-0.8211,-0.3502,0.2877,1.5479,-0.708,-0.0008
d'enfant,20130216,5.5424,-0.4832,-1.0007,1.5338,-0.5242,,,,
d'enfant,20170926,4.1531,-1.1695,-1.758,-0.0024,1.0485,,,,
d'enfant,20201224,4.0154,-0.0465,-0.6169,1.599,0.0176,,,,
d'enfant,20240117,4.3946,0.4338,-1.9299,0.1028,-0.3265,,,,
épuisé,20150113,8.1346,-0.7039,-1.4043,-0.5077,0.5532,-1.0261,-1.288,-0.3851,0.8176
épuisé,20211225,4.3604,1.4819,0.188,1.0,0.6873,,,,
épuisé,20260620,4.041,0.2301,-0.7161,-0.0252,0.7644,,,,
maman,20211225,4.3992,0.291,0.4181,1.0802,-0.1589,,,,
marbre,20141114,8.905,-1.171,-0.5588,-0.3044,-0.8167,-1.411,-0.4559,-0.5876,-0.5716
marbre,20161031,4.9717,-2.0362,0.4292,0.0906,0.3478,,,,
marbre,20171101,4.3443,0.446,-0.336,0.3568,-0.7771,,,,
marbre,20220626,4.2843,1.3433,-1.1612,-0.2347,0.6908,,,,
marbre,20250426,5.2459,-0.4031,-1.4822,-1.2478,0.6743,,,,
comprendra,20130204,5.5148,-1.817,0.4047,0.0852,0.9328,,,,
comprendra,20180807,4.1079,-1.5255,-2.6851,-1.0184,0.8659,,,,
infraction,20100930,4.0117,-1.3314,0.7933,1.1086,1.1899,,,,
chypre,20080225,4.0632,-1.0572,-0.5393,-1.7138,0.1871,,,,
chypre,20100605,5.3377,-0.17,0.1113,-1.403,-0.9732,,,,
chypre,20130318,45.3535,2.4413,0.3923,2.2586,0.7233,2.5762,-0.1464,2.1156,0.2081
chypre,20160329,5.0638,-0.9457,-0.7185,0.0398,0.3187,,,,
chypre,20260304,7.0006,1.6849,1.257,0.43,-0.8738,1.736,1.0022,0.0608,-0.9302
jouée,20151121,6.4163,0.135,1.0358,0.3379,-0.0717,0.0775,0.863,0.3528,-0.1125
exposée,20081215,10.5549,0.0132,-0.2188,0.7926,-0.6957,-0.1487,-0.3925,0.5066,-0.6814
exposée,20240507,4.0537,-0.4108,0.8344,0.4467,1.0124,,,,
exposée,20250423,4.59,0.184,-0.0698,0.5699,-0.5483,,,,
exposée,20260623,7.1404,0.5747,-0.1641,-0.2568,1.2443,0.4968,-0.1661,-0.194,1.379
pessimisme,20081016,4.7806,0.0484,2.0917,-1.1309,0.2541,,,,
pessimisme,20111224,5.8688,1.1073,-1.7612,0.0988,1.1474,,,,
pessimisme,20120901,4.5888,-0.2288,-1.9302,-0.6755,-0.935,,,,
pessimisme,20140103,5.0413,0.7112,-1.2802,-0.3678,-0.1688,,,,
ethnique,20080811,8.2175,0.9437,0.9959,-1.1237,1.1574,0.9012,1.0174,-0.8209,1.2884
ethnique,20081218,4.4664,-2.1659,0.0668,1.3418,1.2278,,,,
ethnique,20100915,7.9294,0.4661,-0.3668,-1.7624,-0.9364,0.2482,-0.1298,-2.2338,-0.4782
ethnique,20150122,5.7926,1.0336,-0.0294,-1.2997,-1.2274,,,,
ethnique,20150507,4.9555,-0.0592,0.3828,-0.8528,-1.3466,,,,
ethnique,20171128,4.8751,-0.7827,-0.3467,-0.0639,0.1278,,,,
ethnique,20181108,5.6387,1.8667,-0.3796,1.5793,0.3377,,,,
ethnique,20250207,4.7591,-0.2609,0.0958,-0.8057,-0.205,,,,
l'empereur,20110317,7.1868,0.0712,-1.5926,-0.0322,0.0624,-0.2915,-1.6224,-0.2475,0.4116
l'empereur,20141117,4.1359,-0.2557,0.0016,-0.8529,-1.7061,,,,
l'empereur,20150618,4.6811,-0.0978,0.8647,-0.1469,-1.3578,,,,
l'empereur,20151227,42.2693,-0.129,-0.83,0.1645,-1.0948,-0.4318,-0.9346,-0.2352,-0.9039
l'empereur,20160808,15.0029,-0.2105,-0.913,0.3812,-0.1707,-0.484,-1.0146,0.1526,0.0152
l'empereur,20190501,21.5833,-1.1315,-0.3639,-0.1778,-0.8588,-1.3892,-0.3152,-0.3816,-0.5783
l'empereur,20191022,5.3049,0.8862,-0.5316,-0.2495,-0.1699,,,,
l'empereur,20210505,19.842,-0.5502,0.4224,0.1935,-1.1676,-0.7259,0.3212,-0.0155,-1.0472
l'empereur,20220918,4.8044,-2.2002,-0.2951,0.3428,-0.4831,,,,
l'empereur,20231118,5.7171,2.2823,-0.6318,1.5597,0.0124,,,,
perçoit,20210701,5.951,-1.6153,2.4534,2.2411,1.5047,,,,
marquées,20190218,4.9769,-0.7826,-1.3318,0.6521,-0.5386,,,,
marquées,20260106,4.1768,-0.0688,0.1065,-1.6961,1.4518,,,,
usa,20080823,6.1009,-1.2077,2.0837,-0.8542,0.1238,-1.2046,2.1994,-0.2686,0.3472
usa,20090902,4.2505,-1.1638,0.5675,1.4641,-1.5899,,,,
usa,20120603,7.0234,-0.8912,-0.7947,-2.2082,0.9535,-1.2648,-0.2679,-1.6386,1.7891
usa,20170830,4.9887,-0.8936,-0.8195,0.792,0.1276,,,,
usa,20240811,7.2632,-1.7893,1.5019,-0.8923,-0.0268,-1.8558,1.694,-0.5074,0.2119
mêler,20090616,4.0851,0.3847,-1.9558,-1.2095,1.14,,,,
editions,20220217,5.899,-0.7996,-1.5596,-0.7222,0.3608,,,,
suffisait,20080814,4.271,0.481,-0.209,-0.5489,-0.3281,,,,
réflexe,20151022,4.312,1.7346,-1.7354,0.059,-1.011,,,,
recommandation,20080528,4.9085,0.6164,-1.4814,-1.1953,2.3673,,,,
recommandation,20110802,6.3252,-0.2321,-1.0275,0.7946,-0.4466,-0.3972,-1.0994,0.5644,-0.5183
diplômes,20090417,7.1607,1.4769,-0.9603,-1.8497,0.3754,1.2162,-0.7713,-2.1067,1.0098
diplômes,20100711,15.4504,-1.7907,-0.2454,0.0953,-0.189,-1.985,-0.1705,0.1506,-0.0333
diplômes,20140918,4.7389,0.5816,-2.2991,-1.4325,0.7228,,,,
diplômes,20160120,4.1987,-0.2,1.6875,0.4793,-0.4453,,,,
l'élément,20160817,4.8643,-0.9167,-0.6731,-0.626,-0.2546,,,,
l'élément,20170728,4.1213,-0.1576,0.4252,-0.3654,1.2779,,,,
l'élément,20231130,8.8497,0.1009,-1.003,-0.7831,0.3004,-0.234,-0.9327,-0.8445,0.6825
ankara,20151010,4.3725,1.3181,-0.7318,-0.1671,-0.1302,,,,
ankara,20160715,4.9093,2.3998,-1.4388,0.3892,0.31,,,,
ankara,20161221,5.184,0.5754,0.1618,0.1462,0.0939,,,,
ankara,20180816,5.6106,-0.0699,1.7962,-1.0403,-1.8188,,,,
ankara,20191010,4.4094,3.1341,0.7178,1.6044,0.1713,,,,
familiaux,20170728,8.3115,0.0387,0.4721,-0.2667,1.968,-0.0183,0.5293,0.304,2.0932
familiaux,20200419,4.1167,1.8341,2.504,0.3661,1.4755,,,,
aménagement,20080302,6.1712,-1.316,2.9612,0.0656,0.7892,-1.0185,3.0211,0.7639,0.4675
variés,20260223,4.6208,-0.109,3.0252,0.9076,1.3534,,,,
revendiquer,20151206,5.1398,-1.2029,-1.1036,-1.1059,1.3901,,,,
revendiquer,20171002,4.0953,0.2233,-0.9562,2.0347,-1.1247,,,,
revendiquer,20201106,9.8232,-0.3537,-0.9637,-0.0611,-0.713,-0.6484,-0.9674,-0.3814,-0.4843
indicateurs,20100415,4.6087,-1.9961,-0.8728,-0.4469,0.1983,,,,
indicateurs,20140325,4.2556,-1.9228,1.143,0.6249,-0.649,,,,
indicateurs,20150401,4.166,-0.2813,-1.289,-1.046,1.2658,,,,
indicateurs,20160329,4.0732,-0.2528,-2.1298,-0.2038,-0.7368,,,,
indicateurs,20180322,4.9884,-1.7575,-0.9413,0.0628,0.0975,,,,
indicateurs,20200501,5.4251,1.9362,0.0355,-2.1543,-0.6244,,,,
indicateurs,20200814,5.6548,-0.4935,0.4743,-0.8781,1.5653,,,,
indicateurs,20201121,5.8214,-2.8513,0.173,0.7003,-0.3545,,,,
attendues,20231031,6.4554,0.1451,-0.7343,0.4427,-1.1979,-0.0713,-0.8524,-0.0719,-1.066
attendues,20260109,7.3517,0.0421,0.6089,-3.0501,-0.0271,-0.215,1.0801,-2.7483,0.907
attendues,20260620,4.234,1.6849,1.0282,-0.7112,-0.1675,,,,
précédant,20160718,5.0284,0.0526,-0.1017,0.6509,0.709,,,,
précédant,20170408,4.6718,0.7058,0.9388,-0.3983,0.7422,,,,
précédant,20220112,5.079,-1.1662,0.6864,1.7305,-0.291,,,,
abou,20130303,7.346,0.5955,-0.1056,-0.302,-0.9224,0.4576,-0.1629,-0.7773,-0.8017
abou,20140705,4.7047,1.2535,-0.0583,-1.2606,-0.6675,,,,
abou,20191028,9.0782,0.2713,-0.935,0.7192,-0.346,0.0211,-1.1502,0.4342,-0.346
abou,20241209,5.2135,1.6302,-0.4831,-0.3795,-0.0414,,,,
abou,20260301,4.1192,-1.1623,-0.9149,1.6837,0.4505,,,,
affectée,20081013,4.122,0.6903,1.0676,0.7784,2.0704,,,,
pharmacie,20090405,5.1451,-0.1041,-1.0871,0.3285,2.6326,,,,
pharmacie,20090815,4.0642,-1.8549,1.6356,0.4961,1.9449,,,,
inédits,20210812,4.8212,0.9703,-0.0722,0.417,0.0414,,,,
inédits,20240706,13.0939,-1.4542,-1.3479,-0.0683,-0.1662,-1.7774,-1.2221,-0.1386,0.2179
inédits,20260322,12.7539,-0.8948,-1.7814,-0.3455,0.1035,-1.284,-1.6291,-0.4382,0.5696
d'organisations,20180527,4.0645,-1.6514,0.3323,-1.4968,-0.9219,,,,
d'organisations,20211122,5.0389,0.278,1.0859,-1.7205,-1.0919,,,,
l'utilité,20180415,6.3389,-0.2506,-0.6412,0.0548,-0.2334,-0.4857,-0.6387,-0.0834,-0.0197
laïque,20091204,4.1353,-2.002,2.5637,-0.0368,1.2201,,,,
discute,20120823,11.6671,0.5432,0.6192,1.2827,-0.8205,0.5751,0.3411,1.0717,-1.0836
discute,20191215,4.707,-0.846,-1.6193,-0.1871,0.1096,,,,
surgir,20200823,4.9213,-0.6966,0.295,-1.1404,1.0545,,,,
l'aider,20161224,4.4695,-1.2444,-0.9676,0.7191,1.3021,,,,
l'aider,20220226,5.1602,1.0817,0.3723,-0.551,0.3373,,,,
généreuse,20161221,4.6019,-0.2779,1.1958,1.794,-1.2672,,,,
généreuse,20170701,5.8711,-0.1447,-1.5897,-0.5013,-0.0908,,,,
généreuse,20251228,6.8779,-1.3656,0.134,1.2137,-0.3992,-1.3163,0.0643,1.1243,-0.7586
ong,20180626,5.1441,0.1658,1.55,0.7876,0.194,,,,
ong,20190823,12.179,-1.0047,0.0996,0.7916,-1.0664,-1.0916,-0.0101,0.5635,-1.1627
ong,20221226,5.9186,-2.4589,-0.3834,0.3453,-0.8224,,,,
s'associer,20150110,5.8623,0.0711,0.7689,0.5502,-1.7875,,,,
préface,20200817,11.5674,0.1663,-1.2574,0.4209,-0.0192,-0.1237,-1.3752,0.2184,0.1929
intimes,20081019,7.4772,-0.0373,-0.512,0.5217,-1.0819,-0.2061,-0.6287,0.1123,-0.9599
intimes,20190603,4.7867,0.1358,-1.3124,0.2472,0.6696,,,,
intimes,20200216,22.7103,0.0474,0.8514,0.7137,-1.1111,0.0207,0.6276,0.3876,-1.3146
american,20080721,4.7232,-0.6199,-0.8788,-0.4013,-0.0157,,,,
american,20081112,6.4928,1.2882,-0.9182,-2.3813,1.7167,0.9706,-0.6388,-1.8842,2.4907
american,20090622,4.6904,0.3426,-0.7764,1.0228,-0.6589,,,,
american,20140112,5.3117,1.5136,0.5258,0.483,-1.8021,,,,
american,20150224,4.1392,-1.7424,2.2075,-0.6339,0.2175,,,,
american,20240425,4.4121,1.4291,-0.8872,-1.8039,-0.324,,,,
mexico,20080805,5.5633,0.9564,0.972,0.1159,-1.5448,,,,
mexico,20090426,13.1786,0.7473,0.1053,2.0053,-0.1813,0.79,-0.2749,1.7345,-0.4964
mexico,20110215,5.2778,1.0307,1.251,-0.6909,-1.8158,,,,
mexico,20120516,4.1868,-0.5927,-0.4778,-0.3398,0.0366,,,,
mexico,20130123,6.6114,-0.2097,-1.108,0.3446,-0.1342,-0.4982,-1.1839,0.0928,0.0819
mexico,20140418,6.1561,-1.4623,0.8125,-0.9037,0.841,-1.5978,1.0361,-0.237,1.2583
mexico,20170920,18.4688,-0.2211,-1.1718,0.5099,-0.769,-0.52,-1.3066,0.206,-0.6432
mexico,20180702,5.4772,-0.5554,0.0556,-0.7052,-0.3771,,,,
mexico,20190609,5.1401,-0.1842,0.8756,0.0008,-1.0026,,,,
mexico,20240603,6.7918,-0.6892,0.3695,-0.6907,-1.0773,-0.9401,0.4141,-0.8657,-0.7122
mexico,20260611,9.299,0.2784,-0.4511,-0.7977,-0.1318,0.0047,-0.4293,-1.0056,0.2652
tri,20090315,4.5659,0.0467,-1.2328,-1.0931,2.0304,,,,
tri,20100406,6.6686,-0.9353,0.1669,-1.4438,-1.7846,-1.2073,0.434,-1.6738,-1.0099
tri,20210330,5.2996,-0.6601,1.8822,-1.2278,-1.2401,,,,
tri,20221217,4.1713,1.4489,-0.2924,0.1592,0.5405,,,,
tri,20231230,4.8463,-1.5493,0.2616,0.8548,-0.8425,,,,
plaignent,20111025,4.367,0.0468,-0.0665,0.2416,-0.0116,,,,
emporter,20200513,6.6646,0.055,3.7116,0.0644,1.9039,0.5006,3.6547,0.9432,1.5765
emporter,20201106,20.4466,3.2391,1.4371,-0.7406,0.1143,3.1832,1.1957,-0.9067,0.3343
emporter,20210213,4.0668,-1.7971,1.9234,0.8079,1.287,,,,
emporter,20210520,6.8866,-1.2757,1.8686,-0.4242,-1.9037,-1.1999,2.0344,-0.7573,-1.6976
sortira,20110516,4.1991,0.0184,-0.7505,-0.8331,-0.3125,,,,
diplômés,20080528,8.1366,-0.7337,1.2806,-2.0494,-0.6164,-0.7937,1.6156,-2.0363,-0.0728
diplômés,20090622,4.9601,-0.3771,-0.5684,-0.4881,0.1746,,,,
diplômés,20091020,7.7341,-1.8955,-0.3532,0.2116,0.3186,-1.9904,-0.1449,0.4995,0.4868
diplômés,20110621,6.4605,-0.7444,-1.1887,-0.2773,1.0901,-1.0188,-1.0444,-0.0826,1.351
diplômés,20110928,4.158,1.6135,-1.511,-0.5922,2.7721,,,,
diplômés,20151001,4.4879,-1.989,-1.099,-0.2091,0.4499,,,,
recteur,20100903,4.3099,-0.6795,1.5156,-1.7038,-0.0073,,,,
recteur,20190416,5.4502,0.1539,-0.7348,0.9148,-0.5048,,,,
recteur,20240201,4.1485,-0.37,-1.3135,0.6176,0.0123,,,,
manifestée,20210114,4.6435,0.5051,-0.8046,-0.7912,1.7358,,,,
bible,20080311,4.015,-0.6775,0.3084,0.8546,-0.391,,,,
bible,20081004,11.4452,0.658,-0.029,0.6137,1.2134,0.6677,-0.1809,0.7871,0.9511
bible,20090120,8.9521,-1.937,-0.9816,0.5751,0.0591,-1.9662,-0.7863,0.5302,0.0185
bible,20090929,4.1282,0.567,-1.418,-2.367,0.4739,,,,
bible,20100208,6.3812,-0.9524,-0.0232,0.4007,0.3434,-1.0718,-0.0448,0.554,0.4171
bible,20101120,8.6526,-1.1379,-1.5965,-0.2646,0.3328,-1.4311,-1.4593,-0.2802,0.6596
bible,20120817,5.26,-1.0269,0.5409,-1.642,0.2437,,,,
bible,20130120,5.7868,-0.626,-1.1566,0.9866,0.2103,,,,
bible,20170120,6.7121,-1.5162,-1.9547,-0.4149,0.2118,-1.8432,-1.6819,-0.4859,0.6497
bible,20200603,7.0136,0.7893,-0.4076,1.3256,-1.1852,0.6624,-0.7273,0.8661,-1.3229
bible,20250120,5.7158,-1.1941,-1.5278,0.4771,-0.9607,,,,
dieux,20080718,4.6227,-0.8851,-2.1388,-0.2674,0.6045,,,,
dieux,20090704,4.8553,0.0937,-2.2076,-0.9684,1.048,,,,
dieux,20100524,16.0751,-1.1292,0.9841,-1.431,-0.3413,-1.3421,1.2836,-1.2039,0.3355
dieux,20100927,4.2201,-0.8099,0.9991,0.0676,0.4717,,,,
dieux,20110227,17.4512,-1.525,0.2977,-0.5555,-0.8406,-1.5653,0.5785,-0.6656,-0.5396
dieux,20141126,8.1504,1.8663,-1.7908,-1.4134,0.8037,1.4473,-1.7147,-1.5029,1.465
dieux,20170824,5.6205,-1.2643,-1.3381,0.0552,-0.4876,,,,
dieux,20200922,5.0644,-0.9859,-1.4481,0.0853,-0.1509,,,,
dieux,20240730,4.5004,1.1098,1.8706,0.4374,-1.7134,,,,
dieux,20250228,7.845,-1.9587,-0.5562,0.1046,-0.8448,-2.1387,-0.4342,-0.1068,-0.6742
formel,20120416,4.0851,0.8038,-1.2114,0.3325,0.0671,,,,
formel,20170722,4.9895,-1.2668,-0.5642,0.3995,0.5127,,,,
l'entraînement,20090806,5.5498,0.3996,2.3044,-1.5605,3.4215,,,,
l'entraînement,20100620,12.5872,0.6368,0.1003,-0.7056,0.7064,0.3716,0.0564,-0.4296,1.0847
ad,20111028,4.2455,0.295,-0.8474,-0.6507,-0.2457,,,,
ad,20180130,4.3057,0.7066,0.0028,-0.798,1.5499,,,,
ad,20190916,5.5697,1.9092,0.7391,0.8023,-0.2604,,,,
ad,20240320,5.41,-1.1296,-0.2409,-0.466,-0.0559,,,,
ad,20250610,7.1809,-1.6133,-0.6574,-0.057,0.2234,-1.7636,-0.5011,0.0562,0.3915
masculine,20080823,4.6591,-1.8601,2.5777,-1.7569,0.9851,,,,
masculine,20110522,4.0006,-0.7319,-1.8989,0.0522,0.2974,,,,
masculine,20240730,10.8631,2.0284,1.773,1.0409,-0.2734,2.1568,1.4288,0.8709,-0.4397
masculine,20260214,4.0407,-0.0523,0.688,0.8163,0.8942,,,,
l'écrit,20100403,4.2202,-0.7573,0.8083,-1.8273,-0.1647,,,,
l'écrit,20101208,9.2023,-1.6113,-1.4336,-0.5435,0.4467,-1.8989,-1.1459,-0.4131,0.8227
l'écrit,20121218,5.6488,-2.1102,0.1708,-0.6342,-0.1027,,,,
l'écrit,20131204,8.3782,-0.7451,1.2384,-1.2187,-0.2156,-0.9016,1.4342,-1.0032,0.2374
l'écrit,20140319,4.3344,0.698,-0.2299,0.5498,-1.0565,,,,
l'écrit,20150916,4.4183,0.4204,0.762,-0.1299,0.2049,,,,
l'écrit,20161206,6.817,-0.8353,-0.99,-0.1265,-0.3117,-1.0959,-0.9116,-0.2118,0.0182
l'écrit,20191203,11.2708,-1.1938,-1.3332,-0.2017,0.3379,-1.5234,-1.2048,-0.188,0.6591
l'écrit,20231206,16.6248,-1.1813,-1.7272,-0.0141,-0.1126,-1.5402,-1.6381,-0.1652,0.201
l'écrit,20240422,7.9904,-0.6907,-0.4716,-0.5059,0.1886,-0.9749,-0.4054,-0.4211,0.5437
l'écrit,20250327,6.0156,-0.2823,-0.3932,-0.3673,1.2169,-0.4542,-0.2825,-0.1403,1.5235
remplaçant,20080814,4.0162,1.6202,0.9374,1.3968,1.0648,,,,
remplaçant,20091122,4.6542,-0.9083,0.6628,-0.6951,0.9069,,,,
remplaçant,20110224,6.2201,-1.2776,0.6119,1.2797,-0.8663,-1.178,0.5313,1.1506,-1.1152
remplaçant,20240618,4.594,1.3601,-0.4515,-0.6849,0.5206,,,,
relâche,20080703,5.6364,-0.0004,-1.22,-0.2283,-0.1037,,,,
relâche,20110910,5.3406,-1.8184,-1.1207,0.1529,0.3576,,,,
relâche,20160706,6.5055,2.4079,-0.5573,0.4957,1.4723,2.2718,-0.8785,0.4909,1.49
relâche,20230715,4.0388,0.6605,2.1034,-0.5466,-0.5629,,,,
relâche,20231103,4.6755,2.2131,1.7132,-0.0047,2.7591,,,,
relâche,20250716,4.5252,1.1647,2.1136,-1.1241,-1.1052,,,,
brésilienne,20090604,8.4368,1.9094,1.128,-0.1177,-1.4731,1.8622,0.883,-0.6834,-1.3191
brésilienne,20140611,8.2638,2.1837,-0.0529,-1.6039,0.1196,2.0284,0.0511,-1.7011,0.5974
brésilienne,20160805,7.6341,2.4432,1.0385,0.3586,1.0234,2.4585,0.7423,0.3754,0.9118
brésilienne,20170803,5.8265,1.3361,0.5197,0.602,0.2606,,,,
brésilienne,20190606,4.7887,2.0819,0.2279,-1.7799,-0.9425,,,,
brésilienne,20230110,5.3855,-1.7466,1.0444,-1.4595,0.1298,,,,
brésilienne,20240802,4.613,1.2773,1.3107,-0.309,0.0938,,,,
confiait,20170514,4.163,-0.4558,-0.4578,-0.895,0.7395,,,,
confiait,20251228,7.183,0.7482,-0.3177,0.5427,0.9244,0.6219,-0.4501,0.6881,0.7692
lévy,20110525,4.4399,-1.1612,-0.1333,-1.0902,0.557,,,,
lévy,20120326,8.5514,1.5106,-0.789,0.928,0.1948,1.3276,-1.0899,0.6679,0.2203
lévy,20130728,8.8199,-0.0991,-1.0981,-0.1528,-0.4583,-0.4494,-1.1588,-0.4087,-0.1115
lévy,20140509,4.3323,0.3041,-1.1051,-0.338,0.2544,,,,
lévy,20141015,8.9486,-0.6971,-2.1098,0.0762,-0.3594,-1.0285,-1.9943,-0.1819,0.0243
durera,20200323,6.124,2.6135,2.1705,-1.4023,0.3467,2.6458,2.142,-1.3151,0.7138
durera,20210114,4.5396,-1.1803,0.6451,-0.4413,1.0141,,,,
durera,20220226,8.964,0.4238,-1.2465,0.2464,-0.5292,0.1548,-1.3438,-0.1827,-0.3506
définies,20140825,14.6485,-0.6038,-1.7924,-0.43,-0.1026,-1.0078,-1.6925,-0.6204,0.3894
définies,20200528,5.5779,-1.0665,2.4267,0.4808,-0.4418,,,,
banlieues,20080621,6.2444,-0.9788,-0.2537,-0.4872,0.2299,-1.2179,-0.0825,-0.3122,0.6088
banlieues,20101024,4.4187,1.0761,1.5811,0.804,-1.7214,,,,
banlieues,20120317,8.31,0.4217,1.1552,-1.5343,1.2162,0.3631,1.3343,-1.1863,1.642
banlieues,20151025,9.4351,0.5365,0.0847,-0.5721,-0.2517,0.2705,0.042,-0.6083,0.0725
banlieues,20170213,8.1754,1.681,-0.4257,1.7131,-0.204,1.6077,-0.8714,1.378,-0.4456
banlieues,20180521,12.6927,0.0317,0.0027,1.2249,-0.9425,-0.038,-0.2281,0.9197,-1.0679
banlieues,20230630,7.5833,2.5042,0.2562,2.3405,0.2167,2.5977,-0.3285,2.0462,-0.3241
antérieures,20080811,8.2578,1.8266,-0.7434,1.147,0.3935,1.6956,-1.1158,0.9946,0.1541
antérieures,20100524,9.5918,-0.9149,-0.7492,-0.7928,-0.5294,-1.2699,-0.6014,-0.9239,0.0271
antérieures,20240709,8.2615,0.5919,-2.0816,-0.5315,0.675,0.3842,-1.8771,-0.5679,1.0151
plonge,20081025,4.0024,-1.3262,-0.6466,0.1206,1.8897,,,,
plonge,20251005,9.2341,0.1323,-2.3597,-0.0442,0.123,-0.1961,-2.2881,-0.2473,0.3549
surenchère,20100831,9.1507,-1.0711,2.1961,-0.6985,0.8987,-1.0011,2.3879,0.0103,1.0769
surenchère,20110718,5.4506,-1.0752,-1.5182,-0.4397,-0.2627,,,,
surenchère,20120302,5.0134,3.4606,-0.9961,0.7562,0.9001,,,,
surenchère,20140915,5.0019,0.1705,-0.6331,-0.5647,-1.0136,,,,
surenchère,20160718,4.4245,1.3632,-1.3157,0.0768,-0.2644,,,,
agissant,20150218,5.5038,-1.8631,-1.1455,1.0102,-0.0057,,,,
recevait,20090303,4.0045,-0.9966,-0.5766,-0.395,2.7236,,,,
nazi,20110519,7.0246,-1.4847,-0.4597,0.2546,0.9689,-1.6491,-0.3962,0.6174,0.9319
nazi,20120207,5.4907,1.4015,-0.6496,0.3941,0.6423,,,,
nazi,20120715,5.8414,0.9149,-1.8158,1.0754,-0.8132,,,,
nazi,20131228,6.1011,1.4109,-0.3154,0.4098,-1.2662,1.2359,-0.5571,-0.2002,-1.2038
nazi,20150718,7.0916,-0.1455,-0.8867,-0.5276,-1.4519,-0.4734,-0.8887,-0.9284,-1.0441
nazi,20170815,4.9825,1.8299,0.1552,1.3871,-1.1039,,,,
nazi,20250120,8.8445,2.2218,-0.5466,0.6908,0.94,2.1133,-0.8556,0.6967,0.9007
signaux,20140409,11.8483,0.4506,2.5444,-0.0137,-0.8731,0.6124,2.402,-0.0029,-0.9872
signaux,20170719,6.8566,-1.8896,-1.438,0.1272,0.1542,-2.1434,-1.2096,0.1706,0.4475
fronts,20220810,4.1702,-0.9249,0.1547,-0.1498,1.3926,,,,
fronts,20250728,4.1199,-0.883,-1.2388,0.9242,0.0824,,,,
fronts,20260614,16.2711,-0.2017,0.0048,1.5078,0.825,-0.1751,-0.1708,1.7742,0.4969
fabius,20120516,5.4117,0.1968,-0.1538,-0.069,-0.2719,,,,
fabius,20151212,4.9034,-2.3414,0.4235,0.5617,-0.9922,,,,
subsistent,20110504,4.6219,0.2963,-0.3206,1.0715,-0.1411,,,,
subsistent,20150823,5.4703,-2.3793,-1.0671,0.3655,-0.346,,,,
subsistent,20200504,4.4099,-1.2048,-0.245,-0.5236,1.5374,,,,
subsistent,20260506,4.0279,-1.3687,-1.3067,-1.6516,0.7245,,,,
chauffage,20120207,5.2416,1.4412,1.4878,1.0859,-1.4436,,,,
chauffage,20221006,7.0944,0.4913,0.4291,-0.8397,1.27,0.3217,0.4356,-0.2877,1.5469
chauffage,20260106,4.9507,1.6471,0.7786,0.4033,-0.2795,,,,
aidant,20211005,4.5614,0.7748,0.2489,-0.2431,1.261,,,,
aidant,20221006,4.5897,-0.5408,0.7462,-2.1383,-0.4487,,,,
aidant,20231007,6.7754,-0.7412,0.5293,-0.9309,-0.714,-0.959,0.6668,-0.9566,-0.257
aidant,20240709,16.3026,0.9969,-2.0282,-0.8982,0.9987,0.7873,-1.7696,-0.8149,1.4653
aidant,20251005,5.0955,0.7913,-1.1158,-0.5634,-0.9027,,,,
raciste,20081004,4.3689,-0.0339,-1.5151,-0.3605,0.0125,,,,
raciste,20090420,4.665,-1.1863,-1.3167,0.0523,-0.6704,,,,
raciste,20110504,4.9712,0.9107,1.4038,0.7782,-1.8154,,,,
raciste,20190805,5.895,-1.6632,0.6181,-0.2176,1.142,,,,
raciste,20200612,5.9459,0.9844,2.9801,-1.6764,0.0872,,,,
raciste,20220515,5.0868,-0.5967,-1.1137,1.5067,-0.4787,,,,
raciste,20221223,8.7292,0.4334,-0.6668,1.6793,-0.8751,0.3207,-0.9949,1.2974,-1.1518
raciste,20250604,9.2768,-0.0761,-0.3821,0.6779,-1.2039,-0.2646,-0.546,0.1746,-1.1597
