date,20minutes,atlantico,bfmtv,challenges,cnews,francesoir,gala,l_opinion,la_croix,la_depeche,laprovence,latribune,le_capital,le_courrier_de_l_ouest,le_journal_du_dimanche,le_maine_libre,le_marin,le_nouvel_observateur,le_telegramme,leparisien,marianne,midilibre,nice_matin,ouest_france2,paris_match,paris_normandie,presse_ocean,sud_ouest,telerama,valeurs_actuelles,voici,voiles_et_voiliers,lemonde,lefigaro,lesechos,mediapart
20080526,29021,0,4212,12025,0,0,3613,0,8931,3977,0,0,3258,0,13138,0,0,0,0,0,0,0,0,1653,368,0,0,0,5931,0,0,0,86694,95469,62157,7691
20080527,38058,0,2902,12346,0,0,2907,0,8344,4048,154,0,3087,0,10685,0,0,0,0,0,0,0,0,3061,318,0,0,0,693,9358,0,0,69494,106699,76441,2195
20080528,25561,0,2908,13393,0,0,7000,0,13120,3886,0,0,3979,0,13197,0,0,0,0,0,0,0,0,5221,497,0,0,0,2636,9857,0,0,67528,130958,65592,8434
20080529,28741,0,3888,14405,0,0,4497,0,7548,2728,131,0,3656,0,8620,0,0,0,0,0,0,0,0,2768,3004,0,0,0,2371,0,0,0,95152,135237,68879,5121
20080530,29272,0,2126,8290,0,0,3559,0,9961,2176,113,0,6621,0,12487,0,0,0,0,0,0,0,0,2511,5069,0,0,0,5467,0,0,0,79916,109549,84526,6798
20080531,11332,0,0,0,0,0,0,0,267,2947,0,0,0,0,5834,0,0,0,0,0,622,0,0,3000,860,0,0,0,16393,0,0,0,53872,145859,1105,2187
20080601,12721,0,0,0,0,0,185,0,8443,4642,1497,0,895,0,28617,0,0,0,0,0,0,0,0,451,977,0,0,0,0,0,0,227,8225,38513,1092,7403
20080602,27500,0,3039,19955,0,0,3531,0,7216,2127,1090,0,1207,0,12901,0,0,0,0,0,0,0,0,3749,11,0,0,0,2217,0,0,0,82516,99374,69899,5608
20080603,31163,0,3212,15528,0,0,4428,0,8764,5333,91,0,3831,0,12783,0,0,0,0,0,0,0,0,4115,7487,0,0,0,7641,5894,0,0,91866,88924,61551,11027
20080604,27331,0,3221,13386,0,0,6008,0,14285,1229,247,0,3423,0,11883,0,0,0,0,0,0,0,0,4479,47,0,0,0,3937,7577,0,0,66572,88921,56817,2742
20080605,26385,0,3670,14646,0,0,1907,0,6184,2124,118,0,4289,0,14973,0,0,0,0,0,0,0,0,2159,608,0,0,0,2714,0,0,0,92549,98926,64417,6048
20080606,28523,0,3628,15803,0,0,3819,0,7634,2701,0,0,1953,0,15771,0,0,0,0,0,0,0,0,3153,327,0,0,0,6264,0,0,0,89063,91306,88425,4131
20080607,9925,0,0,0,0,0,0,0,814,3134,30,0,0,0,12090,0,0,0,0,0,939,0,0,3446,1271,0,0,0,20728,0,0,151,63135,133498,6432,1079
20080608,6576,0,0,0,0,0,90,0,9055,960,0,0,0,0,28546,0,0,0,0,0,0,0,0,2526,910,0,0,0,813,0,0,0,8599,44588,0,2452
20080609,25893,0,3134,11816,0,0,1373,0,11497,3226,179,0,2810,0,17295,0,0,0,0,0,0,0,0,3521,0,0,0,0,2022,0,0,0,80896,106414,64180,5502
20080610,29783,0,3949,13937,0,0,5017,0,10527,3897,85,0,3940,0,18162,0,0,0,0,0,0,0,0,5520,5605,0,0,0,4230,4949,0,0,79225,105502,65846,11449
20080611,27208,0,3258,16318,0,0,2890,0,9315,3575,95,0,1660,0,19293,0,0,0,0,0,0,0,0,1507,935,0,0,0,4274,8993,0,0,75163,112901,81293,8308
20080612,31950,0,4058,13917,0,0,2853,0,11666,1724,0,0,4191,0,14381,0,0,0,0,0,0,0,0,5026,2761,0,0,0,4162,0,0,0,69861,77558,47738,4933
20080613,25379,0,2880,18137,0,0,5820,0,9947,1911,0,0,1412,0,15719,0,0,0,0,0,0,0,0,5988,821,0,0,0,3843,0,0,0,87143,92415,72568,9282
20080614,10095,0,0,401,0,0,0,0,237,5077,0,0,0,0,12102,0,0,0,0,0,436,0,0,5877,501,0,0,0,15091,0,0,0,58524,140524,1688,1217
20080615,7392,0,0,116,0,0,0,0,7235,5002,0,0,963,0,25432,0,0,0,0,0,0,0,0,6904,31,0,0,0,517,0,0,0,8502,54139,2742,1098
20080616,29193,0,3023,12825,0,0,2429,0,10386,3709,1032,0,1709,0,18122,0,0,0,0,0,0,0,0,3697,1326,0,0,0,10636,64,0,0,86302,110347,71777,7227
20080617,29272,0,2843,13738,0,0,3397,0,9023,4008,94,0,4412,0,16620,0,0,0,0,0,0,0,0,3765,6421,0,0,0,7899,8093,0,0,78534,108763,74450,12699
20080618,31211,0,3134,12623,0,0,4007,0,14883,4498,255,0,1315,0,17421,0,0,0,0,0,0,0,0,6086,56,0,0,0,7451,9083,0,0,89204,112034,67744,5753
20080619,28277,0,2956,12712,0,0,4873,0,6579,3334,7,0,4437,0,13379,0,0,0,0,0,0,0,0,3531,1194,0,0,0,3269,0,0,0,91029,112090,74841,7195
20080620,19853,0,3452,14379,0,0,3297,0,8379,2955,1844,0,2411,0,16605,0,0,0,0,0,0,0,0,2289,0,0,0,0,6143,0,0,0,83382,106261,81288,7719
20080621,8929,0,0,484,0,0,532,0,1434,3441,182,0,0,0,7866,0,0,0,0,0,78,0,0,2715,0,0,0,0,12544,0,0,0,49182,130551,4586,0
20080622,8748,0,0,0,0,0,0,0,9285,2291,0,0,0,0,28190,0,0,0,0,0,0,0,0,1695,1199,0,0,0,0,0,0,0,7881,34240,4694,2268
20080623,28411,0,4336,12933,0,0,3431,0,6927,3156,24,0,2011,0,12396,0,0,0,0,0,0,0,0,1522,631,0,0,0,4417,7121,0,0,84835,119730,63546,5276
20080624,26977,0,5304,11717,0,0,2241,0,11469,3248,579,0,1854,0,13853,0,0,0,495,0,0,0,0,2349,3230,0,0,0,7866,8490,0,0,76949,94396,68771,11059
20080625,27980,0,3649,15269,0,0,2954,0,13699,4267,3,0,2661,0,15283,0,0,0,0,0,0,0,0,6769,428,0,0,0,7727,0,0,0,71406,107286,64429,7585
20080626,28997,0,3495,16861,0,0,4572,0,16110,3140,103,0,2141,0,13651,0,0,0,0,0,0,0,0,4681,56,0,0,0,7139,0,0,0,89313,116517,76116,6027
20080627,21766,0,2860,13423,0,0,5159,0,7692,1707,0,0,2582,0,15269,0,0,0,0,0,0,0,0,3574,38,0,0,0,8594,0,0,0,75827,111682,71196,8000
20080628,7862,0,0,0,0,0,409,0,24,2437,0,0,0,0,7571,0,0,0,0,0,772,0,0,3004,0,0,0,0,18684,0,0,0,57084,124137,1936,2444
20080629,10156,0,0,0,0,0,0,0,7040,5181,911,0,0,0,20128,0,0,0,0,0,0,0,0,5806,30,0,0,0,1588,0,0,0,7615,44847,378,3075
20080630,26530,0,2478,11697,0,0,3751,0,10513,2493,806,0,5391,0,15179,0,0,0,0,0,0,0,0,6294,984,0,0,0,1882,0,0,0,74380,100719,65773,7061
20080701,25832,0,3360,15762,0,0,3249,0,11970,5112,513,0,4697,0,12190,0,0,0,0,0,0,0,0,2711,4159,0,0,0,5599,17953,248,464,74355,97092,60713,5848
20080702,30069,0,3631,11541,0,0,5513,0,12367,2613,572,0,3042,0,16876,0,0,0,0,0,0,0,0,2308,24,0,0,0,1964,256,0,84,65793,109599,50062,4844
20080703,26332,0,2275,12697,0,0,5676,0,11846,3832,1129,0,4651,0,16154,0,0,0,0,0,0,0,0,4546,444,0,0,0,4216,0,92,0,78711,85188,55700,4609
20080704,24287,0,1026,12039,0,0,3846,0,1361,2663,121,0,2211,0,13249,0,0,0,0,0,0,0,0,3273,635,0,0,0,4313,0,0,0,80980,89908,54709,2459
20080705,4895,0,0,389,0,0,2931,0,6114,2499,96,0,0,0,8317,0,0,0,0,0,370,0,0,5045,0,0,0,0,10144,0,158,57,57100,125799,2360,5348
20080706,4076,0,0,0,0,0,123,0,6599,6567,0,0,0,0,18407,0,0,0,0,0,0,0,0,3774,0,0,0,0,230,0,0,123,8200,30198,2099,2527
20080707,26227,0,3017,14661,0,0,3872,0,12639,3491,884,0,3294,0,16054,0,0,0,0,0,0,0,0,916,489,0,0,0,2704,9745,66,0,69130,85822,41217,5125
20080708,24005,0,2954,16423,0,0,4033,0,8350,340,204,0,3718,0,16127,0,0,0,0,0,0,0,0,3471,742,0,0,0,2476,6034,0,256,70252,82973,53747,4579
20080709,25622,0,2677,8563,0,0,4779,0,10635,1329,0,0,4306,0,14070,0,0,0,0,0,0,0,0,3672,16,0,0,0,3855,0,156,0,65123,90208,62340,3037
20080710,22715,0,2341,15111,0,0,5097,0,10672,3631,360,0,2381,0,15748,0,0,0,0,0,0,0,0,4551,700,0,0,0,1703,0,0,207,83369,86634,61519,3403
20080711,23481,0,4657,15649,0,0,4608,0,6959,1965,155,0,3601,0,10369,0,0,0,0,0,0,0,0,4482,750,0,0,0,4261,0,0,599,71502,133326,61956,2720
20080712,7944,0,0,811,0,0,489,0,531,1169,980,0,0,0,10478,0,0,0,0,0,0,0,0,4264,460,0,0,0,11416,0,0,20,44197,66178,2836,3861
20080713,6811,0,0,0,0,0,0,0,0,2332,2043,0,0,0,23774,0,0,0,0,0,0,0,0,3621,0,0,0,0,699,0,0,0,6929,48713,3214,3256
20080714,8316,0,1794,0,0,0,188,0,8220,2780,0,0,784,0,9692,0,0,0,0,0,0,0,0,5163,18,0,0,0,1006,2873,0,0,50771,54023,5357,4054
20080715,13741,0,3245,15034,0,0,5032,0,7473,2328,253,0,4360,0,15023,0,0,0,0,0,0,0,0,3009,1371,0,0,0,1167,7915,0,0,58270,66146,57446,7580
20080716,19010,0,3327,14054,0,0,4709,0,9240,978,0,0,2272,0,17580,0,0,0,0,0,0,0,0,3314,373,0,0,0,1945,0,151,0,50178,86670,55909,5425
20080717,20653,0,3467,15051,0,0,4449,0,9230,3085,0,0,2634,0,11776,0,0,0,0,0,0,0,0,5496,1123,0,0,0,5612,0,313,0,56158,124060,59924,4005
20080718,17494,0,2697,14362,0,0,4913,0,6477,1360,124,0,2827,0,12356,0,0,0,0,0,0,0,0,4777,1171,0,0,0,5569,0,0,230,63430,84969,56360,7058
20080719,8219,0,0,0,0,0,242,0,447,2601,126,0,0,0,6915,0,0,0,0,0,0,0,0,3577,0,0,0,0,11384,0,0,0,35301,122352,2004,5297
20080720,6630,0,194,0,0,0,932,0,5234,1201,0,0,0,0,12275,0,0,0,0,0,0,0,0,2871,420,0,0,0,956,0,0,0,5602,44473,0,2175
20080721,18657,0,2083,10800,0,0,2671,0,8953,1000,210,0,2427,0,14402,0,0,0,0,0,0,0,0,3583,1082,0,0,0,3682,2851,112,0,57823,79449,54961,6841
20080722,19659,0,3323,18330,0,0,3038,0,5957,1316,675,0,2146,0,13178,0,0,0,0,0,0,0,0,2099,5918,0,0,0,3287,4266,0,0,59875,77104,54878,2765
20080723,14710,0,3682,17755,0,0,3915,0,7037,3153,237,0,4683,0,10811,0,0,0,320,0,0,0,0,2251,401,0,0,0,2793,0,120,474,56529,74735,59802,4490
20080724,16193,0,2238,16864,0,0,5121,0,8784,1698,935,0,3367,0,10974,0,0,0,0,0,0,0,0,3530,3734,0,0,0,5151,448,0,1876,62988,72257,57695,3833
20080725,16190,0,2916,13212,0,0,4463,0,3504,2384,352,0,3132,0,9174,0,0,0,0,0,0,0,0,4425,573,0,0,0,2442,0,0,1018,66123,66739,51295,5411
20080726,5456,0,0,0,0,0,197,0,0,3144,0,0,0,0,6215,0,0,0,0,0,0,0,0,3559,0,0,0,0,11760,0,397,0,38849,100878,3877,3483
20080727,6656,0,0,0,0,0,430,0,5652,2282,92,0,0,0,8890,0,0,0,0,0,0,0,0,4074,390,0,0,0,644,0,0,51,4759,30696,4799,7051
20080728,18215,0,3362,13725,0,0,1878,0,8025,4017,705,0,2888,0,12106,0,0,0,0,0,0,0,0,5772,307,0,0,0,1110,10257,0,342,54974,77999,47683,4251
20080729,19543,0,3341,10151,0,0,4235,0,6334,3867,652,0,1968,0,14919,0,0,0,0,0,0,0,0,3980,4011,0,0,0,1493,0,0,628,52297,78941,50871,5545
20080730,17210,0,3247,16409,0,0,4711,0,7265,4225,214,0,3231,0,11871,0,0,0,80,0,0,0,0,4645,2876,0,0,0,1839,0,129,84,52793,82169,51216,4944
20080731,15896,0,3136,13578,0,0,3492,0,6983,3122,0,0,1597,0,9341,0,0,0,0,0,0,0,0,4312,0,0,0,0,2385,687,0,450,53892,79655,54016,5647
20080801,15589,0,2702,13025,0,0,5376,0,7215,1878,249,0,4445,0,8539,0,0,0,0,0,0,0,0,7635,1061,0,0,0,1794,0,0,636,57259,84087,50376,5136
20080802,6964,0,0,0,0,0,1383,0,690,3458,646,0,0,0,5926,0,0,0,0,0,0,0,0,5021,0,0,0,0,13493,0,0,254,38306,124540,2720,3563
20080803,8291,0,0,0,0,0,580,0,8153,4962,0,0,0,0,13786,0,0,0,0,0,0,0,0,2015,0,0,0,0,270,0,0,80,3994,37877,4404,5796
20080804,16854,0,3153,9827,0,0,3792,0,8186,3455,173,0,3250,0,11231,0,0,0,0,0,0,0,0,3567,1657,0,0,0,2171,6786,0,272,48027,69640,51532,3233
20080805,14894,0,3357,9670,0,0,3343,0,5945,1484,0,0,1158,0,14406,0,0,0,523,0,0,0,0,4490,3538,0,0,0,1975,0,0,926,45743,69965,52780,5195
20080806,20185,0,3172,11886,0,0,3927,0,5991,2649,414,0,2796,0,12522,0,0,0,0,0,0,0,0,5191,344,0,0,0,642,531,0,0,43729,71210,49624,207
20080807,16546,0,1906,9688,0,0,3339,0,6940,3356,81,0,3145,0,10531,0,0,0,0,0,0,0,0,4087,2117,0,0,0,2601,382,0,781,57690,74190,49579,3290
20080808,17405,0,3288,8337,0,0,7579,0,7000,3370,885,0,3101,0,12457,0,0,0,0,0,0,0,0,3105,51,0,0,0,5039,0,0,529,60012,64892,50193,1490
20080809,9313,0,0,0,0,0,599,0,734,2170,0,0,0,0,14307,0,0,0,0,0,0,0,0,7059,1060,0,0,0,15957,0,0,221,50576,144028,2346,195
20080810,11072,0,264,0,0,0,494,0,6357,616,49,0,0,0,21735,0,0,0,0,0,0,0,0,5406,261,0,0,0,435,0,0,309,6473,53472,2827,1532
20080811,12103,0,1763,10610,0,0,4926,0,8272,856,0,0,1104,0,19780,0,0,0,0,0,0,0,0,5036,1484,0,0,0,3539,7593,0,803,61563,81243,49698,2700
20080812,2687,0,2363,10444,0,0,3873,0,8185,3348,65,0,3357,0,27922,0,0,0,0,0,0,0,0,5716,3010,0,0,0,1625,1034,0,405,67008,90539,55036,141
20080813,4424,0,1112,8614,0,0,4321,0,8289,4188,55,0,3849,0,16287,0,0,0,0,0,0,0,0,5008,2151,0,0,0,1846,0,160,341,61897,98072,50945,884
20080814,5645,0,1915,10022,0,0,5142,0,4379,2906,83,0,1913,0,19870,0,0,0,0,0,0,0,0,6250,1537,0,0,0,3374,1203,0,226,68902,108296,53188,5453
20080815,5333,0,0,854,0,0,362,0,5121,2652,0,0,0,0,11198,0,0,0,0,0,0,0,0,6318,104,0,0,0,0,0,0,747,66117,78466,0,2055
20080816,10507,0,0,0,0,0,1506,0,808,867,77,0,0,0,13726,0,0,0,0,0,178,0,0,6535,0,0,0,0,765,0,283,550,50720,88209,517,303
20080817,5333,0,0,0,0,0,822,0,9731,1536,268,0,770,0,22973,0,0,0,0,0,0,0,0,6039,325,0,0,0,0,0,0,1059,8770,51945,882,3054
20080818,11372,0,3240,8939,0,0,7145,0,7441,4135,93,0,1417,0,15303,0,0,0,0,0,0,0,0,7453,5035,0,0,0,3376,7071,129,1072,63409,92333,45938,1253
20080819,14095,0,3056,7548,0,0,6025,0,7618,793,0,0,720,0,20448,0,0,0,0,0,0,0,0,7073,2745,0,0,0,1524,891,0,310,71552,82920,46753,1526
20080820,15332,0,4396,10187,0,0,4387,0,7154,1425,191,0,840,0,20720,0,0,0,0,0,0,0,0,5648,1707,0,0,0,4790,0,0,196,58680,93993,48659,1785
20080821,17197,0,1579,9234,0,0,5068,0,10222,1724,388,0,2175,0,9531,0,0,0,0,0,0,0,0,5480,638,0,0,0,4182,534,0,355,72565,87446,49892,1639
20080822,14806,0,1950,8857,0,0,5679,0,5105,1379,0,0,1675,0,10225,0,0,0,0,0,0,0,0,11645,2366,0,0,0,3884,0,0,0,72523,83160,53358,2046
20080823,8878,0,651,0,0,0,464,0,746,3043,120,0,0,0,12438,0,0,0,0,0,313,0,0,5343,294,0,0,0,12985,0,260,0,52846,121832,1165,4816
20080824,10747,0,637,0,0,0,3835,0,9004,1285,0,0,0,0,18455,0,0,0,0,0,0,0,0,6115,410,0,0,0,567,0,0,0,8577,47510,0,2565
20080825,20671,0,2848,10003,0,0,3495,0,9667,2356,0,0,4095,0,12026,0,0,0,159,0,0,0,0,4180,4507,0,0,0,3031,8898,294,0,71076,75027,46777,143
20080826,24706,0,2729,16825,0,0,4425,0,9792,3626,339,0,2592,0,16476,0,0,0,0,0,0,0,0,4235,391,0,0,0,3624,5251,0,0,68765,81294,43647,1724
20080827,22565,0,3007,14771,0,0,5506,0,11858,1788,0,0,3199,0,10875,0,0,0,0,0,0,0,0,2398,454,0,0,0,3309,0,0,0,61972,81099,45156,8082
20080828,20362,0,3575,16149,0,0,6148,0,8434,4063,404,0,1774,0,12480,0,0,0,0,0,0,0,0,2375,2564,0,0,0,4699,476,0,0,80653,110342,47016,6467
20080829,22650,0,3547,17946,0,0,3348,0,10278,2052,0,0,4361,0,10331,0,0,0,0,0,0,0,0,3567,1130,0,0,0,2397,0,0,0,75284,82273,51568,943
20080830,7523,0,0,0,0,0,0,0,956,1744,726,0,0,0,6979,0,0,0,0,0,1074,0,0,5777,0,0,0,0,15217,0,0,406,41733,125881,1224,1516
20080831,8510,0,0,0,0,0,545,0,8442,1589,0,0,0,0,14346,0,0,0,0,0,0,0,0,1033,0,0,0,0,430,183,0,0,7462,46594,2480,2908
20080901,15688,0,2929,14741,0,0,3649,0,8898,2384,19,0,4373,0,10764,0,0,0,0,0,0,0,0,3335,891,0,0,0,2466,6320,0,346,69088,84128,53076,4170
20080902,24404,0,2980,12479,0,0,6693,0,13046,2878,0,0,2403,0,16268,0,0,0,0,0,0,0,0,3707,5833,0,0,0,6651,10865,213,0,66993,85895,55337,7152
20080903,26706,0,3435,11945,0,0,2792,0,10634,4711,432,0,5888,0,16807,0,0,0,0,0,0,0,0,4009,949,0,0,0,3532,637,0,152,62866,84364,50985,4767
20080904,29636,0,4705,13527,0,0,5225,0,9305,2116,508,0,2153,0,13803,0,0,0,0,0,0,0,0,3582,228,0,0,0,5045,0,186,570,70776,94913,58227,11391
20080905,23005,0,3081,11170,0,0,10412,0,8212,708,247,0,6572,0,10807,0,0,0,0,0,0,0,0,5938,0,0,0,0,5577,0,162,299,73274,79921,50216,1943
20080906,9082,0,0,0,0,0,1028,0,664,3476,194,0,0,0,7141,0,0,0,0,0,1132,0,0,6678,0,0,0,0,7631,0,0,0,41830,132678,2519,3779
20080907,10006,0,0,0,0,0,2128,0,10623,1350,17,0,1177,0,18812,0,0,0,0,0,0,0,0,8294,0,0,0,0,415,0,0,0,6108,33637,992,647
20080908,27493,0,3425,11221,0,0,5451,0,9471,2589,49,0,2919,0,20387,0,0,0,0,0,0,0,0,6011,547,0,0,0,6199,10113,203,169,72494,88729,59389,2147
20080909,24719,0,3037,11944,0,0,5425,0,12153,3998,40,0,4299,0,14180,0,0,0,0,0,0,0,0,7279,5327,0,0,0,3670,6857,137,98,68389,92265,59988,7099
20080910,29338,0,3703,11453,0,0,5758,0,12450,3045,71,0,2202,0,13877,0,0,0,0,0,0,0,0,5222,2411,0,0,0,2946,0,0,332,79492,94978,58273,3391
20080911,16949,0,3661,10987,0,0,10925,0,14217,4868,0,0,270,0,16982,0,0,0,0,0,0,0,0,4255,4048,0,0,0,3767,502,0,84,98775,92839,54635,3060
20080912,18137,0,3855,14259,0,0,7897,0,12733,2054,0,0,4718,0,11589,0,0,0,0,0,0,0,0,6018,684,0,0,0,6328,0,0,243,79217,85188,56336,7362
20080913,7133,0,0,0,0,0,4026,0,8927,2027,228,0,0,0,8575,0,0,0,0,0,766,0,0,4622,0,0,0,0,9410,0,0,0,45491,114530,5366,3024
20080914,7781,0,0,907,0,0,2336,0,9191,2097,382,0,0,0,18430,0,0,0,0,0,0,0,0,11151,0,0,0,0,308,0,0,1080,8554,43177,5133,3995
20080915,32172,0,4779,11644,0,0,4619,0,6065,2262,31,0,2389,0,15006,0,0,0,0,0,0,0,0,5267,281,0,0,0,4863,5232,138,123,72715,100167,68360,9385
20080916,27459,0,3604,13331,0,0,3411,0,10967,1306,134,0,2396,0,14116,0,0,0,0,0,0,0,0,5152,6357,0,0,0,3747,8716,0,114,68326,103088,85524,5652
20080917,28475,0,2933,14507,0,0,5723,0,12596,4690,364,0,2137,0,11147,0,0,0,0,0,0,0,0,2498,638,0,0,0,4639,1374,0,460,68439,101736,78219,7703
20080918,26368,0,4372,16981,0,0,6430,0,11462,4510,1385,0,2333,0,20550,0,0,0,0,0,0,0,0,6395,807,0,0,0,4592,0,0,337,78425,122358,72098,7229
20080919,24072,0,3364,11934,0,0,7525,0,8599,1405,541,0,3023,0,12550,0,0,0,0,0,0,0,0,5481,1073,0,0,0,5472,0,0,186,75857,102620,96938,7353
20080920,6394,0,0,163,0,0,6699,0,606,1133,302,0,0,0,7727,0,0,0,0,0,438,0,0,5017,0,0,0,0,17294,0,0,135,60518,129349,1783,2584
20080921,5547,0,0,0,0,0,1940,0,6611,1353,49,0,823,0,17343,0,0,0,0,0,0,0,0,3241,0,0,0,0,600,0,0,451,16498,45611,0,2074
20080922,28952,0,3617,14122,0,0,3988,0,13047,1533,124,0,4582,0,14850,0,0,0,0,0,0,0,0,5842,0,0,0,0,4638,5095,0,854,76743,111646,69029,4689
20080923,31998,0,2934,17442,0,0,6343,0,8534,2768,0,0,3496,0,15067,0,0,0,0,0,0,0,0,6199,6672,0,0,0,1732,5839,0,38,66453,94322,59177,6110
20080924,26161,0,3835,13102,0,0,7546,0,15474,2328,1660,0,3857,0,13796,0,0,0,0,0,0,0,0,3925,1768,0,0,0,2885,0,0,0,96856,108438,69847,11536
20080925,28167,0,3901,15077,0,0,6651,0,10417,3392,0,0,4430,0,11499,0,0,0,0,0,0,0,0,5905,2668,0,0,0,7555,625,217,0,94739,116989,65294,6687
20080926,24798,0,3719,10848,0,0,4770,0,9909,2369,411,0,2725,0,11153,0,0,0,0,0,0,0,0,3949,255,0,0,0,6111,0,298,958,73761,96759,60018,11603
20080927,10489,0,0,125,0,0,1224,0,1273,3108,51,0,0,0,10419,0,0,0,0,0,956,0,0,1404,0,0,0,0,16062,0,0,0,56231,148747,4510,4106
20080928,7028,0,0,109,0,0,1601,0,8304,2544,0,0,0,0,11150,0,0,0,0,0,0,0,0,2552,0,0,0,0,0,0,262,0,7845,45428,3060,6548
20080929,27216,0,3556,18451,0,0,4152,0,9432,4159,5,0,4042,0,14835,0,0,0,0,0,0,0,0,3935,1382,0,0,0,4522,7371,0,655,75390,106508,75241,4076
20080930,24418,0,3055,13731,0,0,6515,0,10737,5386,855,0,2687,0,18465,0,0,0,0,0,0,0,0,3972,5426,0,0,0,7242,7052,0,87,82292,109530,81361,5784
20081001,26256,0,3344,11736,0,0,5151,0,15205,3894,0,0,3691,0,13000,0,0,0,0,0,0,0,0,5951,405,0,0,0,2447,0,0,304,70531,137489,75024,6802
20081002,24815,0,3513,13380,0,0,4049,0,13273,963,1375,0,1993,0,16419,0,0,0,970,0,0,0,0,5089,925,0,0,0,2625,551,0,715,85543,135111,78260,5855
20081003,20692,0,2674,14360,0,0,8951,0,7487,4652,42,0,4616,0,11580,0,0,0,0,0,0,0,0,6523,2405,0,0,0,6277,0,0,87,88079,117429,55425,4251
20081004,5396,0,0,0,0,0,2162,0,584,3549,0,0,216,0,4121,0,0,0,0,0,430,0,0,5357,0,0,0,0,17940,0,0,89,44885,167193,3366,784
20081005,8510,0,0,0,0,0,264,0,5588,2632,0,0,220,0,16436,0,0,0,0,0,0,0,0,3498,0,0,0,0,436,0,0,436,7040,44953,4284,5715
20081006,27919,0,3247,12443,0,0,5392,0,14326,5287,0,0,1534,0,14944,0,0,0,0,0,0,0,0,4443,530,0,0,0,3968,6455,0,373,78493,124005,72644,5870
20081007,29425,0,4228,13648,0,0,6412,0,11814,4882,1589,0,4247,0,16162,0,0,0,0,0,0,0,0,3125,6105,0,0,0,4599,8772,0,183,76597,107960,67087,4470
20081008,35008,0,4767,8402,0,0,4623,0,11910,4888,895,0,1233,0,10445,0,0,0,0,0,0,0,0,5529,5580,0,0,0,6497,486,337,173,84544,123146,64858,9438
20081009,39755,0,3293,9182,0,0,5767,0,8705,5315,1065,0,5860,0,10524,0,0,0,0,0,0,0,0,7652,5254,0,0,0,4167,0,0,334,98495,124701,70745,4801
20081010,29844,0,3346,11528,0,0,6737,0,6966,1936,248,0,5069,0,12538,0,0,0,0,0,0,0,0,2821,2212,0,0,0,1723,0,0,1126,58722,112149,62957,6380
20081011,13476,0,0,0,0,0,1462,0,1305,1993,716,0,578,0,11458,0,0,0,0,0,715,0,0,4318,0,0,0,0,14646,0,0,1229,58610,137004,3348,450
20081012,15449,0,0,310,0,0,1625,0,7944,3061,31,0,425,0,19677,0,0,0,0,0,0,0,0,2555,0,0,0,0,703,0,0,85,12109,36586,2814,3876
20081013,48988,0,5378,11237,0,0,7327,0,7874,1855,1361,0,2725,0,20474,0,0,0,1213,0,0,0,0,2979,10309,0,0,0,3964,7939,0,0,73916,94691,84341,6911
20081014,39018,0,4731,10601,0,0,8276,0,13065,5608,343,0,1936,0,17076,0,0,0,0,0,0,0,0,3930,5411,0,0,0,1686,7019,182,0,74535,103251,68104,6297
20081015,49336,0,4582,12681,0,0,7676,0,15614,4303,649,0,3451,0,17331,0,0,0,0,0,0,0,0,4198,2759,0,0,0,4409,0,0,0,74641,98518,72065,4964
20081016,41682,0,3681,11914,0,0,9405,0,10510,1477,0,0,1688,0,13139,0,0,0,0,0,0,0,0,4891,4097,0,0,0,5615,554,0,0,97487,101398,85735,4939
20081017,35651,0,3153,13973,0,0,7659,0,9671,3676,1938,0,6241,0,10379,0,0,0,0,0,0,0,0,8830,4673,0,0,0,8135,0,0,934,60075,108769,60175,10902
20081018,11133,0,0,0,0,0,1300,0,115,3050,1121,0,0,0,11248,0,0,0,0,0,696,0,0,2443,0,0,0,0,13420,0,0,49,56239,138333,5412,10214
20081019,11822,0,0,0,0,0,719,0,12515,3360,713,0,0,0,17129,0,0,0,0,0,0,0,0,2684,4251,0,0,0,0,0,0,103,7742,49506,3288,1972
20081020,40487,0,3606,14276,0,0,11191,0,13034,2430,80,0,2430,0,16517,0,0,0,0,0,0,0,0,9279,4166,0,0,0,3526,3395,0,0,82933,102755,65400,9330
20081021,43147,0,5303,14972,0,0,5713,0,12739,3536,1808,0,2099,0,18583,0,0,0,0,0,0,0,0,6756,9199,0,0,0,5409,11634,217,818,74609,95671,71033,5452
20081022,42228,0,4506,11010,0,0,7877,0,11842,2211,2140,0,2945,0,19075,0,0,0,0,0,0,0,0,3877,2804,0,0,0,6763,0,436,159,62926,128757,74122,2984
20081023,48274,0,4284,14236,0,0,4265,0,11370,1709,313,0,2488,0,16192,0,0,0,0,0,0,0,0,7456,5446,0,0,0,3678,612,182,1030,91089,109918,61879,7261
20081024,43128,0,3122,11594,0,0,5349,0,10659,2470,966,0,2079,0,12086,0,0,0,0,0,0,0,0,7129,3774,0,0,0,5839,0,490,347,65880,84568,73832,3764
20081025,9715,0,0,0,0,0,1182,0,706,3326,150,0,0,0,7740,0,0,0,0,0,583,0,0,4918,0,0,0,0,21127,0,0,0,52210,153336,2999,1121
20081026,12898,0,0,0,0,0,1737,0,10033,4198,0,0,0,0,19567,0,0,0,0,0,0,0,0,2241,2590,0,0,0,0,0,314,47,8062,42692,3551,1297
