mot,date,X_t,N_t,f_t,p_t,surprise
commissaires,20090330,47,1447855,3.25,1.362180e-05,4.8658
commissaires,20091128,46,1423341,3.23,1.518671e-05,4.8185
commissaires,20140825,72,2654450,2.71,5.808677e-05,4.2359
commissaires,20140909,109,3794038,2.87,1.657892e-05,4.7804
commissaires,20160715,85,3108785,2.73,4.257148e-05,4.3709
commissaires,20191001,144,5340732,2.70,3.054155e-05,4.5151
commissaires,20191127,140,5648399,2.48,9.223577e-05,4.0351
commissaires,20240916,119,4122559,2.89,1.412833e-05,4.8499
envoyée,20080808,36,747547,4.82,2.674182e-10,9.5728
envoyée,20080811,45,671133,6.71,1.301937e-15,14.8854
envoyée,20080814,35,752074,4.65,8.032463e-10,9.0952
envoyée,20080817,25,575212,4.35,1.387276e-07,6.8578
envoyée,20080820,33,835536,3.95,4.058062e-08,7.3917
envoyée,20080823,27,614559,4.39,5.087294e-08,7.2935
lyrique,20080627,35,964652,3.63,1.693312e-06,5.7713
lyrique,20110507,46,1454280,3.16,4.038254e-06,5.3938
lyrique,20250318,167,4692598,3.56,9.201174e-09,8.0362
radicalement,20081010,19,983225,1.93,9.870193e-05,4.0057
radicalement,20220328,87,4663607,1.87,1.394840e-08,7.8555
radicalement,20220331,105,5415110,1.94,1.718736e-09,8.7648
prendrait,20110522,29,1467283,1.98,7.085701e-05,4.1496
prendrait,20180813,58,3113525,1.86,1.397170e-05,4.8548
abandonnée,20111230,35,1743970,2.01,1.756501e-05,4.7554
abandonnée,20120320,43,2316960,1.86,2.185310e-05,4.6605
abandonnée,20150107,102,4157181,2.45,4.640655e-10,9.3334
abandonnée,20150110,52,3111979,1.67,5.513806e-05,4.2585
abandonnée,20160910,59,3080049,1.92,3.132938e-06,5.5040
abandonnée,20180530,168,5717095,2.94,3.128201e-14,13.5047
abandonnée,20221120,83,4004192,2.07,1.254130e-07,6.9017
torture,20081215,45,820219,5.49,4.656297e-07,6.3320
torture,20101024,79,1639041,4.82,7.084677e-07,6.1497
torture,20101226,55,1134489,4.85,1.520182e-06,5.8181
torture,20140512,148,3556985,4.16,2.842675e-06,5.5463
torture,20141211,511,4213815,12.13,8.158089e-21,20.0884
torture,20160621,204,4258610,4.79,1.945251e-07,6.7110
torture,20180912,179,5309494,3.37,4.683486e-05,4.3294
torture,20220918,132,3956783,3.34,6.425498e-05,4.1921
rémunérations,20080422,51,971648,5.25,3.569242e-05,4.4474
rémunérations,20080925,70,1091641,6.41,2.026194e-06,5.6933
rémunérations,20081007,63,1135937,5.55,1.434595e-05,4.8433
rémunérations,20090324,158,1805352,8.75,3.160541e-09,8.5002
rémunérations,20090327,141,1493401,9.44,8.036170e-10,9.0950
rémunérations,20090330,178,1447855,12.29,7.789002e-13,12.1085
rémunérations,20090402,104,1819943,5.71,5.447687e-06,5.2638
rémunérations,20090806,150,1437723,10.43,7.663865e-11,10.1156
rémunérations,20090824,126,1277865,9.86,4.032503e-10,9.3944
rémunérations,20090827,100,1591197,6.28,1.589954e-06,5.7986
rémunérations,20090902,117,1765379,6.63,6.088976e-07,6.2155
rémunérations,20120222,123,2630080,4.68,5.137752e-05,4.2892
rémunérations,20130303,217,3367810,6.44,5.348736e-07,6.2717
l'éventualité,20190116,77,5214131,1.48,1.404257e-05,4.8526
minoritaire,20080323,21,617191,3.40,1.004705e-05,4.9980
minoritaire,20080829,28,830412,3.37,2.279065e-06,5.6422
minoritaire,20081016,39,1130223,3.45,2.798976e-07,6.5530
minoritaire,20110323,53,2495393,2.12,9.842700e-05,4.0069
minoritaire,20130204,117,4383878,2.67,6.579660e-07,6.1818
minoritaire,20171201,97,4796148,2.02,7.274117e-05,4.1382
minoritaire,20220620,116,4783922,2.42,3.660695e-06,5.4364
chars,20080814,58,752074,7.71,1.756458e-05,4.7554
chars,20090105,61,906793,6.73,6.864556e-05,4.1634
chars,20110305,101,1616139,6.25,9.331084e-05,4.0301
chars,20110320,122,1901281,6.42,6.365223e-05,4.1962
chars,20230104,326,4321568,7.54,6.240036e-06,5.2048
chars,20230113,289,4496637,6.43,4.458533e-05,4.3508
chars,20230116,428,4483952,9.55,1.719093e-07,6.7647
chars,20230119,741,5253885,14.10,4.130928e-11,10.3840
chars,20230122,563,3999746,14.08,5.040214e-11,10.2976
chars,20230125,1479,5337959,27.71,5.426627e-22,21.2655
chars,20230128,323,4169932,7.75,4.404548e-06,5.3561
chars,20230131,361,5191092,6.95,1.691200e-05,4.7718
chars,20230224,320,4540107,7.05,1.481770e-05,4.8292
reconstituer,20161227,52,3231959,1.61,5.707570e-06,5.2435
reconstituer,20171225,39,2234761,1.75,6.138886e-06,5.2119
reconstituer,20230110,108,5015681,2.15,5.766347e-11,10.2391
reconstituer,20240401,60,3737965,1.61,3.081928e-06,5.5112
ford,20080126,195,801957,24.32,5.505420e-07,6.2592
ford,20080210,172,890998,19.30,1.170364e-05,4.9317
ford,20080302,179,853926,20.96,4.267305e-06,5.3698
ford,20080326,196,1056284,18.56,1.733258e-05,4.7611
ford,20080329,187,686056,27.26,9.951573e-08,7.0021
ford,20080425,240,888799,27.00,9.644732e-08,7.0157
ford,20080428,133,737140,18.04,2.810176e-05,4.5513
ford,20080516,185,970931,19.05,1.315241e-05,4.8810
ford,20080519,133,753645,17.65,3.543664e-05,4.4505
ford,20080531,237,726607,32.62,3.402684e-09,8.4682
ford,20080612,211,1027030,20.54,5.060643e-06,5.2958
ford,20080615,168,745647,22.53,1.745923e-06,5.7580
ford,20080802,213,564174,37.75,1.878239e-10,9.7262
ford,20080817,133,575212,23.12,1.466798e-06,5.8336
ford,20080829,142,830412,17.10,4.741698e-05,4.3241
ford,20081004,211,711614,29.65,2.189261e-08,7.6597
ford,20081010,214,983225,21.77,2.407928e-06,5.6184
ford,20081013,144,871801,16.52,6.654499e-05,4.1769
ford,20081031,192,965887,19.88,7.886530e-06,5.1031
ford,20081203,218,1149978,18.96,1.305620e-05,4.8842
ford,20081206,184,757299,24.30,5.784760e-07,6.2377
ford,20090213,320,1648582,19.41,8.754056e-06,5.0578
ford,20090426,293,1380060,21.23,2.929204e-06,5.5333
ford,20090523,287,1305694,21.98,1.862824e-06,5.7298
ford,20090613,281,1270880,22.11,1.734109e-06,5.7609
ford,20090628,274,1356574,20.20,5.649507e-06,5.2480
ford,20090731,436,1421923,30.66,7.394854e-09,8.1311
ford,20090905,207,1315445,15.74,9.393541e-05,4.0272
ford,20100822,253,1549083,16.33,6.193541e-05,4.2081
ford,20110212,509,2029860,25.08,2.268362e-07,6.6443
ford,20110305,466,1616139,28.83,2.236153e-08,7.6505
ford,20110326,347,1875356,18.50,1.505011e-05,4.8225
ford,20110507,371,1454280,25.51,1.921052e-07,6.7165
ford,20110528,342,1765147,19.38,8.794623e-06,5.0558
ford,20110618,278,1327334,20.94,3.557502e-06,5.4489
ford,20110730,516,1558318,33.11,1.492361e-09,8.8261
ford,20110910,267,1493230,17.88,2.360460e-05,4.6270
ford,20111001,343,1446602,23.71,6.015453e-07,6.2207
ford,20111022,316,1628924,19.40,8.845535e-06,5.0533
ford,20111112,522,1667355,31.31,4.575105e-09,8.3396
ford,20120210,544,2463739,22.08,1.461341e-06,5.8352
ford,20120311,374,1728754,21.63,2.115201e-06,5.6746
ford,20120401,375,1904709,19.69,7.080707e-06,5.1499
ford,20120428,358,2141905,16.71,4.543396e-05,4.3426
ford,20120525,440,2208503,19.92,5.902031e-06,5.2290
écologistes,20090607,186,1437618,12.94,3.635427e-05,4.4394
écologistes,20100316,437,2402370,18.19,1.845393e-07,6.7339
écologistes,20111115,408,2480394,16.45,1.001919e-06,5.9992
écologistes,20111118,299,2389648,12.51,4.545684e-05,4.3424
écologistes,20140331,758,3721906,20.37,1.847666e-08,7.7334
écologistes,20140406,389,3176209,12.25,5.475911e-05,4.2615
écologistes,20151206,415,3364162,12.34,4.972327e-05,4.3034
écologistes,20190528,711,5124631,13.87,1.044408e-05,4.9811
écologistes,20200630,692,5035836,13.74,1.191614e-05,4.9239
écologistes,20210622,659,5354657,12.31,4.753782e-05,4.3230
écologistes,20210628,787,4680983,16.81,5.927119e-07,6.2272
écologistes,20240609,651,3923588,16.59,7.646358e-07,6.1165
écologistes,20260316,676,4233427,15.97,1.389294e-06,5.8572
l'évacuation,20161025,224,3877602,5.78,2.529428e-06,5.5970
l'évacuation,20161215,352,5252971,6.70,1.746319e-07,6.7579
l'évacuation,20161218,226,3484675,6.49,4.042315e-07,6.3934
l'évacuation,20180421,229,4023490,5.69,3.111524e-06,5.5070
l'évacuation,20201124,227,4700618,4.83,2.883484e-05,4.5401
l'évacuation,20201127,225,4381899,5.13,1.319003e-05,4.8798
l'évacuation,20210815,220,2879965,7.64,2.127972e-08,7.6720
l'évacuation,20210818,179,3731487,4.80,3.484243e-05,4.4579
l'évacuation,20210824,252,3852049,6.54,3.235974e-07,6.4900
l'évacuation,20220304,248,4679264,5.30,8.233159e-06,5.0844
l'évacuation,20220307,250,4612084,5.42,5.999998e-06,5.2218
l'évacuation,20220717,151,3152464,4.79,3.886879e-05,4.4104
l'évacuation,20230802,222,4010308,5.54,4.730419e-06,5.3251
l'évacuation,20260723,274,3088187,8.87,6.924204e-10,9.1596
l'évacuation,20260726,217,2393341,9.07,5.650537e-10,9.2479
l'évacuation,20260729,135,2907854,4.64,5.978676e-05,4.2234
l'évacuation,20260816,70,1085531,6.45,1.869877e-06,5.7282
économiquement,20081127,30,1090402,2.75,3.889742e-07,6.4101
économiquement,20200422,90,4745995,1.90,1.433826e-06,5.8435
économiquement,20200428,81,4889715,1.66,2.122128e-05,4.6732
économiquement,20200528,80,5213179,1.53,7.314426e-05,4.1358
directives,20141211,123,4213815,2.92,1.886585e-05,4.7243
directives,20150311,143,4269445,3.35,2.469078e-06,5.6075
directives,20190522,188,5297567,3.55,7.859865e-07,6.1046
directives,20200314,194,4429874,4.38,1.698309e-08,7.7700
directives,20200317,301,5075458,5.93,6.819353e-12,11.1663
directives,20200320,183,4162331,4.40,1.689756e-08,7.7722
directives,20200323,150,4118154,3.64,6.375452e-07,6.1955
directives,20200326,158,5008309,3.15,5.416989e-06,5.2662
directives,20200329,85,3188473,2.67,7.712324e-05,4.1128
directives,20200401,134,4842990,2.77,3.453505e-05,4.4617
directives,20200404,105,3602998,2.91,2.213411e-05,4.6549
directives,20200407,128,4749111,2.70,4.888858e-05,4.3108
directives,20200416,179,4924882,3.63,5.543915e-07,6.2562
directives,20200419,91,3434306,2.65,7.755163e-05,4.1104
directives,20200422,163,4745995,3.43,1.495287e-06,5.8253
directives,20200425,144,3630365,3.97,1.584553e-07,6.8001
directives,20200428,164,4889715,3.35,2.139576e-06,5.6697
directives,20200501,126,3633950,3.47,1.672820e-06,5.7766
directives,20200504,165,4239631,3.89,1.876751e-07,6.7266
directives,20200507,180,4764968,3.78,2.875099e-07,6.5413
directives,20200510,172,3705036,4.64,6.076612e-09,8.2163
directives,20200513,155,4940828,3.14,5.952132e-06,5.2253
directives,20200516,123,3630802,3.39,2.432233e-06,5.6140
directives,20200519,149,4634252,3.22,4.330756e-06,5.3634
directives,20200522,98,3607675,2.72,5.481963e-05,4.2611
directives,20200531,93,3080217,3.02,1.603770e-05,4.7949
directives,20201103,134,4846187,2.77,3.481501e-05,4.4582
vivait,20151115,199,3377213,5.89,2.971993e-14,13.5270
vivait,20160718,153,3140366,4.87,1.442050e-10,9.8410
vivait,20160724,87,2766736,3.14,4.533268e-05,4.3436
vivait,20180325,130,4119304,3.16,1.875215e-05,4.7269
vivait,20180328,157,5475024,2.87,8.655421e-05,4.0627
tromper,20080126,27,801957,3.37,1.091266e-05,4.9621
tromper,20080329,23,686056,3.35,2.994237e-05,4.5237
tromper,20080413,24,662871,3.62,8.851883e-06,5.0530
tromper,20080913,22,645265,3.41,3.197577e-05,4.4952
tromper,20081115,27,811855,3.33,1.285362e-05,4.8910
habituel,20080413,25,662871,3.77,6.817793e-05,4.1664
habituel,20200317,154,5075458,3.03,8.628098e-07,6.0641
habituel,20200320,124,4162331,2.98,2.587462e-06,5.5871
habituel,20200323,110,4118154,2.67,4.181207e-05,4.3787
habituel,20200326,180,5008309,3.59,3.009872e-09,8.5215
habituel,20200329,111,3188473,3.48,6.414408e-08,7.1928
habituel,20200401,144,4842990,2.97,1.766877e-06,5.7528
habituel,20200407,130,4749111,2.74,1.665036e-05,4.7786
habituel,20200410,112,4093810,2.74,2.419035e-05,4.6164
habituel,20200416,127,4924882,2.58,6.305609e-05,4.2003
habituel,20200419,108,3434306,3.14,1.070360e-06,5.9705
habituel,20200422,130,4745995,2.74,1.640730e-05,4.7850
habituel,20200428,146,4889715,2.99,1.526985e-06,5.8162
habituel,20200501,96,3633950,2.64,7.253266e-05,4.1395
habituel,20200504,118,4239631,2.78,1.456259e-05,4.8368
habituel,20200507,125,4764968,2.62,4.566357e-05,4.3404
habituel,20200510,157,3705036,4.24,1.423415e-11,10.8467
habituel,20200513,178,4940828,3.60,2.898316e-09,8.5379
habituel,20200516,129,3630802,3.55,1.778375e-08,7.7500
qu'avant,20200422,116,4745995,2.44,9.360692e-07,6.0287
qu'avant,20200507,114,4764968,2.39,1.707196e-06,5.7677
qu'avant,20200516,86,3630802,2.37,5.899573e-06,5.2292
qu'avant,20230724,94,3558420,2.64,2.989035e-07,6.5245
atouts,20080305,52,1274427,4.08,1.063829e-06,5.9731
atouts,20120516,77,2220469,3.47,4.285003e-06,5.3680
mathématiques,20110621,101,2048248,4.93,7.929015e-06,5.1008
mathématiques,20110624,220,1871600,11.75,1.134458e-15,14.9452
mathématiques,20110627,81,1713489,4.73,1.916056e-05,4.7176
mathématiques,20140813,236,3199081,7.38,1.211559e-09,8.9167
mathématiques,20180211,207,3964855,5.22,1.544010e-06,5.8113
mathématiques,20220208,238,5031075,4.73,6.833663e-06,5.1653
mathématiques,20220322,223,5274223,4.23,3.563195e-05,4.4482
mathématiques,20220512,254,5437878,4.67,7.999205e-06,5.0970
mathématiques,20220602,227,5241716,4.33,2.544151e-05,4.5945
mathématiques,20221114,400,4392398,9.11,1.725434e-12,11.7631
mathématiques,20231206,648,5252334,12.34,1.015543e-17,16.9933
mathématiques,20240314,227,4862438,4.67,8.587983e-06,5.0661
mathématiques,20240317,167,3666325,4.55,1.507359e-05,4.8218
mathématiques,20240901,170,3772188,4.51,1.731149e-05,4.7617
chante,20080919,42,994767,4.22,6.354697e-06,5.1969
chante,20171207,258,5778631,4.46,1.671409e-09,8.7769
chante,20180930,122,3852326,3.17,3.716813e-05,4.4298
boîtes,20090604,169,1896688,8.91,7.378913e-08,7.1320
boîtes,20100506,159,2343975,6.78,1.653969e-05,4.7815
boîtes,20110504,127,2000012,6.35,5.947805e-05,4.2256
boîtes,20110516,107,1674331,6.39,6.591283e-05,4.1810
boîtes,20130610,309,4454901,6.94,6.490146e-06,5.1877
boîtes,20140406,302,3176209,9.51,6.159334e-09,8.2105
boîtes,20140720,153,2504417,6.11,8.832154e-05,4.0539
boîtes,20140723,282,3634270,7.76,7.740320e-07,6.1112
boîtes,20150101,156,2479493,6.29,5.592537e-05,4.2524
boîtes,20150110,193,3111979,6.20,5.874610e-05,4.2310
boîtes,20180112,317,4596351,6.90,7.092720e-06,5.1492
boîtes,20190314,319,5199415,6.14,5.201520e-05,4.2839
boîtes,20200504,306,4239631,7.22,3.091283e-06,5.5099
boîtes,20201209,347,5299965,6.55,1.703140e-05,4.7687
boîtes,20201212,239,3959399,6.04,7.752336e-05,4.1106
boîtes,20201215,365,5149322,7.09,3.914822e-06,5.4073
boîtes,20201218,319,4528387,7.04,4.771612e-06,5.3213
boîtes,20201221,373,3871518,9.63,3.359611e-09,8.4737
boîtes,20201224,369,3233764,11.41,2.201775e-11,10.6572
boîtes,20201227,259,2770505,9.35,1.174191e-08,7.9303
boîtes,20201230,214,3521814,6.08,7.486548e-05,4.1257
boîtes,20211207,346,5072531,6.82,8.250511e-06,5.0835
boîtes,20211210,286,4793063,5.97,8.427381e-05,4.0743
boîtes,20211222,339,4384747,7.73,7.199533e-07,6.1427
boîtes,20211225,175,2301024,7.61,1.911649e-06,5.7186
courtes,20180912,112,5309494,2.11,1.857672e-05,4.7310
courtes,20190808,87,3932422,2.21,1.401112e-05,4.8535
courtes,20241001,99,4797634,2.06,4.034394e-05,4.3942
courtes,20241227,69,2801661,2.46,3.547294e-06,5.4501
courtes,20250414,84,3991407,2.10,4.277279e-05,4.3688
militante,20111121,103,2090978,4.93,1.661857e-06,5.7794
militante,20121103,149,3375586,4.41,6.274472e-06,5.2024
militante,20231007,169,4161800,4.06,2.096528e-05,4.6785
militante,20240308,176,4432353,3.97,2.850792e-05,4.5450
oreilles,20140608,101,2356562,4.29,3.738150e-08,7.4273
oreilles,20150404,97,3178341,3.05,8.470118e-05,4.0721
oreilles,20170722,86,2791412,3.08,9.327180e-05,4.0302
oreilles,20190817,91,2700512,3.37,1.494591e-05,4.8255
oreilles,20250601,152,3424950,4.44,2.233232e-09,8.6511
oreilles,20250815,94,3088144,3.04,9.493868e-05,4.0226
oreilles,20260816,41,1085531,3.78,3.661948e-05,4.4363
satisfaisante,20110218,36,2285894,1.57,3.590573e-05,4.4448
satisfaisante,20130902,90,4006738,2.25,2.662655e-10,9.5747
satisfaisante,20150715,47,3426216,1.37,9.565899e-05,4.0193
satisfaisante,20160922,59,4258408,1.39,4.332912e-05,4.3632
satisfaisante,20250710,63,4639940,1.36,4.975629e-05,4.3032
issues,20180720,145,3983788,3.64,6.088458e-06,5.2155
issues,20180723,161,3509059,4.59,9.376657e-09,8.0280
issues,20190715,145,3914120,3.70,4.051607e-06,5.3924
issues,20190718,164,4528414,3.62,5.304689e-06,5.2753
cuir,20080120,45,725027,6.21,1.240196e-05,4.9065
cuir,20080210,53,890998,5.95,1.342434e-05,4.8721
cuir,20080222,65,1228354,5.29,4.616458e-05,4.3357
cuir,20080329,41,686056,5.98,3.036650e-05,4.5176
cuir,20081109,41,697043,5.88,3.790220e-05,4.4213
cuir,20090920,76,1454711,5.22,3.969978e-05,4.4012
animateurs,20120730,344,3120176,11.03,1.257921e-08,7.9003
animateurs,20120802,280,3757012,7.45,2.981239e-05,4.5256
animateurs,20130902,300,4006738,7.49,2.685779e-05,4.5709
animateurs,20140828,241,3453112,6.98,8.408670e-05,4.0753
animateurs,20140831,284,2516907,11.28,8.804226e-09,8.0553
animateurs,20140903,395,3995178,9.89,1.364940e-07,6.8649
animateurs,20140906,223,2635141,8.46,4.298240e-06,5.3667
abonnés,20180918,492,5054646,9.73,2.242407e-06,5.6493
abonnés,20211107,348,3742041,9.30,7.164141e-06,5.1448
l'idéologie,20080510,15,650507,2.31,9.089763e-05,4.0414
l'idéologie,20231203,98,3900365,2.51,6.802783e-09,8.1673
l'idéologie,20250222,58,3753475,1.55,6.887748e-05,4.1619
l'idéologie,20251216,79,4503318,1.75,7.270465e-06,5.1384
monaco,20090523,267,1305694,20.45,6.336184e-05,4.1982
monaco,20090704,282,1304640,21.62,2.914235e-05,4.5355
monaco,20170411,852,4027641,21.15,3.002932e-05,4.5225
pair,20140316,80,3201420,2.50,1.112775e-07,6.9536
pair,20141027,72,3539500,2.03,1.587857e-05,4.7992
pair,20150407,74,3964767,1.87,7.155355e-05,4.1454
pair,20161206,101,4900310,2.06,4.001373e-06,5.3978
pair,20170926,127,5091228,2.49,1.280494e-08,7.8926
pair,20180319,147,4814672,3.05,6.863432e-12,11.1635
pair,20180418,102,5405951,1.89,2.516561e-05,4.5992
pair,20180524,114,5694004,2.00,5.380800e-06,5.2692
sûrs,20081001,32,1165249,2.75,2.576010e-06,5.5891
sûrs,20110718,35,1687488,2.07,8.892266e-05,4.0510
sûrs,20120416,53,2296188,2.31,3.186653e-06,5.4967
sûrs,20170420,95,4340948,2.19,1.073967e-06,5.9690
envisagent,20221229,61,3653362,1.67,9.776249e-05,4.0098
assurait,20140325,95,4078665,2.33,4.701840e-06,5.3277
assurait,20140415,90,4051383,2.22,1.769574e-05,4.7521
assurait,20141229,74,2665575,2.78,2.005162e-07,6.6979
assurait,20241227,64,2801661,2.28,3.764921e-05,4.4242
visiteur,20080225,47,898716,5.23,5.654197e-05,4.2476
l'épargne,20080305,47,1274427,3.69,8.415073e-05,4.0749
l'épargne,20080829,39,830412,4.70,8.403467e-06,5.0755
l'épargne,20081001,47,1165249,4.03,3.192040e-05,4.4959
l'épargne,20081007,90,1135937,7.92,6.952783e-11,10.1578
l'épargne,20081010,41,983225,4.17,2.913549e-05,4.5356
l'épargne,20081019,39,755412,5.16,2.614194e-06,5.5827
l'épargne,20131026,314,3335855,9.41,1.075553e-14,13.9684
l'épargne,20131029,205,4479735,4.58,8.117917e-07,6.0906
dépendent,20200305,96,6056557,1.59,7.682544e-06,5.1145
devenait,20081130,18,782658,2.30,4.420319e-05,4.3545
devenait,20150329,50,3186345,1.57,1.099425e-05,4.9588
devenait,20200323,77,4118154,1.87,8.432231e-09,8.0741
église,20100918,130,1519308,8.56,8.256477e-06,5.0832
église,20101226,141,1134489,12.43,6.839184e-09,8.1650
église,20110916,147,1770370,8.30,1.150131e-05,4.9393
église,20111224,192,1461548,13.14,9.864248e-10,9.0059
église,20120913,468,4807799,9.73,3.261382e-07,6.4866
église,20121224,205,2602812,7.88,1.958047e-05,4.7082
église,20130728,202,2872530,7.03,9.519281e-05,4.0214
église,20130914,381,3776680,10.09,1.781051e-07,6.7493
église,20131222,255,3199816,7.97,1.445940e-05,4.8398
église,20131225,258,2670621,9.66,5.461112e-07,6.2627
église,20150919,258,3318269,7.78,2.082699e-05,4.6814
église,20151224,304,2730936,11.13,2.613555e-08,7.5828
église,20160727,964,3874265,24.88,1.369839e-21,20.8633
église,20160730,255,2567065,9.93,3.240216e-07,6.4894
église,20160802,260,3344181,7.77,2.076446e-05,4.6827
église,20161224,323,2709330,11.92,5.077547e-09,8.2943
église,20171222,351,4319892,8.13,9.192860e-06,5.0365
église,20180915,305,3833638,7.96,1.358626e-05,4.8669
église,20181223,298,2607831,11.43,1.479457e-08,7.8299
église,20190422,252,3259823,7.73,2.294798e-05,4.6393
église,20201031,296,3703961,7.99,1.285863e-05,4.8908
église,20201224,246,3233764,7.61,2.935990e-05,4.5322
église,20211225,190,2301024,8.26,1.010090e-05,4.9956
église,20221223,293,3412819,8.59,4.080826e-06,5.3893
criminel,20081221,28,658788,4.25,6.121201e-05,4.2132
criminel,20110516,65,1674331,3.88,2.274419e-05,4.6431
criminel,20111103,94,2562167,3.67,2.796812e-05,4.5533
criminel,20120320,81,2316960,3.50,6.254364e-05,4.2038
criminel,20140112,146,2990646,4.88,1.536115e-07,6.8136
criminel,20240826,144,3832600,3.76,1.276536e-05,4.8940
criminel,20260202,185,3846244,4.81,1.482830e-07,6.8289
criminel,20260205,187,4423943,4.23,1.552495e-06,5.8090
criminel,20260208,185,3408018,5.43,1.211520e-08,7.9167
criminel,20260211,149,4439025,3.36,5.921571e-05,4.2276
criminel,20260226,150,4114809,3.65,1.908201e-05,4.7194
regain,20190317,119,3556020,3.35,2.254825e-08,7.6469
regain,20200615,98,4299861,2.28,8.620684e-05,4.0645
regain,20200627,102,3884692,2.63,6.904061e-06,5.1609
regain,20210803,93,3918095,2.37,4.894612e-05,4.3103
regain,20211104,118,4854094,2.43,2.150869e-05,4.6674
regain,20230323,129,5378900,2.40,2.380715e-05,4.6233
fragilité,20181015,102,4745267,2.15,8.428960e-05,4.0742
fragilité,20190206,118,5034696,2.34,1.224750e-05,4.9120
fragilité,20251116,87,3771133,2.31,3.338239e-05,4.4765
fragilité,20260512,89,3983163,2.23,5.623396e-05,4.2500
conduisent,20180506,50,3678985,1.36,1.863080e-05,4.7298
tirent,20081019,23,755412,3.04,7.655327e-07,6.1160
tirent,20110305,49,1616139,3.03,2.076452e-10,9.6827
tirent,20110425,36,2014303,1.79,8.229333e-05,4.0846
tirent,20111004,41,2086919,1.96,9.443664e-06,5.0249
tirent,20151115,57,3377213,1.69,2.832029e-05,4.5479
d'amende,20080126,58,801957,7.23,8.472139e-05,4.0720
d'amende,20250330,289,3877580,7.45,1.108419e-05,4.9553
d'amende,20260708,287,3779273,7.59,8.263032e-06,5.0829
bac,20080615,207,745647,27.76,3.215155e-10,9.4928
bac,20090707,259,1769325,14.64,8.441484e-05,4.0736
bac,20110615,394,2045885,19.26,7.375945e-07,6.1322
bac,20110624,569,1871600,30.40,4.689636e-12,11.3289
bac,20110627,259,1713489,15.12,5.369636e-05,4.2701
bac,20110706,478,2526512,18.92,9.466831e-07,6.0238
bac,20120706,683,4043201,16.89,6.648196e-06,5.1773
bac,20130327,618,4097522,15.08,4.197802e-05,4.3770
bac,20130616,821,3644561,22.53,1.741007e-08,7.7592
bac,20130704,803,5074340,15.82,1.897594e-05,4.7218
bac,20140614,571,2786949,20.49,1.736847e-07,6.7602
bac,20140617,976,3777055,25.84,4.532192e-10,9.3437
bac,20140705,602,2991235,20.13,2.477230e-07,6.6060
bac,20150618,992,4554175,21.78,3.616607e-08,7.4417
bac,20150706,679,3389310,20.03,2.603892e-07,6.5844
bac,20160329,588,3687440,15.95,1.793672e-05,4.7463
bac,20160615,1041,4527275,22.99,9.694038e-09,8.0135
bac,20160706,880,4290666,20.51,1.450817e-07,6.8384
bac,20170613,755,4596203,16.43,1.043846e-05,4.9814
bac,20170616,877,4019509,21.82,3.618392e-08,7.4415
bac,20170704,1725,4231269,40.77,1.730667e-17,16.7618
bac,20180124,895,5954540,15.03,4.145939e-05,4.3824
bac,20180322,981,5721718,17.15,4.758883e-06,5.3225
bac,20180617,999,3951644,25.28,8.255827e-10,9.0832
bac,20180620,953,5685329,16.76,7.088965e-06,5.1494
bac,20180705,1384,5429581,25.49,5.843372e-10,9.2333
bac,20190618,1466,5652508,25.94,3.515804e-10,9.4540
bac,20190703,878,5530047,15.88,1.772549e-05,4.7514
bac,20190706,1084,4045109,26.80,1.518399e-10,9.8186
bac,20220705,737,5038294,14.63,6.379087e-05,4.1952
bac,20230703,687,4272209,16.08,1.511337e-05,4.8206
bac,20260708,626,3779273,16.56,9.480013e-06,5.0232
hussein,20080428,31,737140,4.21,2.102514e-05,4.6773
hussein,20080925,56,1091641,5.13,5.867612e-07,6.2315
hussein,20090908,71,1839629,3.86,1.269425e-05,4.8964
hussein,20100130,60,1652510,3.63,2.945141e-05,4.5309
hussein,20150215,172,3117164,5.52,3.339142e-08,7.4764
hussein,20150528,153,4394570,3.48,2.190125e-05,4.6595
d'activités,20090102,447,614301,72.77,3.238128e-77,76.4897
d'activités,20130902,346,4006738,8.64,1.032659e-05,4.9860
d'activités,20140831,357,2516907,14.18,6.798400e-12,11.1676
d'activités,20140903,799,3995178,20.00,7.307657e-20,19.1362
d'activités,20140906,356,2635141,13.51,4.076640e-11,10.3897
d'activités,20140909,369,3794038,9.73,6.792316e-07,6.1680
d'activités,20140912,309,3434392,9.00,4.728538e-06,5.3253
d'activités,20170905,355,4580579,7.75,8.198085e-05,4.0863
rencontrés,20220223,137,5406837,2.53,2.890988e-05,4.5390
l'anonymat,20101021,99,2334942,4.24,1.994794e-08,7.7001
l'anonymat,20110206,79,2076770,3.80,4.787131e-07,6.3199
l'anonymat,20110326,56,1875356,2.99,7.846400e-05,4.1053
l'anonymat,20120213,77,2097105,3.67,1.043705e-06,5.9814
l'anonymat,20120222,83,2630080,3.16,1.322637e-05,4.8786
d'élections,20110116,65,2090822,3.11,7.947573e-06,5.0998
d'élections,20111103,69,2562167,2.69,3.917742e-05,4.4070
d'élections,20190904,122,5086783,2.40,8.528770e-05,4.0691
d'élections,20191028,147,4246952,3.46,6.210606e-07,6.2069
d'élections,20240609,186,3923588,4.74,1.412283e-09,8.8501
d'élections,20240612,134,5466486,2.45,6.368569e-05,4.1960
appliquées,20200314,87,4429874,1.96,1.025022e-06,5.9893
