mot,total,jours_actifs,n_medias
deuil,115645,6701,36
senti,117830,6786,36
exprimée,46045,6479,36
clause,62411,6490,36
incarne,112217,6750,36
liaisons,63686,6623,36
clichés,174018,6764,36
relatifs,35777,6297,36
pratiqué,69952,6688,36
inférieurs,52823,6545,36
d'avenir,100892,6697,36
breton,322073,6782,36
l'autriche,50864,6295,36
gratuitement,215465,6744,36
chanter,160934,6764,36
sorbonne,41776,6326,36
développements,31030,6226,36
athènes,64545,6220,36
cou,99686,6744,36
émanant,43572,6547,36
d'apprendre,125568,6736,36
recommande,86894,6652,36
orchestre,87228,6688,36
céréales,79145,6572,36
tiens,102109,6754,36
orange,423156,6792,36
tél,1170161,6774,35
décidées,34214,6321,36
mohammed,87567,6616,36
pleins,71558,6670,36
variable,79012,6651,36
d'abandonner,41686,6573,36
hassan,58814,6207,36
mineur,122870,6677,36
collèges,148256,6615,36
entretenir,85218,6677,36
monuments,132466,6695,36
patients,560065,6766,36
gère,186883,6771,36
déclarée,65984,6685,36
dégage,65190,6686,36
caractéristique,38503,6480,36
complément,116044,6695,36
routier,133333,6741,36
casser,104039,6746,36
défauts,54750,6657,36
finlande,78882,6583,36
loyer,127155,6674,36
éliminer,53398,6598,36
haye,45862,6260,36
continu,100483,6672,36
d'offrir,116123,6749,36
modérée,48417,6407,36
espérait,66932,6764,36
démissionner,66965,6598,36
centriste,71502,6515,35
héritage,78100,6659,36
grièvement,106293,6726,36
pensions,80546,6571,36
iv,55661,6530,36
bruits,55814,6551,36
honnête,47965,6649,36
couches,63130,6615,36
pme,199277,6738,36
allocations,55062,6242,36
réputé,82774,6752,36
general,61925,6257,36
réunira,79577,6688,36
fonder,34486,6449,36
étonnante,50953,6680,36
boutiques,137725,6716,36
semblé,72816,6739,36
manquait,109359,6799,36
rencontrent,75826,6685,36
accueillie,58752,6647,36
d'alain,108334,6769,36
marocain,59824,6559,36
similaires,130956,6734,36
bond,104942,6752,36
grille,120058,6746,36
correctionnel,225267,6708,36
retraités,228500,6753,36
revues,46242,6608,36
rabat,27362,5651,36
sanitaires,365523,6728,36
atout,122627,6760,36
demandeurs,193963,6717,36
rembourser,113725,6724,36
noble,51942,6590,36
agréable,207467,6753,36
armements,13874,4338,36
accusation,40707,6242,36
ile,169460,6762,36
sénégal,90107,6613,36
compromettre,21553,5901,36
d'assises,128849,6503,36
vraies,72423,6738,36
dépassant,59132,6644,36
confortable,96756,6754,36
globe,160506,6746,36
jordanie,46980,5988,36
distribué,82753,6729,36
faciles,74372,6718,36
exceptions,38487,6402,36
sportives,286446,6755,36
d'inspiration,70831,6673,36
ordinateur,143538,6759,36
devoirs,66912,6632,36
envoie,92448,6737,36
tests,324578,6769,36
merveilleux,69358,6684,36
l'erreur,63121,6700,36
chiens,257035,6746,36
scepticisme,25464,6105,36
belgrade,31545,5207,35
secrétaires,39096,6295,36
reculer,75697,6731,36
l'adaptation,66607,6632,36
business,209113,6767,36
pension,93045,6688,36
proclamé,26848,5967,36
l'espèce,50770,6476,36
tv,261563,6770,36
d'azur,128899,6643,36
for,177593,6742,36
voyez,69446,6731,36
brillante,43515,6637,36
artistiques,130959,6700,36
mobilité,278015,6744,36
équipement,130003,6699,36
mortes,109786,6721,36
d'examiner,23735,5824,36
semblant,60631,6707,36
l'inspection,103401,6652,36
époux,147048,6752,36
sociologue,61351,6640,36
engins,107251,6667,36
financièrement,117639,6737,36
ondes,78008,6701,36
perception,67581,6657,36
technologiques,100054,6649,36
italiennes,52744,6548,36
commandé,71950,6660,36
équipés,109849,6705,36
d'épargne,80038,6527,36
tchécoslovaquie,5571,2756,35
couples,154371,6750,36
rentré,94733,6767,36
vins,251303,6721,36
exploiter,54952,6674,36
modernité,74078,6731,36
vainqueurs,127116,6767,36
l'atelier,375264,6722,36
staline,16951,4801,36
jouait,114683,6788,36
maintenue,60788,6607,36
creux,73192,6732,36
calmer,73811,6735,36
anonymes,66015,6698,36
optimisme,36191,6493,36
faure,104219,6419,36
distribuer,80399,6719,36
terrestre,68495,6627,36
interprètes,41149,6533,36
sauvages,121376,6640,36
divisée,46879,6576,36
aveugle,36845,6475,36
maux,79979,6697,36
repousser,75061,6707,36
prêtres,62406,6496,35
ministérielle,22475,5638,36
reprennent,84976,6732,36
fautes,154098,6768,36
dérouler,108589,6723,36
délits,68650,6529,36
protégés,101832,6741,36
allés,119575,6754,36
démissionné,66047,6609,36
boris,166925,6740,36
contraires,39707,6385,36
fossé,61268,6681,36
glisse,220371,6782,36
déterminant,52596,6635,36
abrite,94450,6729,36
médiocre,25197,6297,36
laissés,71826,6707,36
parité,77963,6677,36
l'échéance,54762,6625,36
impliqués,106686,6718,36
individu,96893,6662,36
partent,107870,6750,36
luis,113877,6774,36
gallimard,52854,6455,36
établies,34191,6376,36
fleur,131899,6734,36
mérites,25226,6283,36
envisagées,44627,6472,36
champagne,135233,6769,36
ruines,48712,6502,36
d'accroître,30227,6258,36
changent,77061,6716,36
ajoutait,39354,6568,36
recueil,64354,6616,36
roses,103983,6726,36
fragiles,108310,6717,36
succèdent,56703,6657,36
salons,99553,6710,36
excessif,32891,6244,36
commando,52651,6444,36
bourgeoisie,18503,5783,36
attaquer,73286,6734,36
quo,35609,6348,36
applaudissements,80471,6697,36
d'accéder,110398,6732,36
l'insee,154337,6572,36
hitler,33142,5949,36
commissaires,47497,6458,36
envoyée,67603,6698,36
lyrique,54412,6568,36
radicalement,41382,6565,36
prendrait,41649,6585,36
abandonnée,48524,6624,36
torture,56164,6496,36
rémunérations,53481,6250,36
l'éventualité,25909,6131,36
minoritaire,45093,6484,36
chars,77498,6447,36
reconstituer,42444,6553,36
ford,130520,6718,36
écologistes,175153,6664,36
l'évacuation,69781,6487,36
économiquement,42514,6494,36
directives,44125,6295,36
vivait,95104,6718,36
tromper,64204,6720,36
habituel,93570,6750,36
qu'avant,74617,6718,36
atouts,110652,6747,36
mathématiques,79214,6550,36
chante,95511,6740,36
boîtes,157500,6745,36
courtes,71914,6700,36
militante,86180,6655,36
oreilles,102806,6725,36
satisfaisante,37058,6429,36
issues,116140,6729,36
cuir,130401,6767,36
animateurs,160128,6677,36
abonnés,246990,6743,36
l'idéologie,30389,6118,35
monaco,369352,6797,36
pair,62343,6637,36
sûrs,51759,6653,36
envisagent,48114,6586,36
assurait,79430,6734,36
visiteur,105726,6728,36
détour,97175,6744,36
l'épargne,53169,6200,36
dépendent,42353,6495,36
devenait,48753,6677,36
église,146462,6725,36
criminel,65938,6557,36
regain,64823,6710,36
fragilité,70428,6699,36
conduisent,34363,6426,36
tirent,51376,6680,36
d'amende,141113,6651,36
bac,347018,6759,36
hussein,29921,5722,36
n'avais,170293,6782,36
d'activités,250275,6736,36
rencontrés,99491,6724,36
l'anonymat,72961,6756,36
d'élections,34248,6122,36
appliquées,39576,6410,36
diffuse,54158,6631,36
sonore,105997,6695,36
saluer,122575,6757,36
partenariat,734995,6786,36
compétitions,245628,6774,36
interpellé,303831,6792,36
entente,85885,6681,36
explosé,88727,6772,36
saisis,67526,6603,36
sexuelle,181478,6675,36
législative,38096,6085,35
communiqués,52943,6624,36
latin,51693,6621,36
déroulent,105719,6696,36
rapproche,76329,6736,36
émeutes,60590,6359,36
reconstitution,50725,6564,36
commenter,79269,6734,36
prière,86432,6712,36
hélicoptères,63352,6538,36
existants,78382,6621,36
poing,121533,6759,36
panne,129451,6778,36
changes,28239,5316,36
retarder,36635,6425,36
fumée,137692,6752,36
contribuent,63390,6614,36
pétrolières,34616,5973,36
trône,80766,6677,36
standard,98247,6753,36
franchise,102095,6733,36
centenaire,102526,6649,36
barrages,95935,6611,36
candidatures,108889,6683,36
gardent,53724,6657,36
n'aime,77167,6739,36
bill,96985,6739,36
l'incendie,240503,6748,36
l'architecte,113111,6710,36
surfaces,142347,6743,36
suffisent,43098,6591,36
pressé,50186,6692,36
lent,40366,6569,36
combattant,81144,6679,36
satisfaits,98000,6735,36
progressiste,28220,5809,36
l'irlande,110111,6675,36
natale,72910,6702,36
reviendra,92415,6737,36
recommandé,111015,6668,36
intérieurs,51690,6560,36
transporter,87523,6672,36
bancs,98032,6671,36
veuve,75037,6666,36
lisbonne,66154,6591,36
médiation,89809,6640,36
déployés,99062,6735,36
séparés,56175,6628,36
spirituel,37474,6538,35
inédite,168297,6764,36
garanti,60487,6651,36
flot,57044,6705,36
mario,128563,6668,36
canton,229941,6691,36
turcs,57574,6284,36
dangereuses,63794,6672,36
curieusement,20625,6160,36
laissée,57464,6668,36
l'acteur,273374,6782,36
disposait,42886,6600,36
trouvant,59242,6679,36
culpabilité,70423,6570,36
coordonner,43691,6472,36
musiques,225260,6750,36
tchèque,117700,6778,36
amendements,58272,5698,36
régulier,81094,6698,36
finissent,79279,6736,36
debré,20324,4770,35
munitions,73886,6528,36
accusent,53693,6625,36
censé,96656,6745,36
l'oreille,65604,6673,36
l'intéressé,95827,6741,36
tracts,42332,6326,35
intégration,53978,6587,36
fournis,78721,6666,36
entraînant,87478,6720,36
reims,141044,6760,35
duo,411253,6800,36
l'archipel,97098,6678,36
chimique,70433,6536,36
transformée,74033,6688,36
baptisée,118286,6755,36
annoncent,68309,6674,36
bus,469327,6794,36
incontestable,31447,6468,36
prévient,243087,6791,36
cadavres,41996,6394,36
s'intéresser,46731,6643,36
rattraper,89129,6764,36
lorsqu'un,120981,6696,36
retards,86656,6642,36
serons,110549,6731,36
l'élargissement,29872,6125,36
durablement,76612,6693,36
amende,163314,6700,36
internet,1105753,6804,36
contribuables,77475,6560,36
apportées,44104,6501,36
ordinaires,39382,6512,36
spéculation,30077,6165,36
polonaise,46190,6353,36
l'émergence,69363,6679,36
sons,98471,6689,36
obtenue,51969,6626,36
privilégiés,46436,6622,36
syrien,153680,6090,36
jugeant,86878,6720,36
solidaire,297028,6748,36
stars,266558,6800,36
joli,172351,6793,36
débattre,73419,6661,36
dominant,74105,6749,36
accompagnés,260168,6731,36
rurale,109239,6669,36
légalité,39046,6318,36
illustré,71262,6701,36
rentable,66593,6652,36
travaillait,107094,6731,36
notables,29340,6290,36
bank,103751,6543,36
menés,132773,6772,36
invitation,98053,6699,36
l'électorat,52814,6340,35
urbains,80276,6639,36
accompagne,140954,6726,36
surprendre,91188,6757,36
entreprendre,40094,6397,36
incontestablement,33709,6552,36
parution,52997,6661,36
progressif,55866,6496,36
cercles,39682,6520,36
cession,112903,6623,36
tony,164156,6795,36
espérons,132785,6764,36
di,149043,6766,36
vaincre,52112,6625,36
revenue,114482,6756,36
l'avènement,29801,6374,36
ajoutée,74614,6651,36
défavorable,67211,6661,36
ultérieurement,45790,6498,36
dirigeait,44488,6625,36
économiste,76904,6652,36
irlandais,106333,6730,36
ambassadeurs,52706,6411,36
commettre,74395,6657,36
description,40216,6466,36
télévisé,49540,6564,36
d'alerte,134978,6681,36
concrètement,161454,6733,36
foire,212610,6705,36
clermont,208566,6783,36
sterling,35613,5931,36
tombent,70184,6706,36
prévenus,148633,6710,36
comédien,179182,6758,36
carlo,77460,6595,36
comparé,78854,6726,36
indemnités,83761,6565,36
seconds,39692,6553,36
simone,114205,6695,36
d'opérations,46610,6510,36
confondre,33471,6493,36
soigner,121682,6768,36
télévisions,132109,6774,36
promenade,179929,6719,36
intégralement,69728,6645,36
cachent,46980,6632,36
tendresse,60091,6650,36
incendie,246815,6761,36
cherchait,63969,6689,36
souffrances,48755,6551,36
viens,131676,6759,36
potentiels,116336,6744,36
estimée,106151,6737,36
plaint,46933,6645,36
inculpés,15741,4180,36
osé,55524,6702,36
généralisée,45350,6450,36
élire,64455,6619,36
intérim,65208,6479,36
formée,71048,6647,36
parcouru,99512,6715,36
qu'entre,41517,6531,36
maillot,320857,6796,36
existantes,68145,6612,36
carburant,160449,6730,36
étroit,40397,6473,36
l'hostilité,17126,5570,36
serre,159728,6754,36
défis,184750,6760,36
redresser,59971,6689,36
couteau,243740,6763,36
d'échanges,149363,6717,36
déchets,519812,6770,36
d'audience,114760,6720,36
croître,58620,6616,36
idéologiques,22228,5944,35
british,54972,6589,36
sympathisants,107841,6703,36
rendues,50745,6616,36
d'acier,43463,6487,36
turque,84048,6506,36
détourner,43542,6578,36
ressemblent,60811,6709,36
vus,89697,6723,36
sincère,48060,6535,36
calculé,52405,6554,36
statue,103935,6651,36
d'expérience,125105,6774,36
l'octroi,25795,5980,36
conversion,50165,6405,36
parisiennes,55399,6619,36
imaginaire,69306,6657,36
indiquait,82608,6741,36
reflet,47774,6592,36
d'existence,79603,6672,36
s'appuyer,96385,6732,36
échéant,37400,6312,36
prélèvements,117005,6695,36
arrivant,108958,6725,36
patrice,246391,6767,36
poussent,68741,6680,36
d'exception,87362,6697,36
l'élimination,59239,6590,36
chapitres,27828,6207,36
signatures,95067,6690,36
concret,66192,6642,36
studios,104848,6715,36
s'ajouter,63506,6656,36
renouer,82367,6720,36
adapter,93617,6677,36
gratuite,457704,6757,36
madame,150949,6762,36
frein,85952,6712,36
press,33499,6296,36
déroulé,194765,6747,36
resterait,38172,6527,36
galeries,73976,6641,36
habile,23859,6295,36
analystes,160634,6687,36
ventre,107573,6755,36
conservatoire,178733,6698,36
commercialisation,91202,6657,36
psychologiques,60245,6455,36
dessein,17190,5611,36
éclat,39698,6557,36
donna,21366,5896,36
symboles,61112,6647,36
strauss,72499,6304,35
refusait,33107,6494,36
exercices,122145,6691,36
revalorisation,79125,6460,36
indice,73149,6633,36
semblaient,49299,6692,36
colombie,89366,6593,36
raisonnement,29488,6273,36
contributions,46314,6413,36
rassemblé,132311,6743,36
bourbon,52546,6229,36
fusil,88451,6700,36
datant,126519,6741,36
dépendra,50045,6613,36
sébastien,600753,6802,36
n'entend,35958,6543,36
prévaloir,20658,5836,36
l'informatique,68306,6642,36
accusée,70806,6613,36
aimerait,118242,6763,36
hâte,96503,6649,36
statu,32894,6252,36
supériorité,46080,6503,36
détournement,61857,6424,36
boire,130276,6742,36
rentre,128490,6765,36
irlande,85247,6698,36
frappant,34988,6476,36
adopte,35915,6456,36
news,160369,6753,36
renversement,22614,6004,36
d'appeler,57255,6653,36
d'effectuer,83857,6700,36
bébé,236653,6766,36
ressenti,128489,6745,36
racheter,92589,6742,36
voyons,48572,6587,36
ère,54131,6559,36
visité,100953,6706,36
résolutions,28657,5721,36
sommets,69653,6744,36
apportée,45485,6534,36
condamnations,65568,6458,36
l'audiovisuel,67826,6476,36
retire,49731,6616,36
planification,38672,6101,36
blessure,276154,6802,36
timide,63437,6730,36
hélène,245790,6748,36
n'exclut,39798,6544,36
réjouit,237562,6777,36
tva,117330,6591,36
peint,74111,6644,36
optimistes,45441,6587,36
virage,118936,6766,36
examens,113428,6739,36
interdisant,54105,6542,36
remises,93145,6686,36
retenues,65889,6612,36
remous,25750,6246,36
sinistre,93684,6714,36
précaire,39409,6493,36
allures,62912,6738,36
évite,67406,6691,36
smith,101212,6714,36
suez,85369,6316,36
romantique,63342,6672,36
animée,193977,6738,36
sacs,191672,6730,36
comptable,123547,6734,36
circulent,65281,6666,36
var,229774,6663,36
rpr,20507,4785,34
ménager,37385,6503,36
conservation,99238,6659,36
adulte,209319,6741,36
l'écoute,150411,6734,36
grandi,157699,6761,36
maturité,78926,6736,36
dijon,133178,6754,36
préoccupe,28871,6304,36
meurtrier,68117,6663,36
aiment,103332,6738,36
singulier,46902,6539,36
devint,17333,5813,36
localité,53388,6448,36
explicitement,32500,6241,36
recruter,160313,6760,36
l'affiche,171039,6788,36
versions,78259,6662,36
coutume,58610,6702,36
énergies,202095,6747,36
savants,12657,5172,36
suivies,71285,6663,36
analogue,6460,3660,36
annoncés,99406,6740,36
trio,239264,6788,36
l'argentine,93840,6603,36
menaçant,65466,6690,36
fmi,157394,6426,36
avancés,50206,6551,36
humeur,182524,6718,36
communautaires,64994,6567,36
imposant,62888,6684,36
rugby,631312,6781,36
favorisé,38280,6507,36
princes,93710,6652,36
collecte,364401,6741,36
usages,101924,6594,36
franck,359656,6797,36
l'insuffisance,17323,5089,36
priver,55955,6664,36
l'individu,79276,6585,36
oublie,53235,6682,36
promise,55001,6686,36
gironde,161209,6676,36
johnson,156690,6598,36
d'avis,63264,6666,36
inflation,69460,6302,36
atteignent,42154,6546,36
prolongation,125387,6754,36
désarroi,36392,6526,36
nie,76283,6663,36
dut,20733,5739,36
justification,27033,6073,36
librairie,160820,6725,36
express,138230,6741,36
apparue,56545,6607,36
doublement,56339,6615,36
hongkong,33416,5240,35
normalisation,26670,5663,36
toiles,112318,6672,36
caractérise,48640,6558,36
tempérament,35430,6528,36
louvre,84899,6575,36
spontanément,50442,6597,36
comprends,110435,6763,36
extrait,95378,6709,36
municipalités,55368,6581,36
exposées,107455,6696,36
mutations,44850,6379,36
oiseaux,191231,6692,36
patient,193613,6733,36
catastrophique,83247,6754,36
col,125110,6688,36
fraternité,77580,6630,36
humanitaires,75117,6642,36
démocraties,28355,5791,36
soucis,99198,6766,36
entrepreneurs,146123,6692,36
touchées,115177,6734,36
suspendue,59592,6565,36
séquence,129654,6713,36
subissent,64370,6651,36
soutiens,149078,6752,36
serré,96353,6769,36
peintres,98424,6660,36
tristesse,99957,6691,36
souriant,66013,6651,36
varie,55746,6592,36
impliqué,118009,6759,36
vital,109553,6711,36
défendent,47149,6587,36
ordinateurs,83016,6722,36
district,122807,6716,36
portera,77530,6698,36
l'intégrité,45440,6290,36
dépendant,43817,6578,36
carton,237448,6786,36
voisinage,62082,6587,36
civique,82314,6478,36
rejetée,49987,6547,36
finales,317162,6793,36
produites,51420,6562,36
support,126752,6715,36
inquiétante,64347,6646,36
battue,125667,6779,36
n'arrive,107187,6765,36
d'adopter,38936,6447,36
noyau,40511,6472,36
savant,26089,6294,36
complaisance,23057,5913,36
rtl,153815,6769,36
accessibles,167283,6736,36
impôt,74500,6467,36
détresse,89754,6669,36
fontaine,189872,6719,36
arrêts,165418,6769,36
apparences,23679,6264,36
artificielle,170746,6403,36
clan,81176,6734,36
hostilité,15852,5413,36
servant,57201,6657,36
récompense,174550,6777,36
grise,59765,6659,36
quelquefois,21223,6064,36
désirs,31493,6446,36
dignes,40985,6541,36
poissons,168059,6727,36
volé,105648,6751,36
tentés,41188,6501,36
stockholm,40057,6047,36
majeures,73576,6670,36
retourne,63034,6703,36
disparaît,50761,6601,36
hans,31776,6080,36
clandestine,28159,5895,36
encouragé,54753,6635,36
jacob,104466,6660,36
proclame,15394,5587,36
réviser,34767,6384,36
clément,295448,6777,36
attribuer,46233,6546,36
mobilisés,251131,6770,36
dirigés,49702,6590,36
plongé,93071,6756,36
écrivent,59605,6557,36
dorénavant,65549,6697,36
remarquables,56661,6590,36
l'agglomération,227348,6723,36
posséder,45676,6605,36
éliminé,95290,6694,36
aborde,70527,6689,36
facilités,21761,5987,36
vivons,62938,6642,36
