date,mot,surprise,f_t,X_t,N_t,p_t,p0,mu_b,r_b,supprime_nms
20081230,quarante,4.3838,8.61,68,790068,4.132128e-05,0.0,4.09518e-05,50.8649,1
20140810,quarante,4.2587,7.36,180,2445277,5.51151e-05,0.0,4.09518e-05,50.8649,0
20220807,quarante,5.1702,7.66,253,3303410,6.757411e-06,0.0,4.09518e-05,50.8649,0
20200314,venir,4.8491,29.21,1294,4429874,1.415306e-05,0.0,0.000189824,87.7753,1
20200317,venir,4.6709,28.88,1466,5075458,2.133605e-05,0.0,0.000189824,87.7753,1
20200323,venir,4.9564,29.41,1211,4118154,1.1056e-05,0.0,0.000189824,87.7753,0
20200326,venir,4.1302,28.07,1406,5008309,7.409939e-05,0.0,0.000189824,87.7753,1
20080504,mille,5.9611,9.12,64,701470,1.093598e-06,0.0,3.2114e-05,27.4694,0
20080510,mille,4.4964,8.15,53,650507,3.188506e-05,0.0,3.2114e-05,27.4694,1
20080718,mille,4.5926,7.88,64,811675,2.554958e-05,0.0,3.2114e-05,27.4694,1
20080727,mille,6.9748,10.54,55,521897,1.059843e-07,0.0,3.2114e-05,27.4694,1
20080808,mille,8.0739,10.43,78,747547,8.434789e-09,0.0,3.2114e-05,27.4694,0
20080811,mille,5.5964,8.94,60,671133,2.532922e-06,0.0,3.2114e-05,27.4694,1
20081109,mille,5.6296,8.89,62,697043,2.346174e-06,0.0,3.2114e-05,27.4694,0
20090812,mille,11.8426,11.35,159,1401389,1.436893e-12,0.0,3.2114e-05,27.4694,0
20090821,mille,4.0245,6.93,93,1342583,9.451706e-05,0.0,3.2114e-05,27.4694,1
20100729,mille,9.733,9.71,212,2183849,1.849127e-10,0.0,3.2114e-05,27.4694,1
20100810,mille,10.4661,10.15,205,2019711,3.418728e-11,0.0,3.2114e-05,27.4694,0
20110808,mille,4.8366,7.32,116,1583963,1.45682e-05,0.0,3.2114e-05,27.4694,0
20140711,mille,5.0838,6.99,246,3518479,8.24516e-06,0.0,3.2114e-05,27.4694,0
20170713,mille,4.0024,6.33,249,3931668,9.945998e-05,0.0,3.2114e-05,27.4694,0
20260409,avril,4.0471,225.91,9550,4227311,8.972669e-05,0.0,0.000294372,1.3356,0
20100816,terrain,4.1172,37.41,597,1595721,7.634216e-05,0.0,0.000223088,49.4493,1
20100828,terrain,4.4615,38.28,633,1653599,3.45576e-05,0.0,0.000223088,49.4493,0
20110516,éléments,5.7677,14.63,245,1674331,1.707436e-06,0.0,7.34524e-05,46.5486,0
20130725,éléments,4.34,12.72,540,4244098,4.570371e-05,0.0,7.34524e-05,46.5486,0
20140801,éléments,4.1338,12.67,394,3109439,7.347917e-05,0.0,7.34524e-05,46.5486,0
20080117,radio,6.8267,18.85,194,1029033,1.490471e-07,0.0,6.12812e-05,16.1618,0
20080718,radio,4.8978,16.26,132,811675,1.265408e-05,0.0,6.12812e-05,16.1618,0
20081121,radio,7.0576,19.21,195,1015347,8.75818e-08,0.0,6.12812e-05,16.1618,0
20081206,radio,4.4225,15.58,118,757299,3.78038e-05,0.0,6.12812e-05,16.1618,1
20090408,radio,4.6253,15.07,261,1732001,2.369848e-05,0.0,6.12812e-05,16.1618,0
20090716,radio,4.3022,14.63,233,1592775,4.986471e-05,0.0,6.12812e-05,16.1618,0
20150323,radio,6.0638,16.73,640,3826165,8.632907e-07,0.0,6.12812e-05,16.1618,1
20150326,radio,5.7489,16.24,730,4495557,1.782692e-06,0.0,6.12812e-05,16.1618,1
20150401,radio,17.5836,30.48,1384,4540532,2.608654e-18,0.0,6.12812e-05,16.1618,0
20150404,radio,8.389,19.88,632,3178341,4.083563e-09,0.0,6.12812e-05,16.1618,1
20150407,radio,11.8728,24.04,953,3964767,1.340366e-12,0.0,6.12812e-05,16.1618,1
20150410,radio,6.2289,16.96,631,3719821,5.903934e-07,0.0,6.12812e-05,16.1618,1
20150413,radio,6.199,16.93,618,3650287,6.323411e-07,0.0,6.12812e-05,16.1618,1
20150416,radio,5.4219,15.8,674,4265861,3.785718e-06,0.0,6.12812e-05,16.1618,1
20080102,action,4.0258,19.79,122,616547,9.422651e-05,0.0,8.96748e-05,22.1067,1
20080129,action,5.1598,21.06,234,1111081,6.92073e-06,0.0,8.96748e-05,22.1067,0
20080425,action,4.4388,20.03,178,888799,3.640757e-05,0.0,8.96748e-05,22.1067,1
20080730,action,5.0689,21.39,169,790123,8.533543e-06,0.0,8.96748e-05,22.1067,0
20081022,action,4.8201,20.39,238,1167042,1.513182e-05,0.0,8.96748e-05,22.1067,1
20130830,action,7.6933,24.12,926,3838554,2.026377e-08,0.0,8.96748e-05,22.1067,0
20080519,étrangers,4.0914,15.13,114,753645,8.102038e-05,0.0,5.17152e-05,9.66795,1
20080805,étrangers,6.4337,19.69,142,721218,3.683619e-07,0.0,5.17152e-05,9.66795,0
20111127,étrangers,6.5169,18.79,334,1777646,3.041268e-07,0.0,5.17152e-05,9.66795,1
20111209,étrangers,8.1629,21.32,526,2467140,6.872697e-09,0.0,5.17152e-05,9.66795,0
20120111,étrangers,4.0825,14.32,310,2165267,8.270133e-05,0.0,5.17152e-05,9.66795,1
20120302,étrangers,4.9942,15.97,359,2247367,1.013495e-05,0.0,5.17152e-05,9.66795,1
20120305,étrangers,4.7981,15.68,310,1976452,1.591686e-05,0.0,5.17152e-05,9.66795,1
20120425,étrangers,5.1049,16.06,467,2907662,7.855025e-06,0.0,5.17152e-05,9.66795,0
20120504,étrangers,4.2446,14.59,337,2309384,5.694415e-05,0.0,5.17152e-05,9.66795,1
20231218,étrangers,6.1309,17.7,776,4384625,7.397671e-07,0.0,5.17152e-05,9.66795,1
20231221,étrangers,8.6726,21.81,1086,4978844,2.125118e-09,0.0,5.17152e-05,9.66795,0
20091204,sort,4.8098,15.22,292,1918659,1.549603e-05,0.0,8.49551e-05,52.8556,0
20131207,sort,5.7709,15.63,586,3749168,1.694764e-06,0.0,8.49551e-05,52.8556,0
20151212,sort,6.6123,16.38,581,3546874,2.441673e-07,0.0,8.49551e-05,52.8556,0
20171201,sort,6.9034,16.45,789,4796148,1.249149e-07,0.0,8.49551e-05,52.8556,0
20251204,sort,4.3914,14.27,685,4800740,4.060449e-05,0.0,8.49551e-05,52.8556,0
20080308,droite,5.2684,70.1,551,786012,5.390508e-06,0.0,0.000186046,6.6162,1
20080311,droite,11.4954,118.7,1523,1283062,3.195933e-12,0.0,0.000186046,6.6162,0
20080317,droite,10.3756,110.31,1299,1177540,4.210689e-11,0.0,0.000186046,6.6162,1
20100316,droite,4.6524,64.02,1538,2402370,2.226455e-05,0.0,0.000186046,6.6162,1
20100322,droite,5.5011,71.26,1390,1950687,3.153921e-06,0.0,0.000186046,6.6162,0
20110320,droite,5.123,68.11,1295,1901281,7.533634e-06,0.0,0.000186046,6.6162,0
20110326,droite,4.4184,62.12,1165,1875356,3.815518e-05,0.0,0.000186046,6.6162,1
20110329,droite,4.3227,61.17,1568,2563530,4.756376e-05,0.0,0.000186046,6.6162,1
20120422,droite,4.9035,66.17,1538,2324466,1.248946e-05,0.0,0.000186046,6.6162,1
20120425,droite,4.4854,62.52,1818,2907662,3.270172e-05,0.0,0.000186046,6.6162,1
20120501,droite,4.1315,59.58,1244,2087844,7.387807e-05,0.0,0.000186046,6.6162,1
20120507,droite,7.2098,85.07,1844,2167664,6.169093e-08,0.0,0.000186046,6.6162,0
20120612,droite,4.9023,65.97,2736,4147348,1.252279e-05,0.0,0.000186046,6.6162,1
20120618,droite,5.5689,71.57,2554,3568671,2.698651e-06,0.0,0.000186046,6.6162,1
20140325,droite,7.7753,89.24,3640,4078665,1.677772e-08,0.0,0.000186046,6.6162,1
20140331,droite,9.6473,103.76,3862,3721906,2.252435e-10,0.0,0.000186046,6.6162,0
20150323,droite,11.7149,119.36,4567,3826165,1.927844e-12,0.0,0.000186046,6.6162,0
20150329,droite,11.2313,115.84,3691,3186345,5.87117e-12,0.0,0.000186046,6.6162,1
20151206,droite,9.6031,103.47,3481,3364162,2.493981e-10,0.0,0.000186046,6.6162,0
20151209,droite,4.6604,63.91,2763,4323069,2.185864e-05,0.0,0.000186046,6.6162,1
20151212,droite,5.5399,71.33,2530,3546874,2.884404e-06,0.0,0.000186046,6.6162,1
20151215,droite,5.7438,72.96,3058,4191244,1.803718e-06,0.0,0.000186046,6.6162,1
20161121,droite,9.8654,105.42,3960,3756281,1.363245e-10,0.0,0.000186046,6.6162,0
20161124,droite,4.293,60.77,2610,4294991,5.092976e-05,0.0,0.000186046,6.6162,1
20161127,droite,9.0236,99.03,3289,3321165,9.47071e-10,0.0,0.000186046,6.6162,1
20170423,droite,8.949,98.48,3133,3181447,1.124489e-09,0.0,0.000186046,6.6162,0
20170508,droite,6.2655,77.26,2776,3593058,5.425847e-07,0.0,0.000186046,6.6162,1
20190528,droite,4.4806,62.35,3195,5124631,3.306702e-05,0.0,0.000186046,6.6162,0
20210622,droite,4.4653,62.21,3331,5354657,3.425049e-05,0.0,0.000186046,6.6162,1
20210628,droite,7.6706,88.38,4137,4680983,2.135174e-08,0.0,0.000186046,6.6162,0
20220412,droite,5.6549,72.18,3744,5187002,2.213798e-06,0.0,0.000186046,6.6162,1
20220424,droite,4.5076,62.63,2529,4038281,3.107221e-05,0.0,0.000186046,6.6162,1
20220611,droite,8.2673,93.01,4836,5199282,5.403915e-09,0.0,0.000186046,6.6162,0
20240609,droite,8.1266,92.01,3610,3923588,7.47187e-09,0.0,0.000186046,6.6162,1
20240612,droite,5.8577,73.83,4036,5466486,1.387802e-06,0.0,0.000186046,6.6162,1
20240615,droite,5.7085,72.67,3062,4213539,1.956404e-06,0.0,0.000186046,6.6162,1
20240630,droite,8.4679,94.62,4137,4372010,3.404961e-09,0.0,0.000186046,6.6162,0
20240703,droite,4.8337,65.33,3665,5609978,1.466461e-05,0.0,0.000186046,6.6162,1
20240706,droite,4.6435,63.78,2638,4136126,2.27237e-05,0.0,0.000186046,6.6162,1
20260316,droite,11.0998,114.71,4856,4233427,7.947697e-12,0.0,0.000186046,6.6162,0
20260322,droite,7.5935,87.83,3428,3902927,2.549565e-08,0.0,0.000186046,6.6162,1
20110320,annonce,4.6038,18.51,352,1901281,2.489824e-05,0.0,0.000102123,44.6516,0
20080721,finalement,5.5662,26.41,167,632364,2.715106e-06,0.0,0.00014663,89.2538,1
20080817,finalement,8.0343,30.08,173,575212,9.240665e-09,0.0,0.00014663,89.2538,0
20080820,finalement,7.0675,27.53,230,835536,8.561159e-08,0.0,0.00014663,89.2538,1
20260316,finalement,4.4331,22.16,938,4233427,3.688952e-05,0.0,0.00014663,89.2538,0
20260816,finalement,4.2047,23.21,252,1085531,6.241583e-05,0.0,0.00014663,89.2538,0
20080706,croire,4.0153,12.22,75,613898,9.652953e-05,0.0,5.84339e-05,37.2657,0
20120219,croire,5.032,11.74,225,1916369,9.290634e-06,0.0,5.84339e-05,37.2657,0
20080210,technique,5.8939,21.32,190,890998,1.276809e-06,0.0,0.000110063,61.017,0
20081109,technique,5.0431,20.8,145,697043,9.055614e-06,0.0,0.000110063,61.017,0
20110501,technique,4.7751,18.94,335,1768580,1.678274e-05,0.0,0.000110063,61.017,0
20160416,technique,5.2247,18.92,644,3404227,5.96135e-06,0.0,0.000110063,61.017,0
20240413,technique,4.821,18.42,707,3838786,1.510008e-05,0.0,0.000110063,61.017,0
20080120,d'autant,4.2638,16.28,118,725027,5.447533e-05,0.0,9.43753e-05,92.0781,1
20080126,d'autant,6.1819,17.96,144,801957,6.57866e-07,0.0,9.43753e-05,92.0781,0
20080207,d'autant,4.0337,15.1,187,1238512,9.253048e-05,0.0,9.43753e-05,92.0781,1
20080901,d'autant,4.3589,16.44,116,705584,4.376503e-05,0.0,9.43753e-05,92.0781,0
20080916,d'autant,4.1204,15.42,163,1057176,7.579106e-05,0.0,9.43753e-05,92.0781,1
20081004,d'autant,4.2499,16.3,116,711614,5.625354e-05,0.0,9.43753e-05,92.0781,1
20080507,l'aide,4.0559,19.18,154,803066,8.792669e-05,0.0,9.28313e-05,26.5572,0
20100118,l'aide,5.9532,21.37,377,1764040,1.113678e-06,0.0,9.28313e-05,26.5572,0
20190224,l'aide,4.0865,18.03,633,3510724,8.193153e-05,0.0,9.28313e-05,26.5572,0
20250303,l'aide,6.002,20.89,873,4178174,9.953626e-07,0.0,9.28313e-05,26.5572,1
20250526,l'aide,7.6501,23.2,955,4116234,2.238128e-08,0.0,9.28313e-05,26.5572,0
20250728,l'aide,4.1682,18.18,608,3343872,6.788415e-05,0.0,9.28313e-05,26.5572,1
20080111,certaine,5.3165,9.01,88,976158,4.824916e-06,0.0,4.62966e-05,105.103,1
20080126,certaine,5.0626,9.23,74,801957,8.657001e-06,0.0,4.62966e-05,105.103,1
20080204,certaine,5.6587,9.41,82,870957,2.194552e-06,0.0,4.62966e-05,105.103,0
20080320,certaine,4.5225,8.25,100,1211510,3.002424e-05,0.0,4.62966e-05,105.103,1
20080504,certaine,5.1449,9.55,67,701470,7.163415e-06,0.0,4.62966e-05,105.103,1
20080510,certaine,6.8158,10.76,70,650507,1.528316e-07,0.0,4.62966e-05,105.103,0
20080522,certaine,4.793,8.5,96,1129736,1.610513e-05,0.0,4.62966e-05,105.103,1
20080916,certaine,4.8142,8.61,91,1057176,1.534078e-05,0.0,4.62966e-05,105.103,0
20100819,certaine,4.9667,7.87,163,2070989,1.079747e-05,0.0,4.62966e-05,105.103,0
20101114,certaine,4.8138,8.05,130,1614048,1.535493e-05,0.0,4.62966e-05,105.103,1
20080706,mot,4.3075,14.33,88,613898,4.925516e-05,0.0,7.28835e-05,53.0683,0
20081004,mot,5.1145,14.9,106,711614,7.682533e-06,0.0,7.28835e-05,53.0683,1
20081115,mot,5.3954,14.9,121,811855,4.023885e-06,0.0,7.28835e-05,53.0683,0
20120317,mot,4.7065,13.17,230,1746350,1.965754e-05,0.0,7.28835e-05,53.0683,0
20151115,mot,4.0829,12.17,411,3377213,8.262941e-05,0.0,7.28835e-05,53.0683,0
20170502,mot,4.426,12.47,415,3328166,3.749385e-05,0.0,7.28835e-05,53.0683,0
20080422,déclaration,7.5462,17.6,171,971648,2.843037e-08,0.0,4.5015e-05,11.0159,0
20080510,déclaration,6.0928,16.14,105,650507,8.075431e-07,0.0,4.5015e-05,11.0159,1
20090420,déclaration,5.8124,14.74,204,1383935,1.540182e-06,0.0,4.5015e-05,11.0159,0
20110624,déclaration,4.4552,12.56,235,1871600,3.505871e-05,0.0,4.5015e-05,11.0159,0
20171011,déclaration,5.5802,13.77,700,5082926,2.629087e-06,0.0,4.5015e-05,11.0159,0
20241001,déclaration,6.1781,14.59,700,4797634,6.636655e-07,0.0,4.5015e-05,11.0159,0
20250114,déclaration,5.9592,14.3,672,4698068,1.098405e-06,0.0,4.5015e-05,11.0159,0
20251014,déclaration,4.6865,12.55,588,4684137,2.058306e-05,0.0,4.5015e-05,11.0159,0
20080210,ensemble,6.4187,34.57,308,890998,3.813586e-07,0.0,0.000148461,29.4027,1
20080213,ensemble,4.3397,29.29,329,1123267,4.573679e-05,0.0,0.000148461,29.4027,1
20080216,ensemble,4.999,31.34,264,842314,1.002203e-05,0.0,0.000148461,29.4027,1
20080219,ensemble,5.1745,31.2,382,1224280,6.690505e-06,0.0,0.000148461,29.4027,1
20080222,ensemble,5.3763,31.67,389,1228354,4.204302e-06,0.0,0.000148461,29.4027,1
20080225,ensemble,4.342,29.6,266,898716,4.549446e-05,0.0,0.000148461,29.4027,1
20080314,ensemble,13.3262,47.85,546,1141163,4.718926e-14,0.0,0.000148461,29.4027,0
20140313,ensemble,4.2094,28.06,1220,4348223,6.174487e-05,0.0,0.000148461,29.4027,0
20150110,ensemble,4.2213,28.21,878,3111979,6.007992e-05,0.0,0.000148461,29.4027,0
20200305,ensemble,4.6225,28.93,1752,6056557,2.385139e-05,0.0,0.000148461,29.4027,1
20200311,ensemble,4.8096,29.36,1759,5991940,1.550311e-05,0.0,0.000148461,29.4027,0
20220611,ensemble,39.9815,86.51,4498,5199282,1.043583e-40,0.0,0.000148461,29.4027,1
20220614,ensemble,11.7466,42.99,2288,5321552,1.792392e-12,0.0,0.000148461,29.4027,1
20220620,ensemble,18.1778,53.91,2579,4783922,6.640511e-19,0.0,0.000148461,29.4027,1
20220629,ensemble,42.2711,89.5,5696,6364325,5.356319e-43,0.0,0.000148461,29.4027,0
20240630,ensemble,17.85,53.45,2337,4372010,1.4126690000000001e-18,0.0,0.000148461,29.4027,0
20240703,ensemble,4.075,27.66,1552,5609978,8.414639e-05,0.0,0.000148461,29.4027,1
20240706,ensemble,11.4941,42.7,1766,4136126,3.205345e-12,0.0,0.000148461,29.4027,1
20240709,ensemble,4.0061,27.45,1897,6909677,9.859425e-05,0.0,0.000148461,29.4027,1
20260223,ensemble,4.0928,27.85,998,3583965,8.075884e-05,0.0,0.000148461,29.4027,1
20260226,ensemble,4.3711,28.46,1171,4114809,4.255398e-05,0.0,0.000148461,29.4027,1
20260304,ensemble,5.06,30.01,1344,4478794,8.709452e-06,0.0,0.000148461,29.4027,1
20260307,ensemble,4.2744,28.27,1030,3642844,5.316052e-05,0.0,0.000148461,29.4027,1
20260310,ensemble,6.6241,33.38,1439,4310891,2.376557e-07,0.0,0.000148461,29.4027,1
20260316,ensemble,13.0495,45.42,1923,4233427,8.922752e-14,0.0,0.000148461,29.4027,0
20260322,ensemble,9.3195,38.74,1512,3902927,4.79216e-10,0.0,0.000148461,29.4027,1
20100903,lettre,4.9146,14.29,263,1839889,1.217175e-05,0.0,5.86387e-05,18.0476,0
20120102,lettre,4.3062,13.65,194,1420997,4.940527e-05,0.0,5.86387e-05,18.0476,0
20190113,lettre,15.7121,25.76,962,3733849,1.940626e-16,0.0,5.86387e-05,18.0476,0
20190116,lettre,4.1218,12.81,668,5214131,7.554575e-05,0.0,5.86387e-05,18.0476,1
20220304,lettre,4.9985,13.98,654,4679264,1.003545e-05,0.0,5.86387e-05,18.0476,0
20151115,amis,7.4855,30.41,1027,3377213,3.269591e-08,0.0,0.000126731,28.7983,0
20100720,entendu,4.8056,11.29,254,2249466,1.56473e-05,0.0,6.18763e-05,50.5596,0
20100729,entendu,4.8006,11.31,247,2183849,1.582838e-05,0.0,6.18763e-05,50.5596,1
20110507,entendu,5.4981,12.24,178,1454280,3.175823e-06,0.0,6.18763e-05,50.5596,1
20110718,entendu,6.0824,12.5,211,1687488,8.272685e-07,0.0,6.18763e-05,50.5596,0
20110721,entendu,4.9065,11.41,244,2139081,1.240261e-05,0.0,6.18763e-05,50.5596,1
20111001,entendu,4.9586,11.82,171,1446602,1.099972e-05,0.0,6.18763e-05,50.5596,1
20111016,entendu,4.3887,11.25,180,1599613,4.085802e-05,0.0,6.18763e-05,50.5596,1
20111112,entendu,4.3176,11.16,186,1667355,4.813316e-05,0.0,6.18763e-05,50.5596,0
20111218,entendu,4.0175,10.85,193,1778727,9.604908e-05,0.0,6.18763e-05,50.5596,1
20120222,entendu,4.597,11.03,290,2630080,2.529576e-05,0.0,6.18763e-05,50.5596,0
20150823,entendu,5.2192,11.48,302,2629745,6.036322e-06,0.0,6.18763e-05,50.5596,1
20151115,entendu,9.2258,13.86,468,3377213,5.945151e-10,0.0,6.18763e-05,50.5596,0
20180723,entendu,8.1985,13.22,464,3509059,6.331092e-09,0.0,6.18763e-05,50.5596,0
20181211,entendu,4.5284,10.67,529,4956219,2.962289e-05,0.0,6.18763e-05,50.5596,0
20101030,route,5.9304,41.34,642,1552882,1.173727e-06,0.0,0.000186578,28.0408,0
20141102,route,4.4704,36.58,1084,2963042,3.385336e-05,0.0,0.000186578,28.0408,0
20181102,route,5.8751,40.53,1548,3819469,1.333347e-06,0.0,0.000186578,28.0408,0
20181117,route,4.0655,35.25,1286,3648065,8.600296e-05,0.0,0.000186578,28.0408,1
20221105,route,4.2495,35.8,1385,3868852,5.630178e-05,0.0,0.000186578,28.0408,0
20100918,visite,5.6293,48.51,737,1519308,2.347865e-06,0.0,0.000150986,9.96177,0
20110916,visite,5.9569,49.99,885,1770370,1.104221e-06,0.0,0.000150986,9.96177,0
20120913,visite,9.1616,64.23,3088,4807799,6.892352e-10,0.0,0.000150986,9.96177,0
20120916,visite,4.4154,42.05,1373,3265401,3.841948e-05,0.0,0.000150986,9.96177,1
20130914,visite,7.158,55.26,2087,3776680,6.95036e-08,0.0,0.000150986,9.96177,0
20150919,visite,7.0706,54.91,1822,3318269,8.499058e-08,0.0,0.000150986,9.96177,0
20160916,visite,4.9593,44.74,1694,3786053,1.098146e-05,0.0,0.000150986,9.96177,0
20170914,visite,4.625,43.01,2078,4831740,2.371226e-05,0.0,0.000150986,9.96177,0
20180915,visite,6.1554,50.55,1938,3833638,6.991211e-07,0.0,0.000150986,9.96177,0
20190919,visite,5.6094,47.83,2719,5685092,2.458233e-06,0.0,0.000150986,9.96177,0
20210917,visite,5.1167,45.46,2212,4866181,7.643622e-06,0.0,0.000150986,9.96177,0
20250917,visite,4.9909,44.84,2151,4797276,1.021122e-05,0.0,0.000150986,9.96177,0
20081224,produit,6.5318,26.09,155,594190,2.938875e-07,0.0,0.000126411,62.0111,0
20080210,présenté,5.7181,31.43,280,890998,1.913895e-06,0.0,0.000123543,19.5482,0
20130114,présenté,5.0729,28.52,1344,4712942,8.455619e-06,0.0,0.000123543,19.5482,0
20080102,l'action,4.4596,15.08,93,616547,3.470725e-05,0.0,6.1824e-05,20.6243,1
20080216,l'action,4.2238,14.25,120,842314,5.972881e-05,0.0,6.1824e-05,20.6243,1
20080222,l'action,4.531,14.25,175,1228354,2.944185e-05,0.0,6.1824e-05,20.6243,1
20080228,l'action,4.5967,14.34,175,1220111,2.530922e-05,0.0,6.1824e-05,20.6243,1
20080305,l'action,4.3528,13.97,178,1274427,4.43849e-05,0.0,6.1824e-05,20.6243,1
20080320,l'action,4.9736,14.86,180,1211510,1.062727e-05,0.0,6.1824e-05,20.6243,0
20080504,l'action,4.9225,15.54,109,701470,1.195394e-05,0.0,6.1824e-05,20.6243,1
20080630,l'action,4.4107,14.6,116,794513,3.884394e-05,0.0,6.1824e-05,20.6243,0
20080721,l'action,4.0366,14.39,91,632364,9.192569e-05,0.0,6.1824e-05,20.6243,1
20081028,l'action,4.688,14.56,162,1112257,2.051392e-05,0.0,6.1824e-05,20.6243,0
20080413,mondiale,4.8223,31.23,207,662871,1.505466e-05,0.0,0.000116707,14.0047,0
20080730,mondiale,4.1396,28.73,227,790123,7.251678e-05,0.0,0.000116707,14.0047,0
20081007,mondiale,5.0365,31.16,354,1135937,9.194026e-06,0.0,0.000116707,14.0047,1
20081010,mondiale,5.8005,33.66,331,983225,1.583162e-06,0.0,0.000116707,14.0047,1
20081016,mondiale,4.6036,29.82,337,1130223,2.491038e-05,0.0,0.000116707,14.0047,1
20081019,mondiale,4.8103,30.98,234,755412,1.547905e-05,0.0,0.000116707,14.0047,1
20081028,mondiale,4.4388,29.31,326,1112257,3.640904e-05,0.0,0.000116707,14.0047,1
20081109,mondiale,5.684,33.86,236,697043,2.070123e-06,0.0,0.000116707,14.0047,1
20081112,mondiale,4.5695,29.85,296,991670,2.694559e-05,0.0,0.000116707,14.0047,1
20081115,mondiale,8.7021,42.37,344,811855,1.985737e-09,0.0,0.000116707,14.0047,0
20090402,mondiale,5.4238,31.92,581,1819943,3.76864e-06,0.0,0.000116707,14.0047,0
20181108,mondiale,5.1787,30.74,1612,5244295,6.626866e-06,0.0,0.000116707,14.0047,1
20181111,mondiale,7.7094,37.99,1396,3675116,1.952435e-08,0.0,0.000116707,14.0047,0
20110320,dessus,4.3891,17.2,327,1901281,4.082416e-05,0.0,0.000105161,70.4796,0
20220611,dessus,4.2592,16.44,855,5199282,5.506042e-05,0.0,0.000105161,70.4796,0
20230203,dessus,4.5416,16.76,795,4744382,2.873647e-05,0.0,0.000105161,70.4796,1
20230212,dessus,8.1323,19.99,768,3841519,7.374531e-09,0.0,0.000105161,70.4796,0
20230724,dessus,5.9139,18.18,647,3558420,1.219393e-06,0.0,0.000105161,70.4796,0
20170502,d'entre,4.4568,14.99,499,3328166,3.492915e-05,0.0,9.2025e-05,65.9768,1
20170505,d'entre,5.4307,15.8,573,3626232,3.709381e-06,0.0,9.2025e-05,65.9768,0
20220421,d'entre,8.8343,18.2,912,5010436,1.464536e-09,0.0,9.2025e-05,65.9768,0
20240422,d'entre,4.3781,14.67,883,6019419,4.187058e-05,0.0,9.2025e-05,65.9768,1
20240425,d'entre,4.8128,15.0,1068,7122144,1.538935e-05,0.0,9.2025e-05,65.9768,1
20240709,d'entre,5.8246,15.83,1094,6909677,1.497509e-06,0.0,9.2025e-05,65.9768,0
20240829,d'entre,5.5143,15.6,1021,6543642,3.059576e-06,0.0,9.2025e-05,65.9768,1
20240904,d'entre,4.2722,14.56,924,6346700,5.342836e-05,0.0,9.2025e-05,65.9768,1
20200320,continue,6.2961,16.94,705,4162331,5.057538e-07,0.0,9.73276e-05,73.5185,1
20200326,continue,6.419,16.93,848,5008309,3.810676e-07,0.0,9.73276e-05,73.5185,1
20200329,continue,9.1965,19.29,615,3188473,6.360277e-10,0.0,9.73276e-05,73.5185,0
20200401,continue,6.5308,17.03,825,4842990,2.945799e-07,0.0,9.73276e-05,73.5185,1
20200404,continue,4.5003,15.51,559,3602998,3.159953e-05,0.0,9.73276e-05,73.5185,1
20200407,continue,8.475,18.47,877,4749111,3.349456e-09,0.0,9.73276e-05,73.5185,1
20200410,continue,5.0472,15.93,652,4093810,8.969218e-06,0.0,9.73276e-05,73.5185,1
20200413,continue,5.0986,16.05,569,3544946,7.968879e-06,0.0,9.73276e-05,73.5185,1
20080811,mètres,5.4073,33.82,227,671133,3.914271e-06,0.0,0.000134714,19.4364,1
20080814,mètres,6.3721,36.3,273,752074,4.245536e-07,0.0,0.000134714,19.4364,1
20080817,mètres,15.1997,59.11,340,575212,6.314533e-16,0.0,0.000134714,19.4364,0
20080820,mètres,5.8237,34.59,289,835536,1.500624e-06,0.0,0.000134714,19.4364,1
20091020,mètres,5.0466,31.49,600,1905462,8.983381e-06,0.0,0.000134714,19.4364,0
20100723,mètres,4.5696,30.11,617,2049489,2.693736e-05,0.0,0.000134714,19.4364,0
20080314,livre,5.3263,32.34,369,1141163,4.717542e-06,0.0,0.000149491,27.9147,0
