date,X_t,N_t
20240331,1,72089
20240401,0,73249
20240402,0,86777
20240403,2,111057
20240404,1,100958
20240405,1,126897
20240406,0,81016
20240407,1,69715
20240408,1,67724
20240409,2,84536
20240410,4,107509
20240411,3,99749
20240412,1,108210
20240413,0,76412
20240414,0,74841
20240415,2,76798
20240416,4,94318
20240417,0,107431
20240418,0,105685
20240419,0,100876
20240420,0,67663
20240421,0,75595
20240422,2,76477
20240423,0,98767
20240424,1,115373
20240425,2,114332
20240426,1,114394
20240427,1,70395
20240428,1,79719
20240429,2,90376
20240430,0,88376
20240501,1,89476
20240502,3,91999
20240503,1,107549
20240504,1,72484
20240505,0,86005
20240506,0,91713
20240507,0,96868
20240508,2,85891
20240509,4,79234
20240510,0,96774
20240511,0,83428
20240512,0,82407
20240513,1,103034
20240514,3,119511
20240515,0,120617
20240516,0,114217
20240517,2,130376
20240518,1,88626
20240519,0,71537
20240520,1,81176
20240521,1,97082
20240522,0,116557
20240523,1,113452
20240524,2,122781
20240525,0,95618
20240526,3,80952
20240527,3,95232
20240528,4,109646
20240529,2,118489
20240530,1,106431
20240531,4,108360
20240601,1,83782
20240602,2,91856
20240603,1,93148
20240604,1,95251
20240605,0,109686
20240606,2,111118
20240607,2,101822
20240608,4,88728
20240609,0,74289
20240610,1,95731
20240611,1,109484
20240612,1,113501
20240613,5,100120
20240614,1,120024
20240615,0,90735
20240616,0,82558
20240617,1,88696
20240618,1,104168
20240619,0,117256
20240620,1,114685
20240621,3,124555
20240622,0,85587
20240623,2,88441
20240624,2,89104
20240625,1,118356
20240626,5,136346
20240627,0,132265
20240628,4,150492
20240629,0,105746
20240630,4,89599
20240701,2,95436
20240702,0,90703
20240703,0,113536
20240704,3,108932
20240705,2,125067
20240706,2,87855
20240707,0,80315
20240708,1,97939
20240709,1,82943
20240710,0,105082
20240711,2,82621
20240712,0,98504
20240713,1,75244
20240714,1,70103
20240715,1,77580
20240716,1,76641
20240717,0,97838
20240718,1,81575
20240719,0,81296
20240720,0,73888
20240721,0,51751
20240722,0,68767
20240723,0,76993
20240724,0,89920
20240725,0,85642
20240726,2,90020
20240727,0,101926
20240728,1,76148
20240729,0,74621
20240730,0,83276
20240731,0,93677
20240801,3,87750
20240802,1,96232
20240803,0,91445
20240804,0,54117
20240805,1,79998
20240806,0,78617
20240807,1,91873
20240808,5,90380
20240809,1,90721
20240810,0,73509
20240811,0,71037
20240812,1,67318
20240813,0,52719
20240814,5,59052
20240815,1,66416
20240816,1,69795
20240817,1,50498
20240818,0,52437
20240819,0,68712
20240820,1,66981
20240821,0,76371
20240822,0,65861
20240823,0,70103
20240824,0,62484
20240825,0,64045
20240826,0,72428
20240827,0,66288
20240828,0,86079
20240829,1,100443
20240830,1,105295
20240831,0,77065
20240901,0,72997
20240902,0,83251
20240903,2,82143
20240904,2,93575
20240905,3,108131
20240906,0,126354
20240907,1,73045
20240908,2,72795
20240909,5,82401
20240910,0,92254
20240911,1,97228
20240912,4,88162
20240913,2,111367
20240914,0,78510
20240915,0,69579
20240916,2,87737
20240917,3,82116
20240918,3,80984
20240919,2,109223
20240920,0,105498
20240921,1,87516
20240922,0,77689
20240923,1,83269
20240924,0,83143
20240925,2,88685
20240926,2,90084
20240927,2,107762
20240928,0,75200
20240929,1,77855
20240930,1,82492
20241001,0,93311
20241002,3,103902
20241003,2,107439
20241004,2,103872
20241005,0,74527
20241006,0,59376
20241007,1,77178
20241008,0,96468
20241009,2,113057
20241010,0,109533
20241011,3,107864
20241012,1,81380
20241013,3,65852
20241014,1,103876
20241015,1,77784
20241016,1,97683
20241017,3,98440
20241018,3,107827
20241019,0,78237
20241020,0,76095
20241021,2,76722
20241022,2,80364
20241023,2,101740
20241024,1,98638
20241025,0,98986
20241026,0,68308
20241027,2,78648
20241028,2,77075
20241029,0,95844
20241030,1,96280
20241031,2,92217
20241101,1,95594
20241102,0,71882
20241103,0,68371
20241104,1,80706
20241105,0,98456
20241106,2,112792
20241107,4,101936
20241108,3,106938
20241109,0,80359
20241110,0,62207
20241111,1,75823
20241112,0,83508
20241113,0,122782
20241114,1,113949
20241115,0,114545
20241116,1,67911
20241117,0,77291
20241118,0,83294
20241119,3,122244
20241120,2,116628
20241121,2,116825
20241122,0,103897
20241123,1,89065
20241124,2,72535
20241125,1,94319
20241126,1,100165
20241127,1,102515
20241128,2,107585
20241129,3,120239
20241130,0,78580
20241201,1,80394
20241202,0,89681
20241203,0,95491
20241204,1,101637
20241205,1,107875
20241206,0,112307
20241207,1,76508
20241208,1,73196
20241209,0,85863
20241210,0,84761
20241211,1,105250
20241212,3,93268
20241213,1,104769
20241214,1,84057
20241215,1,70905
20241216,2,83022
20241217,1,100406
20241218,3,102208
20241219,0,91829
20241220,1,102425
20241221,2,82145
20241222,0,71800
20241223,1,68328
20241224,0,51995
20241225,1,46763
20241226,0,61444
20241227,2,73129
20241228,0,52386
20241229,1,51933
20241230,1,51650
20241231,1,70550
