date,N_1gram,N_2gram,guerre,gaulle,communiste,algerie,europe,francs,euro,chomage,internet,nucleaire,climat,terrorisme,immigration,television,mondialisation,croissance,milliards,mitterrand,chirac,sarkozy,hollande,macron,crise,islam,attentats,irak,inflation,covid,confinement,vaccin,russie,ukraine,poutine,gaza,retraites,jeux,dissolution,zemmour,etudiants,intelligence_artificielle,president,gouvernement,economie
19450523,10035,8678.0,25,20,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,16,33,0
19450524,10418,9104.0,19,2,1,1,1,2,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0.0,17,34,0
19450525,10120,8738.0,27,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,12,26,0
19450526,22921,19973.0,66,29,3,0,5,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,18,46,0
19450528,10026,8625.0,31,9,2,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,19,39,0
19450529,10646,9210.0,20,5,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,20,32,0
19450530,10106,8790.0,25,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.0,18,19,0
19450531,11006,9565.0,26,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,14,26,0
19450601,10330,8994.0,15,4,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0.0,13,32,0
19450602,9731,8428.0,28,12,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13,45,0
19450604,11550,10144.0,29,9,1,0,2,6,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,36,1
19450605,25256,21953.0,48,36,0,1,8,13,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,2,0,0,0,0,8,0,0,0,1,0,0,0,0,0.0,13,49,0
19450606,11685,10159.0,27,5,3,0,1,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,15,36,0
19450607,25055,21887.0,60,24,2,0,7,10,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,7,0,0,1,0,0,0,0,5,0,0,1,0,0,4,0,1,0.0,20,44,1
19450608,10112,8837.0,15,9,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,9,30,0
19450609,9946,8659.0,17,4,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,16,21,0
19450611,11938,10390.0,31,1,8,0,1,6,0,1,0,0,0,0,0,0,0,0,5,0,0,0,7,0,1,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0.0,11,21,1
19450612,10650,9247.0,30,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.0,11,29,0
19450613,9918,8604.0,23,4,2,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,14,11,0
19450614,10074,8720.0,11,4,0,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,15,31,0
19450615,9538,8330.0,15,4,3,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,4,0.0,28,20,0
19450616,11085,9610.0,17,20,6,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,15,32,0
19450618,10710,9248.0,11,12,3,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,26,27,0
19450619,25639,22010.0,41,49,4,0,4,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,9,0,2,0,0,0,0,0,3,1,0,0,0,1,3,0,0,0.0,28,51,1
19450620,10737,9356.0,7,13,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,1,0,0,0,0,3,0,0,0.0,19,41,0
19450621,24189,20984.0,48,26,23,4,6,8,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,12,0,0,2,0,0,0,0,4,0,0,0,1,0,2,0,2,0.0,38,89,0
19450622,9935,8650.0,19,8,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0.0,14,37,0
19450623,10494,9166.0,25,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,18,44,0
19450625,10544,9197.0,16,3,5,1,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,12,53,1
19450626,9908,8609.0,10,1,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,31,0
19450627,10688,9270.0,15,6,6,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0.0,17,26,0
19450628,21708,19082.0,32,5,6,2,3,5,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,29,78,2
19450629,9574,8340.0,23,4,10,4,1,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0.0,14,36,0
19450630,10083,8721.0,27,13,7,1,1,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12,41,0
19450702,10939,9419.0,19,9,16,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0.0,18,37,0
19450703,24113,20926.0,35,27,6,0,0,10,0,2,0,0,3,0,0,0,0,1,3,0,0,0,1,0,11,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0.0,20,57,1
19450704,10157,8877.0,13,5,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,14,35,0
19450705,9239,8070.0,13,8,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,19,31,1
19450706,9443,8208.0,13,6,3,0,5,6,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,5,39,3
19450707,9944,8583.0,15,1,9,1,0,6,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,18,44,0
19450709,11745,10252.0,19,8,4,2,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,14,30,0
19450710,9586,8373.0,14,14,3,6,3,2,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,27,25,0
19450711,9355,8088.0,13,6,0,1,1,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,16,33,0
19450712,22530,19390.0,43,5,1,5,2,20,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0,1,0.0,22,32,1
19450713,9251,8089.0,17,1,5,0,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0.0,19,33,1
19450714,23087,19949.0,46,8,6,1,2,45,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0.0,21,54,2
19450716,13861,11912.0,24,18,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0.0,28,23,0
19450717,24881,21471.0,39,15,1,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0.0,42,42,2
19450718,9821,8520.0,19,2,11,0,3,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,20,44,0
19450719,9200,7968.0,17,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.0,21,32,0
19450720,10627,9239.0,31,4,1,2,3,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,23,34,0
19450721,10586,9201.0,34,3,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,6,0,0,0,3,0,0,0,1,0.0,24,25,0
19450723,12797,11029.0,24,2,3,0,1,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0.0,17,26,1
19450724,24663,21364.0,38,23,4,0,4,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0.0,40,76,0
19450725,12810,11095.0,25,16,1,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,37,43,0
19450726,8037,6856.0,28,2,3,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,17,16,0
19450727,11679,10044.0,30,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,36,31,1
19450728,24722,21289.0,41,4,6,0,2,7,0,0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,6,0.0,18,69,6
19450729,14991,12851.0,51,12,6,3,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,25,45,1
19450730,13100,11242.0,16,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,26,64,1
19450731,26261,22636.0,40,14,8,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0.0,46,90,3
19450801,12328,10544.0,24,7,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,36,38,0
19450802,12056,10425.0,15,7,3,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,49,59,0
19450803,12960,11165.0,28,11,3,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0.0,47,32,0
19450804,23480,20189.0,70,13,2,0,3,50,0,0,0,0,0,0,0,0,0,1,28,0,0,0,5,0,0,0,1,0,1,0,0,0,11,0,0,0,1,0,2,0,2,0.0,58,65,2
19450806,8779,7593.0,22,3,5,1,3,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,28,21,0
19450807,11377,9730.0,21,13,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0.0,43,35,1
19450808,24436,21055.0,49,5,4,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0.0,33,31,2
19450809,11548,10018.0,12,2,0,2,0,4,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,19,32,0
19450810,10767,9331.0,50,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,24,38,0
19450811,5517,4869.0,27,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0.0,16,30,0
19450813,26371,22906.0,49,14,6,3,3,27,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0.0,34,64,0
19450814,29236,25218.0,69,24,5,0,8,8,0,0,0,1,1,2,0,0,0,0,6,0,0,0,3,0,6,0,2,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0.0,26,65,3
19450815,11588,10080.0,24,13,8,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0.0,25,26,1
19450816,15019,12967.0,41,19,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,23,40,0
19450817,11103,9691.0,27,17,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,35,0
19450818,10413,9154.0,35,11,6,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0.0,20,36,2
19450820,11417,9867.0,28,13,7,0,2,14,0,2,0,0,1,0,0,1,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,21,35,2
19450821,14358,12361.0,24,18,6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,33,46,0
19450822,10774,9428.0,14,11,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,18,52,0
19450823,10602,9288.0,28,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,21,43,0
19450824,11140,9658.0,25,22,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,35,33,0
19450825,26851,23162.0,38,23,6,0,4,20,0,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37,62,6
19450827,11322,9892.0,14,30,5,0,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0.0,15,40,0
19450828,11067,9631.0,22,17,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,19,51,0
19450829,10882,9440.0,25,21,1,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0.0,19,26,0
19450830,10065,8797.0,12,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,14,46,3
19450831,10578,9244.0,34,20,6,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0.0,14,36,4
19450901,23899,20807.0,62,6,8,0,1,19,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0.0,27,46,1
19450903,11356,9990.0,26,20,8,0,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,21,33,0
19450904,9496,8317.0,27,6,13,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0.0,26,38,0
19450905,10379,9026.0,20,12,3,1,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,15,31,0
19450906,25041,21566.0,43,15,2,1,1,15,0,9,0,3,1,0,0,0,0,1,4,0,0,0,3,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0.0,24,40,5
19450907,10579,9185.0,26,5,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0.0,21,37,0
19450908,24686,21449.0,62,4,11,0,6,4,0,4,0,0,4,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,3,0.0,26,40,4
19450910,10603,9359.0,21,5,2,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,26,34,1
19450911,10152,8912.0,16,17,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,7,21,1
19450912,24898,21705.0,50,13,1,2,2,9,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0.0,10,41,0
19450913,9813,8492.0,15,13,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,7,24,1
19450914,10233,8975.0,29,17,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,10,49,0
19450915,23855,20608.0,53,20,10,0,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0.0,10,74,1
19450917,10601,9299.0,25,8,4,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0.0,13,37,2
19450918,9957,8737.0,16,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0.0,17,21,0
19450919,25140,21731.0,47,6,0,0,1,6,0,7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0.0,18,53,2
19450920,9516,8428.0,14,15,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,17,36,0
19450921,9651,8523.0,17,11,5,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0.0,9,29,3
19450922,24273,20847.0,45,5,8,1,0,17,0,5,0,0,0,0,0,0,0,0,6,0,0,0,1,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,5,0.0,17,39,1
19450924,11293,9732.0,13,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0.0,17,13,0
19450925,9247,7920.0,13,18,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0.0,8,27,2
19450926,9736,8345.0,13,7,3,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.0,8,16,3
19450927,23901,20727.0,29,7,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,22,48,0
19450928,10352,9030.0,15,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0.0,13,23,0
19450929,24271,20999.0,39,3,5,1,2,24,0,0,0,0,1,0,0,0,0,1,3,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,2,0,3,0.0,12,42,3
19451001,10019,8705.0,12,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,11,15,0
19451002,11687,10115.0,16,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0.0,19,23,1
19451003,9956,8706.0,10,2,8,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0.0,18,25,1
19451004,24058,20833.0,31,9,4,0,3,6,0,6,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0.0,10,37,0
19451005,10994,9608.0,13,7,1,1,0,3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,39,32,0
19451006,22314,19140.0,38,24,4,4,1,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,43,47,1
19451008,10544,9100.0,13,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,41,23,2
19451009,10791,9346.0,16,3,7,1,0,12,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,29,23,0
19451010,24148,20887.0,42,20,6,0,10,9,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,28,40,0
19451011,10755,9369.0,21,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,21,30,0
19451012,9913,8643.0,19,24,3,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,8,26,1
19451013,21287,18461.0,31,20,2,2,8,16,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0.0,20,49,1
19451015,25050,21775.0,52,15,1,1,4,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,25,71,4
19451016,10252,8908.0,23,5,2,0,0,13,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,11,29,1
19451017,23975,20765.0,30,7,8,0,1,32,0,0,0,0,0,0,0,5,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,3,0,0,0,1,1,3,0,7,0.0,17,47,0
19451018,9335,8245.0,23,5,7,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,20,38,0
19451019,9685,8463.0,10,4,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0.0,12,41,1
19451020,22854,19902.0,40,1,2,1,1,27,0,1,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,0,2,1,0,1,0.0,18,38,5
19451022,9814,8473.0,10,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0.0,17,36,0
19451023,5921,5110.0,4,8,3,0,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0.0,10,32,0
19451024,19208,16819.0,31,13,14,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,1,0,0,0,0,6,0,0,0,3,1,0,0,0,0.0,10,50,1
19451025,9943,8596.0,18,4,4,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,26,15,1
19451026,9549,8358.0,16,10,10,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0.0,16,36,1
19451027,22090,19251.0,46,12,22,0,4,6,0,1,0,0,0,0,0,0,0,0,7,0,0,0,3,0,1,0,0,1,0,0,0,0,5,0,0,0,0,1,1,0,2,0.0,14,47,1
19451029,9681,8544.0,21,14,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,31,30,0
