date,X_t,N_t
20240329,75,109691
20240330,40,78114
20240331,59,72089
20240401,32,73249
20240402,56,86777
20240403,48,111057
20240404,72,100958
20240405,102,126897
20240406,77,81016
20240407,35,69715
20240408,61,67724
20240409,50,84536
20240410,52,107509
20240411,58,99749
20240412,72,108210
20240413,63,76412
20240414,49,74841
20240415,81,76798
20240416,81,94318
20240417,100,107431
20240418,59,105685
20240419,70,100876
20240420,30,67663
20240421,43,75595
20240422,43,76477
20240423,59,98767
20240424,59,115373
20240425,75,114332
20240426,54,114394
20240427,34,70395
20240428,47,79719
20240429,38,90376
20240430,51,88376
20240501,42,89476
20240502,70,91999
20240503,56,107549
20240504,60,72484
20240505,68,86005
20240506,70,91713
20240507,48,96868
20240508,32,85891
20240509,79,79234
20240510,44,96774
20240511,39,83428
20240512,67,82407
20240513,64,103034
20240514,69,119511
20240515,46,120617
20240516,51,114217
20240517,100,130376
20240518,53,88626
20240519,33,71537
20240520,82,81176
20240521,81,97082
20240522,71,116557
20240523,59,113452
20240524,83,122781
20240525,43,95618
20240526,44,80952
20240527,33,95232
20240528,68,109646
20240529,64,118489
20240530,69,106431
20240531,59,108360
20240601,48,83782
20240602,71,91856
20240603,42,93148
20240604,58,95251
20240605,73,109686
20240606,141,111118
20240607,101,101822
20240608,78,88728
20240609,37,74289
20240610,43,95731
20240611,68,109484
20240612,47,113501
20240613,64,100120
20240614,64,120024
20240615,38,90735
20240616,36,82558
20240617,57,88696
20240618,59,104168
20240619,50,117256
20240620,87,114685
20240621,53,124555
20240622,45,85587
20240623,40,88441
20240624,49,89104
20240625,73,118356
20240626,100,136346
20240627,83,132265
20240628,60,150492
20240629,66,105746
20240630,44,89599
20240701,34,95436
20240702,49,90703
20240703,53,113536
20240704,42,108932
20240705,56,125067
20240706,60,87855
20240707,46,80315
20240708,36,97939
20240709,18,82943
20240710,47,105082
20240711,46,82621
20240712,74,98504
20240713,43,75244
20240714,25,70103
20240715,42,77580
20240716,23,76641
20240717,48,97838
20240718,34,81575
20240719,44,81296
20240720,44,73888
20240721,34,51751
20240722,35,68767
20240723,54,76993
20240724,69,89920
20240725,39,85642
20240726,39,90020
20240727,58,101926
20240728,43,76148
20240729,39,74621
20240730,38,83276
20240731,73,93677
20240801,50,87750
20240802,51,96232
20240803,50,91445
20240804,33,54117
20240805,49,79998
20240806,29,78617
20240807,39,91873
20240808,40,90380
20240809,36,90721
20240810,43,73509
20240811,28,71037
20240812,20,67318
20240813,38,52719
20240814,40,59052
20240815,34,66416
20240816,47,69795
20240817,32,50498
20240818,36,52437
20240819,46,68712
20240820,44,66981
20240821,37,76371
20240822,38,65861
20240823,34,70103
20240824,46,62484
20240825,70,64045
20240826,45,72428
20240827,30,66288
20240828,56,86079
20240829,49,100443
20240830,40,105295
20240831,39,77065
20240901,37,72997
20240902,28,83251
20240903,39,82143
20240904,40,93575
20240905,30,108131
20240906,53,126354
20240907,42,73045
20240908,55,72795
20240909,41,82401
20240910,57,92254
20240911,26,97228
20240912,35,88162
20240913,69,111367
20240914,65,78510
20240915,52,69579
20240916,53,87737
20240917,33,82116
20240918,56,80984
20240919,54,109223
20240920,82,105498
20240921,49,87516
20240922,41,77689
20240923,52,83269
20240924,67,83143
20240925,54,88685
20240926,71,90084
20240927,65,107762
20240928,46,75200
20240929,38,77855
20240930,53,82492
20241001,70,93311
20241002,56,103902
20241003,47,107439
20241004,94,103872
20241005,84,74527
20241006,42,59376
20241007,112,77178
20241008,121,96468
20241009,61,113057
20241010,66,109533
20241011,66,107864
20241012,47,81380
20241013,31,65852
20241014,94,103876
20241015,48,77784
20241016,44,97683
20241017,60,98440
20241018,78,107827
20241019,55,78237
20241020,47,76095
20241021,36,76722
20241022,28,80364
20241023,44,101740
20241024,53,98638
20241025,49,98986
20241026,31,68308
20241027,58,78648
20241028,41,77075
20241029,53,95844
20241030,39,96280
20241031,84,92217
20241101,36,95594
20241102,27,71882
20241103,51,68371
20241104,47,80706
20241105,43,98456
20241106,121,112792
20241107,65,101936
20241108,41,106938
20241109,44,80359
20241110,43,62207
20241111,65,75823
20241112,31,83508
20241113,133,122782
20241114,60,113949
20241115,89,114545
20241116,38,67911
20241117,69,77291
20241118,56,83294
20241119,66,122244
20241120,73,116628
20241121,59,116825
20241122,58,103897
20241123,62,89065
20241124,37,72535
20241125,48,94319
20241126,57,100165
20241127,71,102515
20241128,65,107585
20241129,64,120239
20241130,68,78580
20241201,39,80394
20241202,35,89681
20241203,55,95491
20241204,48,101637
20241205,84,107875
20241206,37,112307
20241207,41,76508
20241208,62,73196
20241209,72,85863
20241210,46,84761
20241211,59,105250
20241212,48,93268
20241213,42,104769
20241214,20,84057
20241215,43,70905
20241216,37,83022
20241217,55,100406
20241218,55,102208
20241219,31,91829
20241220,43,102425
20241221,33,82145
20241222,67,71800
20241223,44,68328
20241224,24,51995
20241225,12,46763
20241226,25,61444
20241227,19,73129
20241228,26,52386
20241229,36,51933
20241230,16,51650
20241231,42,70550
