mot,categorie,source
dipe,nom_propre,spacy
vo,nom_propre,spacy
computer,nom,lexique
hertzienne,adj,lexique
l'informatisation,nom,spacy
karadzic,nom_propre,spacy
d'ariel,nom_propre,spacy
emily,nom_propre,spacy
s'épuisent,verbe,lexique
confirma,verbe,lexique
préparateur,nom,lexique
apposée,verbe,lexique
beverly,nom_propre,spacy
plagiat,nom_propre,lexique+spacy
cavalière,nom,lexique
raffinées,adj,lexique
soutane,nom,lexique
microprocesseurs,nom,lexique
dommageables,adj,lexique
déambuler,verbe,lexique
dîné,verbe,lexique
j'affirme,verbe,lexique
vocaux,adj,lexique
quartz,nom,lexique
caractérisés,adj,lexique
envisageons,verbe,lexique
tracent,verbe,lexique
l'auront,verbe,lexique
différenciés,verbe,lexique
augures,nom,lexique
taxée,adj,lexique
censurée,verbe,lexique
moyennement,autre,lexique
he,nom_propre,spacy
mutilations,nom,lexique
viking,nom,lexique
lobbys,nom_propre,spacy
pedigree,nom,lexique
lives,nom,spacy
étincelant,adj,lexique
accommodements,nom,lexique
s'obstinent,verbe,lexique
intercontinentaux,adj,lexique
lutteur,nom,lexique
grinçante,adj,lexique
grillet,nom_propre,spacy
s'apparenter,verbe,lexique
rigoler,verbe,lexique
lâchée,adj,lexique
soyouz,nom,spacy
darius,nom_propre,spacy
kits,nom,lexique
l'inconnue,nom,lexique
décortique,verbe,lexique
diminuerait,verbe,lexique
personnalisées,adj,lexique
raffermir,verbe,lexique
anquetil,nom_propre,spacy
göteborg,nom,spacy
inapte,adj,lexique
russel,nom_propre,spacy
ip,nom,spacy
d'alibi,nom,lexique
zhao,nom_propre,spacy
cloison,nom,lexique
maîtrisant,verbe,lexique
canoë,nom,lexique
leïla,nom_propre,spacy
véhémente,adj,lexique
diligentée,nom_propre,spacy
attestée,adj,lexique
médaillés,nom,spacy
soupirs,nom,lexique
l'anathème,nom,lexique
fein,autre,spacy
défiguré,adj,lexique
skipper,nom,lexique
parleront,verbe,lexique
qu'augmenter,verbe,lexique
impatiente,nom,lexique
chimiothérapie,nom,lexique
rasée,verbe,lexique
désolant,adj,lexique
brouillent,verbe,lexique
récite,verbe,lexique
gianfranco,nom_propre,spacy
torturée,adj,lexique
quantique,adj,lexique
s'évanouit,verbe,lexique
sautes,nom,lexique
cordée,nom,lexique
tie,autre,spacy
apaisant,adj,lexique
pédales,nom,lexique
vidéaste,nom_propre,lexique+spacy
recruteur,nom,lexique
southern,autre,spacy
courroie,nom,lexique
réédite,nom_propre,spacy
d'incapacité,nom,lexique
oracle,nom,lexique
rod,nom_propre,spacy
mundo,nom_propre,spacy
m'as,nom,lexique
l'homophobie,nom,spacy
victorieuses,adj,lexique
l'insolence,nom,lexique
angoissée,nom,lexique
influe,verbe,lexique
osmose,nom,lexique
continus,nom,lexique
sollicitation,nom,lexique
répétitive,adj,lexique
réapproprier,nom_propre,spacy
trotski,nom_propre,spacy
martina,nom_propre,spacy
confesser,verbe,lexique
l'assurer,verbe,lexique
maniérisme,nom,lexique
d'havas,autre,spacy
l'ogre,nom,lexique
endormis,adj,lexique
lindon,nom_propre,spacy
retardant,verbe,lexique
pernod,nom,lexique
berbères,nom,lexique
seillière,nom_propre,spacy
enfle,verbe,lexique
interférer,verbe,lexique
kényane,nom_propre,spacy
désespérées,nom,lexique
mégalomanie,nom,lexique
adèle,nom_propre,spacy
grozny,nom_propre,spacy
fécondes,adj,lexique
take,autre,spacy
radovan,nom_propre,spacy
gpra,nom_propre,spacy
xbox,autre,spacy
bredin,nom_propre,lexique+spacy
réintroduit,verbe,lexique
portage,nom,lexique
indubitablement,autre,lexique
pondéré,adj,lexique
ebay,nom_propre,spacy
créons,verbe,lexique
redoublent,verbe,lexique
flambé,adj,lexique
voyagiste,nom_propre,spacy
mbappé,nom_propre,spacy
neurosciences,nom,spacy
aqsa,nom,spacy
schwartzenberg,nom_propre,spacy
ferions,verbe,lexique
suspensif,adj,lexique
germé,adj,lexique
d'exploser,verbe,lexique
espiègle,nom,lexique
balancé,adj,lexique
horloges,nom,lexique
descendues,verbe,lexique
d'abstentions,nom,spacy
étoffes,nom,lexique
décortiquer,verbe,lexique
bert,nom_propre,spacy
autocratique,adj,lexique
mégapole,nom,lexique
dégaine,nom,lexique
enclenchée,adj,lexique
regroupera,verbe,spacy
revitaliser,verbe,lexique
osseuse,adj,lexique
rebsamen,nom_propre,spacy
précipitant,nom,lexique
ralentis,nom,lexique
rajoy,nom_propre,spacy
beur,nom,lexique
modalité,nom,lexique
chocolats,nom,lexique
perturbant,adj,lexique
hémicycle,nom_propre,lexique+spacy
l'éruption,nom,lexique
evolution,nom,spacy
birmans,nom,lexique
ehpad,adj,spacy
udsr,adj,spacy
j'insiste,verbe,lexique
l'oligarchie,nom,lexique
dérangeante,adj,lexique
bichat,nom,spacy
clochers,nom,lexique
lisieux,nom_propre,spacy
lambris,nom,lexique
puerto,autre,spacy
n'existerait,verbe,lexique
recrutant,verbe,lexique
d'epinay,nom_propre,spacy
jasmin,nom,lexique
attendront,verbe,lexique
milos,nom_propre,spacy
tournants,nom,lexique
reclasser,verbe,lexique
narendra,verbe,spacy
tomberait,verbe,lexique
d'aulnay,nom_propre,spacy
géologues,nom,lexique
patois,nom,lexique
tax,autre,spacy
accoyer,verbe,spacy
ocean,nom_propre,spacy
elkabbach,nom_propre,spacy
murales,adj,lexique
rohmer,nom_propre,spacy
métaphorique,adj,lexique
immigrées,nom,lexique
berthelot,nom_propre,spacy
csm,nom,spacy
compensant,verbe,lexique
n'entrera,verbe,lexique
kenny,nom_propre,spacy
paulhan,nom,spacy
d'ouvrier,nom,lexique
bambins,nom,lexique
médina,nom,lexique
alphand,nom_propre,spacy
prématurés,nom,lexique
comptabilisées,verbe,lexique
surestimé,verbe,lexique
advient,verbe,lexique
durabilité,nom,lexique
inchangées,adj,lexique
pressentis,adj,lexique
harmoniques,nom,lexique
pilotis,nom,lexique
résolvent,verbe,lexique
débutait,verbe,lexique
s'improvise,verbe,lexique
d'otage,nom,lexique
tuniques,nom,lexique
offrons,verbe,lexique
castex,nom_propre,spacy
ciblage,nom,lexique
freddy,nom_propre,spacy
anatomie,nom,lexique
qu'autour,nom,lexique
prisonnières,nom,lexique
irving,nom_propre,spacy
subsistait,verbe,lexique
malaga,nom,lexique
s'arrêtant,verbe,lexique
vaccinale,nom_propre,spacy
s'éveille,verbe,lexique
autel,nom,lexique
d'appartement,nom,lexique
brasier,nom,lexique
butent,verbe,lexique
haby,nom_propre,spacy
affranchis,nom,lexique
contenterait,verbe,lexique
monteverdi,nom_propre,spacy
monoprix,nom_propre,lexique+spacy
orageux,adj,lexique
lecourt,nom_propre,spacy
conviée,adj,lexique
réticentes,adj,lexique
régionalisme,nom,lexique
montreux,nom_propre,spacy
agissante,adj,lexique
n'échappera,verbe,lexique
turbine,nom,lexique
polygamie,nom,lexique
s'aperçut,verbe,lexique
fleming,nom_propre,spacy
dépossession,nom,lexique
d'octroyer,verbe,lexique
garantira,verbe,lexique
five,nom,spacy
niée,adj,lexique
cocher,nom,lexique
moquant,verbe,lexique
raoult,nom_propre,spacy
bolivienne,nom,lexique
beit,nom_propre,spacy
retentissants,adj,lexique
sujétion,nom,lexique
fabuleuses,adj,lexique
ferreira,nom_propre,spacy
hippiques,adj,lexique
transistors,nom,lexique
réconcilié,verbe,lexique
boulangeries,nom,lexique
d'alexis,nom_propre,spacy
invendus,nom,lexique
écharpes,nom,lexique
amputation,nom,lexique
tatouage,nom,lexique
d'inconvénients,nom,lexique
d'espèce,nom,lexique
intronisé,verbe,lexique
dédouaner,verbe,lexique
cc,nom,spacy
moissons,nom,lexique
honorés,adj,lexique
oswald,nom_propre,spacy
d'actualités,nom,lexique
d'indemniser,verbe,lexique
irano,nom_propre,spacy
confrontant,verbe,lexique
rongeurs,nom,lexique
toque,nom,lexique
médaillée,nom,lexique
rénovateurs,nom,lexique
inactif,nom,lexique
meir,nom,spacy
ajourner,verbe,lexique
d'arabes,nom,lexique
boétie,nom_propre,spacy
avaliser,verbe,lexique
transpose,verbe,lexique
bayreuth,nom_propre,spacy
imprimeur,nom,lexique
préventivement,autre,lexique
instauration,nom,lexique
cactus,nom,lexique
passais,verbe,lexique
envisageraient,nom,spacy
polluées,verbe,lexique
mohamad,nom_propre,spacy
lagerfeld,nom_propre,spacy
illégalité,nom,lexique
baroudeur,nom_propre,lexique+spacy
commémoratives,adj,lexique
yo,nom_propre,spacy
cisl,nom,spacy
châtiments,nom,lexique
d'acceptation,nom,lexique
plasticité,nom,lexique
dissertation,nom,lexique
licorne,nom,lexique
hautaine,adj,lexique
l'invitant,adj,lexique
georgie,nom_propre,spacy
arbustes,nom,lexique
examineront,verbe,lexique
réélue,verbe,spacy
progress,nom_propre,spacy
néonazis,nom,lexique
brandissaient,verbe,lexique
surnommés,adj,lexique
appoint,nom,lexique
péremptoires,adj,lexique
l'épouvantail,nom,lexique
statuette,nom,lexique
l'inscrire,verbe,lexique
l'oublions,verbe,lexique
câblo,nom_propre,spacy
motorisés,adj,lexique
naomi,nom_propre,spacy
chaines,nom_propre,spacy
corporatistes,nom,spacy
parias,nom,lexique
l'entêtement,nom,lexique
trivial,adj,lexique
pulmonaires,nom,lexique
ecoles,nom,spacy
libertaires,nom,lexique
érotisme,nom,lexique
d'elizabeth,nom_propre,spacy
inventa,verbe,lexique
femina,nom_propre,spacy
hypothécaire,adj,lexique
attachants,adj,lexique
matif,nom_propre,spacy
l'astuce,nom,lexique
soupape,nom,lexique
flottait,verbe,lexique
l'allégresse,nom,lexique
forfaitaires,adj,lexique
parsemée,adj,lexique
tonitruante,adj,lexique
oder,nom_propre,spacy
travaillez,verbe,lexique
l'adriatique,adj,lexique
reid,nom_propre,spacy
épine,nom,lexique
beni,nom_propre,spacy
dors,verbe,lexique
qu'entraîne,verbe,lexique
tutu,nom,lexique
lev,nom,lexique
yan,nom_propre,spacy
vecchio,nom_propre,spacy
d'endroits,nom,lexique
pasquier,nom_propre,spacy
métabolisme,nom,lexique
leigh,nom_propre,spacy
jubile,verbe,lexique
intelligences,nom,lexique
nerveusement,autre,lexique
ralite,nom_propre,spacy
stéréotype,nom,lexique
d'auditions,nom,lexique
barbès,nom_propre,spacy
héréditaires,adj,lexique
valentino,nom_propre,spacy
varois,nom_propre,spacy
mangeait,verbe,lexique
maliennes,nom_propre,spacy
simplifiées,verbe,lexique
milanaise,nom,lexique
chevardnadze,nom_propre,spacy
rescapée,nom,lexique
surconsommation,nom,lexique
hamburger,nom,lexique
éclaboussé,verbe,lexique
pelé,adj,lexique
délirantes,adj,lexique
discographie,nom,lexique
remodelage,nom,lexique
cassis,nom,lexique
exclamations,nom,lexique
d'obama,adj,spacy
d'ingéniosité,nom,lexique
pluridisciplinaires,adj,spacy
goliath,nom,lexique
d'important,nom,lexique
malformations,nom,spacy
martinière,nom_propre,spacy
ambivalence,nom,lexique
redéployer,verbe,lexique
l'unicité,nom,lexique
résultante,nom,lexique
english,autre,spacy
perpétrer,verbe,lexique
djihadisme,nom_propre,spacy
sed,nom_propre,spacy
l'ecossais,nom_propre,spacy
bloquaient,verbe,lexique
salubrité,nom,lexique
redon,nom_propre,spacy
bergerie,nom,lexique
incline,verbe,lexique
d'emmener,verbe,lexique
vampires,nom,lexique
s'efforceront,nom_propre,spacy
trenet,nom_propre,spacy
moqueur,nom,lexique
qu'avez,verbe,lexique
hissène,nom_propre,spacy
valette,nom_propre,spacy
livra,verbe,lexique
poires,nom,lexique
relique,nom,lexique
rama,verbe,lexique
confit,nom,lexique
s'accommodent,verbe,lexique
naissait,verbe,lexique
relater,verbe,lexique
ombilical,adj,lexique
remarquons,verbe,lexique
vaulx,nom_propre,spacy
n'écoute,nom,lexique
d'oreille,nom,lexique
poisons,nom,lexique
voiler,verbe,lexique
remo,nom_propre,spacy
mitigée,adj,lexique
sherman,nom_propre,spacy
similé,verbe,spacy
méritant,adj,lexique
combe,nom,lexique
fréquentations,nom,lexique
allergiques,adj,lexique
médiévaux,adj,lexique
déménage,verbe,lexique
impromptu,nom,lexique
frondeur,adj,lexique
périmés,adj,lexique
militait,verbe,lexique
relaie,verbe,lexique
népalais,nom,lexique
cauchemardesque,adj,lexique
musicologue,nom_propre,lexique+spacy
javelot,nom,lexique
s'élancer,verbe,lexique
déprimant,adj,lexique
santo,autre,spacy
aboutiront,verbe,lexique
plaira,verbe,lexique
regardais,verbe,lexique
évincés,verbe,lexique
australes,adj,lexique
mauro,nom_propre,spacy
assimilant,adj,lexique
rosny,nom_propre,spacy
comprimer,verbe,lexique
l'emporterait,verbe,lexique
cybersécurité,nom,spacy
crêpes,nom,lexique
conteneur,nom,lexique
garderait,verbe,lexique
l'inviter,verbe,lexique
moudre,verbe,lexique
édicté,verbe,lexique
remontrances,nom,lexique
peer,autre,spacy
souverainistes,nom_propre,spacy
abandonna,verbe,lexique
cyclables,adj,lexique
abandonnera,verbe,lexique
psychothérapie,nom,lexique
enchaînant,verbe,lexique
l'esclave,nom,lexique
décroît,nom,lexique
autoproclamée,verbe,lexique
postface,nom,lexique
typhon,nom,lexique
galland,nom_propre,spacy
capote,nom,lexique
recoin,nom,lexique
katia,nom_propre,spacy
irréprochables,adj,lexique
expédie,verbe,lexique
polyvalents,nom,lexique
contenance,nom,lexique
psychédélique,adj,lexique
frantz,nom_propre,spacy
d'orthographe,nom,lexique
étayé,verbe,lexique
saugrenue,adj,lexique
incriminer,verbe,lexique
amicalement,autre,lexique
kai,nom_propre,spacy
jugea,verbe,lexique
aol,nom_propre,spacy
soufflent,verbe,lexique
daï,nom_propre,spacy
obédience,nom,lexique
cousu,adj,lexique
palatinat,nom_propre,spacy
armateur,nom,lexique
napolitain,nom,lexique
cerne,nom,lexique
anéantie,verbe,lexique
cépages,nom,spacy
condorcet,nom_propre,spacy
découvrirent,verbe,lexique
sfp,nom_propre,spacy
pa,nom,lexique
brodés,adj,lexique
coprésidents,nom,spacy
scruté,verbe,lexique
démoniaque,adj,lexique
ruinés,adj,lexique
d'étapes,nom,lexique
regagnera,verbe,lexique
indescriptible,adj,lexique
triomphes,nom,lexique
loueurs,nom,lexique
rifle,nom,lexique
dilatoires,adj,lexique
revivez,verbe,lexique
caler,verbe,lexique
subissons,verbe,lexique
blogueurs,nom,spacy
peshawar,nom_propre,spacy
kramer,nom,spacy
dinosaure,nom,lexique
ceccaldi,nom_propre,spacy
trash,nom,spacy
disqualification,nom,lexique
réquisitionné,verbe,lexique
écornée,adj,lexique
semis,nom,lexique
lustiger,nom_propre,spacy
oeuvré,verbe,lexique
sébastopol,nom_propre,spacy
arrachant,verbe,lexique
oppression,nom,lexique
modicité,nom_propre,lexique+spacy
casbah,nom,lexique
michaud,nom_propre,spacy
métamorphosé,verbe,lexique
correctifs,adj,spacy
détériorées,verbe,lexique
l'apothéose,nom,lexique
l'amère,adj,lexique
configurations,nom,lexique
retourna,verbe,lexique
coming,autre,spacy
pèserait,verbe,lexique
accueillit,verbe,lexique
n'intéressent,verbe,lexique
feuillages,nom,lexique
incitera,verbe,lexique
d'intéressantes,nom,lexique
caractérisait,verbe,lexique
l'aubaine,nom,lexique
replacé,verbe,lexique
catégorielles,nom,spacy
démérité,verbe,lexique
l'hésitation,nom,lexique
malakoff,nom,spacy
sucreries,nom,lexique
mettrons,verbe,lexique
salaud,nom,lexique
mccartney,nom_propre,spacy
sosie,nom,lexique
see,autre,spacy
unilever,nom_propre,spacy
insecte,nom,lexique
d'antennes,nom,lexique
égoïsmes,nom_propre,lexique+spacy
clotilde,nom_propre,spacy
surévalué,verbe,lexique
mitraillé,verbe,lexique
xinjiang,nom_propre,spacy
encombrent,verbe,lexique
death,autre,spacy
prédomine,verbe,lexique
travestis,nom,lexique
ironisait,verbe,lexique
n'acceptons,verbe,lexique
l'intégrer,verbe,lexique
vic,nom_propre,spacy
accidentés,nom,lexique
harper,verbe,lexique
mensualités,nom,lexique
géographes,nom,lexique
prorogé,verbe,lexique
s'élabore,verbe,lexique
s'aligne,verbe,lexique
enclencher,verbe,lexique
aboutie,adj,lexique
reparler,verbe,lexique
croie,verbe,lexique
masochisme,nom,lexique
hébergées,verbe,lexique
miséricorde,nom,lexique
cavernes,nom,lexique
ingénieuse,adj,lexique
irrésistibles,adj,lexique
toast,nom,lexique
énumérant,verbe,lexique
géolocalisation,nom,spacy
déclencha,verbe,lexique
soulignons,nom_propre,spacy
d'alberto,nom_propre,spacy
séculier,adj,lexique
tirailleurs,nom,lexique
astre,nom,lexique
rajouté,verbe,lexique
flanquée,verbe,lexique
incontrôlés,adj,lexique
fruste,adj,lexique
curseur,nom_propre,lexique+spacy
toro,nom,lexique
décorative,adj,lexique
dion,nom_propre,spacy
affectives,adj,lexique
s'écria,verbe,lexique
monographies,nom,lexique
vrp,nom_propre,spacy
béquilles,nom,lexique
sprinter,nom,lexique
tsariste,adj,lexique
sismiques,adj,lexique
menaçantes,adj,lexique
brûlait,verbe,lexique
spacieux,adj,lexique
barrée,adj,lexique
chouchou,nom,lexique
sonorisation,nom,lexique
amena,verbe,lexique
belfond,nom_propre,spacy
portiques,nom,lexique
togliatti,nom_propre,spacy
l'adultère,nom,lexique
chienne,nom,lexique
irako,nom_propre,spacy
corridors,nom,lexique
émergente,adj,lexique
décolère,verbe,lexique
insultant,adj,lexique
fournissaient,verbe,lexique
gal,nom,lexique
exécutent,verbe,lexique
desservie,verbe,lexique
l'utah,nom_propre,spacy
mariant,verbe,lexique
broadcasting,autre,spacy
mimi,nom,lexique
neuwirth,nom_propre,spacy
i'm,autre,spacy
bénit,adj,lexique
ponctuées,adj,lexique
exonéré,nom_propre,spacy
hispaniques,nom,lexique
laide,nom,lexique
aigre,nom,lexique
willem,nom_propre,spacy
belli,nom_propre,spacy
vtt,nom_propre,spacy
déplaisir,nom,lexique
d'argenteuil,nom,spacy
assista,verbe,lexique
quintuple,adj,lexique
sacilor,nom_propre,spacy
bipolarisation,nom,spacy
terence,nom_propre,spacy
répondrai,verbe,lexique
lésé,verbe,lexique
charm,autre,spacy
véridique,adj,lexique
habsbourg,nom_propre,spacy
immaculé,adj,lexique
cône,nom,lexique
défaitisme,nom,lexique
rédactionnelle,adj,lexique
sociétaire,nom,lexique
dépensées,verbe,lexique
simplifiant,verbe,lexique
fétichisme,nom,lexique
too,autre,spacy
documentés,adj,lexique
springer,nom,lexique
maestria,nom,lexique
désinflation,nom,spacy
enveloppée,nom,lexique
kwh,nom,spacy
insista,verbe,lexique
insecticides,nom,lexique
vaccinations,nom,lexique
répétera,verbe,lexique
analysait,verbe,lexique
christelle,nom_propre,spacy
désintéresse,verbe,lexique
affluents,nom,lexique
ressortait,verbe,lexique
récitant,nom,lexique
soyeux,adj,lexique
lyautey,nom_propre,spacy
affrétés,verbe,spacy
glaciaire,adj,lexique
collisions,nom_propre,lexique+spacy
galères,nom,lexique
d'effondrement,nom,lexique
eban,nom_propre,spacy
pathogène,adj,lexique
hanna,nom_propre,spacy
panaméen,nom,lexique
ecrivain,nom,spacy
l'enseignante,nom,lexique
manageurs,nom_propre,spacy
surabondance,nom,lexique
l'imprévu,nom,lexique
corrompre,verbe,lexique
borotra,nom_propre,spacy
électroménager,nom,lexique
l'aérospatiale,nom,lexique
particule,nom,lexique
pds,nom_propre,spacy
bonifiés,nom_propre,spacy
s'éclaire,nom,lexique
prolétaire,nom,lexique
l'entraîne,verbe,lexique
menuiserie,nom,lexique
féodale,adj,lexique
teintées,verbe,lexique
indistinctement,autre,lexique
remembrement,nom,lexique
accompagnateur,nom,lexique
arrondir,verbe,lexique
ensevelis,adj,lexique
transforma,verbe,lexique
chassant,adj,lexique
détecte,verbe,lexique
s'apprécier,verbe,lexique
mythologiques,adj,lexique
mouvantes,adj,lexique
passéiste,adj,lexique
carrelage,nom,lexique
hautain,nom,lexique
gorse,nom_propre,spacy
dévolution,nom,lexique
sigles,nom,lexique
norvégiennes,nom,lexique
l'exigent,verbe,lexique
répétitives,adj,lexique
natifs,nom,lexique
ramirez,nom_propre,spacy
taillent,verbe,lexique
d'impartialité,nom,lexique
d'immobilisme,nom_propre,lexique+spacy
s'élance,verbe,lexique
latérales,adj,lexique
plongeur,nom,lexique
louées,nom,lexique
surdité,nom,lexique
poucet,nom,lexique
buvait,verbe,lexique
zero,autre,spacy
quiz,nom,lexique
dresdner,nom_propre,spacy
glucksmann,nom_propre,spacy
méticuleuse,adj,lexique
lasserre,nom_propre,spacy
jörg,nom_propre,spacy
beth,nom_propre,spacy
d'expédier,verbe,lexique
d'émigrés,nom,lexique
thermale,adj,lexique
recueillait,verbe,lexique
surcapacité,nom,lexique
empreints,adj,lexique
pizzas,nom,lexique
silvia,nom_propre,spacy
ascendants,nom,lexique
surprendra,verbe,lexique
l'encourager,verbe,lexique
surestimer,verbe,lexique
pcr,autre,spacy
mobilisateur,adj,lexique
d'indice,nom,lexique
notat,nom,spacy
d'eads,autre,spacy
clovis,nom_propre,spacy
