mot,date,X_t,N_t,f_t,p_t,surprise
heures,19991017,124,73430,168.87,2.566e-06,5.59
heures,20000214,242,61594,392.90,4.724e-19,18.33
heures,20000215,295,101894,289.52,1.218e-13,12.91
heures,20001121,168,103155,162.86,3.225e-06,5.49
heures,20001224,104,60326,172.40,2.440e-06,5.61
heures,20010704,268,182591,146.78,1.421e-05,4.85
heures,20020515,234,175172,133.58,7.572e-05,4.12
heures,20030512,212,100574,210.79,6.640e-09,8.18
heures,20040622,188,118165,159.10,4.396e-06,5.36
heures,20040713,106,56605,187.26,4.695e-07,6.33
heures,20040831,130,86657,150.02,1.962e-05,4.71
heures,20050202,118,81159,145.39,3.708e-05,4.43
heures,20050207,109,78536,138.79,8.370e-05,4.08
heures,20050512,425,109563,387.90,5.883e-20,19.23
heures,20051009,25,11679,214.06,1.581e-05,4.80
heures,20051120,38,21804,174.28,3.453e-05,4.46
heures,20060129,26,13814,188.21,5.914e-05,4.23
heures,20060425,87,61360,141.79,8.355e-05,4.08
heures,20060517,209,72443,288.50,4.251e-13,12.37
heures,20060622,155,109506,141.54,4.167e-05,4.38
heures,20060703,112,80398,139.31,7.658e-05,4.12
heures,20061030,133,76459,173.95,1.278e-06,5.89
heures,20070214,174,91671,189.81,1.243e-07,6.91
heures,20070422,45,20380,220.80,4.762e-07,6.32
heures,20070606,130,74652,174.14,1.303e-06,5.88
heures,20070610,33,17706,186.38,2.448e-05,4.61
heures,20080309,26,13604,191.12,4.964e-05,4.30
heures,20080618,142,89204,159.19,6.191e-06,5.21
heures,20080702,97,65793,147.43,3.941e-05,4.40
heures,20101219,34,18106,187.78,1.964e-05,4.71
heures,20110104,124,77615,159.76,7.086e-06,5.15
heures,20110112,127,87936,144.42,3.760e-05,4.42
heures,20120422,53,31136,170.22,1.645e-05,4.78
heures,20140606,222,133819,165.90,1.611e-06,5.79
heures,20141201,169,102278,165.24,2.420e-06,5.62
heures,20170507,69,38122,181.00,2.820e-06,5.55
fin,19510708,21,9245,227.15,2.420e-05,4.62
fin,19561231,63,35513,177.40,7.069e-07,6.15
fin,19571230,52,35520,146.40,8.241e-05,4.08
fin,19610102,42,27351,153.56,9.290e-05,4.03
fin,19871222,76,54165,140.31,4.465e-05,4.35
fin,19910101,59,33578,175.71,1.291e-06,5.89
fin,20100118,114,83711,136.18,2.484e-05,4.60
fin,20121220,146,105435,138.47,8.999e-06,5.05
fin,20150319,194,136709,141.91,2.476e-06,5.61
fin,20220905,200,162568,123.03,7.869e-05,4.10
aujourd'hui,19970311,174,137901,126.18,1.540e-05,4.81
aujourd'hui,20061017,88,69059,127.43,5.705e-05,4.24
jours,19560225,48,26774,179.28,1.437e-08,7.84
jours,19630107,47,37481,125.40,2.232e-05,4.65
jours,19680506,66,44981,146.73,1.410e-07,6.85
jours,19680605,63,57743,109.10,7.885e-05,4.10
jours,19840929,67,54257,123.49,5.974e-06,5.22
jours,19880318,204,100085,203.83,2.211e-16,15.66
jours,19901109,121,104951,115.29,3.265e-06,5.49
jours,19911108,115,97297,118.19,2.095e-06,5.68
jours,19921107,186,96981,191.79,9.041e-15,14.04
jours,19930724,56,45332,123.53,1.305e-05,4.88
jours,19930929,60,54844,109.40,8.840e-05,4.05
jours,19931118,156,103502,150.72,4.924e-10,9.31
jours,19940506,101,72361,139.58,4.684e-08,7.33
jours,19941008,100,76480,130.75,2.813e-07,6.55
jours,19950615,141,85216,165.46,2.974e-11,10.53
jours,19951028,114,92052,123.84,6.760e-07,6.17
jours,19960222,159,89763,177.13,9.319e-13,12.03
jours,19970220,161,151357,106.37,1.097e-05,4.96
jours,19990605,73,69541,104.97,9.934e-05,4.00
jours,20030330,27,16626,162.40,9.922e-06,5.00
jours,20030804,55,48904,112.47,7.480e-05,4.13
jours,20050522,20,12341,162.06,7.937e-05,4.10
jours,20051113,40,31933,125.26,4.877e-05,4.31
jours,20051211,28,15063,185.89,9.591e-07,6.02
jours,20070225,17,7903,215.11,1.138e-05,4.94
jours,20080120,22,7964,276.24,2.668e-08,7.57
jours,20111226,68,56026,121.37,7.980e-06,5.10
jours,20141101,31,18859,164.38,2.990e-06,5.52
jours,20160604,34,26256,129.49,6.542e-05,4.18
jours,20200316,111,98686,112.48,7.437e-06,5.13
jours,20200317,108,100856,107.08,2.340e-05,4.63
jours,20200318,108,102389,105.48,3.206e-05,4.49
jours,20200319,139,112929,123.09,4.051e-07,6.39
jours,20200320,146,126598,115.33,1.925e-06,5.72
jours,20200321,85,67376,126.16,1.354e-06,5.87
jours,20200323,127,86841,146.24,3.725e-09,8.43
jours,20200324,115,106250,108.24,1.586e-05,4.80
jours,20200325,141,109284,129.02,1.043e-07,6.98
jours,20200326,99,87053,113.72,8.176e-06,5.09
jours,20200327,134,127301,105.26,2.038e-05,4.69
jours,20200328,83,54611,151.98,1.346e-08,7.87
jours,20200330,113,95740,118.03,2.292e-06,5.64
jours,20200331,120,98680,121.61,9.001e-07,6.05
jours,20200401,136,105423,129.00,1.193e-07,6.92
jours,20200402,104,88773,117.15,3.574e-06,5.45
jours,20200405,55,49740,110.57,9.939e-05,4.00
jours,20200409,88,74080,118.79,4.635e-06,5.33
jours,20200415,99,89598,110.49,1.525e-05,4.82
jours,20220102,98,95110,103.04,6.487e-05,4.19
jours,20220103,110,89709,122.62,9.865e-07,6.01
jours,20240509,82,79234,103.49,9.350e-05,4.03
jours,20250716,99,81579,121.35,1.854e-06,5.73
grande,19450221,23,11147,206.33,6.822e-05,4.17
grande,19450511,25,11790,212.04,2.974e-05,4.53
grande,19450608,24,10112,237.34,8.965e-06,5.05
grande,19460423,25,12067,207.18,3.996e-05,4.40
grande,19460426,42,22205,189.15,8.456e-06,5.07
grande,19460510,23,9393,244.86,8.113e-06,5.09
grande,19460513,21,9699,216.52,6.679e-05,4.18
grande,19461216,35,19323,181.13,4.091e-05,4.39
grande,19461224,36,20268,177.62,4.757e-05,4.32
grande,19470825,43,23628,181.99,1.424e-05,4.85
grande,19480123,35,19133,182.93,3.544e-05,4.45
grande,19510917,54,29846,180.93,5.476e-06,5.26
grande,19540409,58,37038,156.60,5.191e-05,4.28
grande,19560731,55,31044,177.17,7.415e-06,5.13
grande,19560821,52,32226,161.36,4.613e-05,4.34
grande,19560901,50,31175,160.38,5.849e-05,4.23
grande,19561101,63,38911,161.91,2.223e-05,4.65
grande,19561102,65,32943,197.31,3.954e-07,6.40
grande,19561103,70,38362,182.47,1.478e-06,5.83
grande,19561105,49,30881,158.67,7.432e-05,4.13
grande,19561109,54,32435,166.49,2.387e-05,4.62
grande,19610802,89,35652,249.64,1.262e-10,9.90
grande,19610803,53,34322,154.42,8.714e-05,4.06
grande,19621225,57,35601,160.11,3.801e-05,4.42
grande,19630114,57,36354,156.79,5.382e-05,4.27
grande,19630116,93,51420,180.86,5.733e-07,6.24
grande,19630121,62,40427,153.36,5.953e-05,4.23
grande,19630126,71,43802,162.09,1.459e-05,4.84
grande,19630128,53,34191,155.01,8.207e-05,4.09
grande,19630129,63,41412,152.13,6.491e-05,4.19
grande,19630130,74,45926,161.13,1.428e-05,4.85
grande,19630131,103,34428,299.18,7.691e-14,13.11
grande,19630201,94,44021,213.53,8.267e-09,8.08
grande,19630205,63,32669,192.84,7.544e-07,6.12
grande,19641028,62,40658,152.49,6.544e-05,4.18
grande,19660315,93,49005,189.78,1.829e-07,6.74
grande,19670117,78,45858,170.09,4.138e-06,5.38
grande,19670504,108,48035,224.84,8.796e-10,9.06
grande,19671002,71,46575,152.44,4.428e-05,4.35
grande,19671003,102,48562,210.04,8.558e-09,8.07
grande,19671120,70,44658,156.75,2.820e-05,4.55
grande,19671121,98,42026,233.19,5.193e-10,9.28
grande,19690224,93,50150,185.44,3.187e-07,6.50
grande,19710624,86,59196,145.28,6.309e-05,4.20
grande,19710629,95,58964,161.12,6.725e-06,5.17
grande,19711030,94,63449,148.15,3.592e-05,4.44
grande,20050918,45,18634,241.49,5.666e-08,7.25
français,19450127,35,10615,329.72,6.829e-06,5.17
français,19450608,31,10112,306.57,3.731e-05,4.43
français,19450612,32,10650,300.47,4.201e-05,4.38
français,19450710,34,9586,354.68,2.585e-06,5.59
français,19450912,66,24898,265.08,1.626e-05,4.79
français,19450927,74,23901,309.61,5.084e-07,6.29
français,19460107,35,9706,360.60,1.641e-06,5.78
français,19460313,31,10108,306.69,3.711e-05,4.43
français,19460506,29,9858,294.18,8.824e-05,4.05
français,19460530,70,21624,323.71,2.481e-07,6.61
français,19530221,87,25253,344.51,1.979e-08,7.70
français,19540819,79,33385,236.63,7.059e-05,4.15
français,19540911,91,32579,279.32,2.133e-06,5.67
français,19560914,83,35438,234.21,7.514e-05,4.12
français,19561026,84,36319,231.28,9.039e-05,4.04
français,19561027,92,37475,245.50,2.615e-05,4.58
français,19570813,77,29700,259.26,1.521e-05,4.82
français,19580213,89,33295,267.31,5.602e-06,5.25
français,19581227,108,41543,259.97,5.904e-06,5.23
français,19610721,82,30145,272.02,5.057e-06,5.30
français,19610722,104,43227,240.59,2.906e-05,4.54
français,19610724,114,42290,269.57,2.407e-06,5.62
français,19610725,88,34820,252.73,1.702e-05,4.77
français,19610728,73,30653,238.15,7.640e-05,4.12
français,19610731,88,29650,296.80,6.460e-07,6.19
français,19620320,179,67582,264.86,1.343e-06,5.87
français,19690812,138,57674,239.28,1.904e-05,4.72
français,19710417,127,46464,273.33,1.350e-06,5.87
français,19741202,193,88301,218.57,6.909e-05,4.16
français,19980514,183,83345,219.57,6.719e-05,4.17
français,20040831,205,86657,236.56,1.350e-05,4.87
français,20050529,138,16420,840.44,1.578e-26,25.80
français,20050530,546,212225,257.27,7.471e-07,6.13
français,20050904,81,26729,303.04,5.591e-07,6.25
français,20060122,36,12978,277.39,7.448e-05,4.13
français,20060426,177,81459,217.29,8.449e-05,4.07
français,20061119,33,7859,419.90,1.941e-07,6.71
français,20070421,151,67761,222.84,6.446e-05,4.19
français,20070506,72,26456,272.15,7.585e-06,5.12
français,20070916,29,9620,301.46,6.462e-05,4.19
français,20080824,34,8577,396.41,4.124e-07,6.38
français,20100725,32,10005,319.84,1.755e-05,4.76
français,20110109,36,11842,304.00,2.013e-05,4.70
français,20120909,52,18178,286.06,1.023e-05,4.99
français,20130303,47,16882,278.40,2.404e-05,4.62
mois,19510708,29,9245,313.68,1.782e-07,6.75
mois,19511231,67,29941,223.77,1.823e-07,6.74
mois,19630916,65,35505,183.07,1.688e-05,4.77
mois,19650101,59,34752,169.77,9.689e-05,4.01
mois,19701129,7,562,1245.55,5.874e-06,5.23
mois,19910101,58,33578,172.73,7.631e-05,4.12
mois,19970331,8,1225,653.06,5.691e-05,4.24
mois,19970830,75,45732,164.00,8.333e-05,4.08
mois,20051221,142,92008,154.33,6.027e-05,4.22
mois,20160501,51,28443,179.31,6.559e-05,4.18
mois,20191031,137,87782,156.07,5.095e-05,4.29
place,19450716,26,13861,187.58,1.133e-05,4.95
place,19680527,75,48674,154.09,6.303e-07,6.20
place,20020501,14,4023,348.00,1.854e-06,5.73
place,20060319,35,17600,198.86,4.689e-07,6.33
place,20060402,31,18899,164.03,2.468e-05,4.61
place,20070211,35,22135,158.12,2.142e-05,4.67
place,20070506,45,26456,170.09,1.376e-06,5.86
place,20071125,27,10806,249.86,1.030e-07,6.99
place,20100117,21,11511,182.43,6.735e-05,4.17
place,20110130,33,11283,292.48,4.847e-10,9.31
place,20110213,34,14545,233.76,3.029e-08,7.52
place,20110220,23,13256,173.51,6.937e-05,4.16
place,20110306,23,13549,169.75,9.019e-05,4.04
place,20131208,40,26796,149.28,2.620e-05,4.58
place,20140126,48,30105,159.44,3.185e-06,5.50
place,20150111,57,40159,141.94,1.206e-05,4.92
place,20160410,47,28692,163.81,2.157e-06,5.67
pays,19620116,175,53655,326.16,4.547e-05,4.34
pays,19640324,133,39428,337.32,3.544e-05,4.45
pays,19650311,165,41738,395.32,6.913e-07,6.16
pays,19650504,175,55167,317.22,7.793e-05,4.11
pays,19680823,163,46510,350.46,1.150e-05,4.94
pays,19720411,225,62725,358.71,4.172e-06,5.38
pays,19721207,291,80005,363.73,2.143e-06,5.67
pays,19731225,183,47057,388.89,8.359e-07,6.08
pays,19740226,204,62952,324.06,4.290e-05,4.37
pays,19751223,175,53841,325.03,4.868e-05,4.31
pays,19760601,224,68376,327.60,3.096e-05,4.51
pays,19790625,394,97200,405.35,7.881e-08,7.10
pays,19790929,280,78313,357.54,3.407e-06,5.47
pays,19791227,217,67869,319.73,5.246e-05,4.28
pays,19800826,152,38963,390.11,1.152e-06,5.94
pays,19830521,251,72689,345.31,8.716e-06,5.06
pays,19841114,234,61072,383.15,7.817e-07,6.11
pays,19870709,212,60655,349.52,8.207e-06,5.09
pays,19900816,109,30999,351.62,2.313e-05,4.64
pays,20050523,467,142530,327.65,1.684e-05,4.77
pays,20051209,484,142475,339.71,7.161e-06,5.15
pays,20081012,46,12109,379.88,7.364e-05,4.13
nouveau,19460627,30,19867,151.00,7.182e-05,4.14
nouveau,19470124,32,18862,169.65,7.786e-06,5.11
nouveau,19480103,36,21062,170.92,2.789e-06,5.55
nouveau,19511029,45,27873,161.45,1.528e-06,5.82
nouveau,19531225,46,29573,155.55,2.767e-06,5.56
nouveau,19581030,56,28347,197.55,1.814e-09,8.74
nouveau,19610123,55,35143,156.50,7.007e-07,6.15
nouveau,19610829,46,34399,133.72,4.732e-05,4.32
nouveau,19720708,76,48032,158.23,5.356e-08,7.27
nouveau,19720712,61,47575,128.22,2.697e-05,4.57
nouveau,19740521,126,56744,222.05,1.395e-15,14.86
nouveau,19740528,90,65840,136.70,9.818e-07,6.01
nouveau,19740530,77,60914,126.41,1.310e-05,4.88
nouveau,19780829,88,50769,173.33,1.124e-09,8.95
nouveau,19810512,63,52427,120.17,8.276e-05,4.08
nouveau,19810513,86,62665,137.24,1.113e-06,5.95
nouveau,19860322,92,62484,147.24,1.161e-07,6.93
nouveau,19860324,81,65109,124.41,1.514e-05,4.82
nouveau,19880517,72,59175,121.67,3.870e-05,4.41
nouveau,19881004,146,123813,117.92,7.440e-06,5.13
nouveau,19890314,512,176312,290.39,6.978e-32,31.16
nouveau,19890321,393,126589,310.45,3.097e-33,32.51
nouveau,19920331,135,111461,121.12,4.650e-06,5.33
nouveau,19940329,135,121257,111.33,3.787e-05,4.42
nouveau,19950613,313,165310,189.34,1.321e-15,14.88
nouveau,19950620,531,148578,357.39,3.401e-42,41.47
nouveau,19980324,151,121082,124.71,1.464e-06,5.83
nouveau,20031123,41,30519,134.34,7.793e-05,4.11
nouveau,20040330,188,176425,106.56,5.365e-05,4.27
nouveau,20050420,86,71993,119.46,2.947e-05,4.53
nouveau,20050821,27,15421,175.09,1.693e-05,4.77
nouveau,20070507,102,72435,140.82,2.329e-07,6.63
nouveau,20070515,102,72244,141.19,2.161e-07,6.67
nouveau,20070529,107,70294,152.22,1.738e-08,7.76
nouveau,20090121,83,70913,117.04,5.146e-05,4.29
nouveau,20101115,121,109460,110.54,5.852e-05,4.23
nouveau,20121202,43,19796,217.22,3.324e-09,8.48
nouveau,20130314,135,115839,116.54,1.251e-05,4.90
nouveau,20140402,133,95397,139.42,8.595e-08,7.07
nouveau,20170507,49,38122,128.53,7.003e-05,4.15
nouveau,20170508,114,86325,132.06,8.350e-07,6.08
nouveau,20170509,109,97266,112.06,5.683e-05,4.25
nouveau,20170513,90,67110,134.11,1.603e-06,5.80
nouveau,20170517,168,129048,130.18,2.862e-07,6.54
nouveau,20240615,121,90735,133.36,4.928e-07,6.31
nouveau,20240701,107,95436,112.12,5.918e-05,4.23
nouveau,20240708,162,97939,165.41,6.479e-11,10.19
général,19441219,52,10258,506.92,1.804e-05,4.74
général,19450420,67,10761,622.62,6.645e-07,6.18
général,19450421,51,9810,519.88,1.384e-05,4.86
général,19450507,56,11549,484.89,2.669e-05,4.57
général,19450510,69,11697,589.89,1.391e-06,5.86
général,19450612,48,10650,450.70,7.761e-05,4.11
général,19450616,78,11085,703.65,6.263e-08,7.20
général,19450619,106,25639,413.43,8.023e-05,4.10
général,19450620,64,10737,596.07,1.404e-06,5.85
général,19450802,98,12056,812.87,2.149e-09,8.67
général,19450803,79,12960,609.57,6.456e-07,6.19
général,19450807,63,11377,553.75,4.056e-06,5.39
général,19450820,51,11417,446.70,7.747e-05,4.11
général,19450821,74,14358,515.39,7.985e-06,5.10
général,19450824,55,11140,493.72,2.227e-05,4.65
général,19450827,67,11322,591.77,1.412e-06,5.85
général,19450830,50,10065,496.77,2.464e-05,4.61
général,19450831,60,10578,567.21,3.234e-06,5.49
général,19450904,48,9496,505.48,2.180e-05,4.66
général,19450914,58,10233,566.79,3.511e-06,5.45
général,19451008,51,10544,483.69,3.228e-05,4.49
général,19451012,46,9913,464.04,6.123e-05,4.21
général,19451119,57,9398,606.51,1.433e-06,5.84
général,19451121,49,9265,528.87,1.221e-05,4.91
général,19470405,92,20293,453.36,3.079e-05,4.51
général,19500218,185,27558,671.31,3.060e-08,7.51
général,19500220,149,17759,839.01,3.709e-10,9.43
général,19520114,135,28904,467.06,1.489e-05,4.83
général,19580516,158,29508,535.45,1.851e-06,5.73
général,19580517,163,32819,496.66,5.516e-06,5.26
général,19580519,165,35386,466.29,1.315e-05,4.88
général,19580520,159,38396,414.11,6.047e-05,4.22
général,19580521,148,35358,418.58,5.542e-05,4.26
général,19580529,171,35663,479.49,8.760e-06,5.06
général,19580531,176,41012,429.14,3.709e-05,4.43
général,19580603,165,40617,406.23,7.436e-05,4.13
général,19580605,199,42393,469.42,1.069e-05,4.97
général,19580606,158,34618,456.41,1.799e-05,4.74
général,19580612,142,34306,413.92,6.484e-05,4.19
général,19580714,146,29544,494.18,6.467e-06,5.19
général,19581017,137,31483,435.16,3.634e-05,4.44
général,19581215,123,30285,406.14,8.835e-05,4.05
général,19600130,161,39085,411.92,6.395e-05,4.19
général,19600201,148,35523,416.63,5.858e-05,4.23
général,19601230,95,22522,421.81,6.987e-05,4.16
général,19610110,78,18662,417.96,9.313e-05,4.03
général,19610424,259,51056,507.29,3.000e-06,5.52
général,19610426,155,36289,427.13,4.222e-05,4.37
général,19610427,170,34718,489.66,6.549e-06,5.18
général,19610428,146,31095,469.53,1.307e-05,4.88
général,19620519,191,44704,427.25,3.758e-05,4.43
général,19620522,221,55401,398.91,8.096e-05,4.09
général,19620523,243,48461,501.43,3.700e-06,5.43
général,19651207,138,31259,441.47,3.023e-05,4.52
général,19651221,113,27961,404.13,9.893e-05,4.00
général,19701112,397,77703,510.92,2.227e-06,5.65
général,19971020,11,1115,986.55,1.835e-05,4.74
général,19971208,13,1219,1066.45,2.995e-06,5.52
général,19980103,422,55285,763.32,8.390e-10,9.08
général,19990103,340,76655,443.55,1.840e-05,4.74
général,20000104,361,83650,431.56,2.601e-05,4.58
part,19560930,20,4403,454.24,5.080e-07,6.29
plusieurs,19961225,80,64546,123.94,9.465e-05,4.02
plusieurs,20050807,24,12967,185.09,5.128e-05,4.29
plusieurs,20051231,85,63809,133.21,1.751e-05,4.76
plusieurs,20060319,41,17600,232.95,8.143e-09,8.09
plusieurs,20101226,28,14122,198.27,6.308e-06,5.20
plusieurs,20150426,30,18631,161.02,8.501e-05,4.07
plusieurs,20210501,66,46679,141.39,1.371e-05,4.86
faut,19810904,75,51668,145.16,4.760e-06,5.32
faut,19840907,75,59851,125.31,9.176e-05,4.04
faut,19880417,70,49923,140.22,1.313e-05,4.88
faut,19931027,79,62065,127.29,5.846e-05,4.23
faut,19940216,82,65571,125.06,7.352e-05,4.13
faut,19950504,107,80315,133.23,8.899e-06,5.05
faut,19961214,127,73456,172.89,3.422e-09,8.47
faut,20010714,196,153598,127.61,5.685e-06,5.25
faut,20040120,154,106645,144.40,3.697e-07,6.43
faut,20041001,155,117675,131.72,4.236e-06,5.37
faut,20050529,28,16420,170.52,5.051e-05,4.30
faut,20070211,34,22135,153.60,7.588e-05,4.12
faut,20070503,196,143954,136.15,1.006e-06,6.00
faut,20080927,90,56231,160.05,1.966e-07,6.71
faut,20081008,108,84544,127.74,2.208e-05,4.66
faut,20100616,119,96095,123.84,3.381e-05,4.47
faut,20111013,235,179910,130.62,2.179e-06,5.66
faut,20240701,126,95436,132.03,6.847e-06,5.16
politique,19490110,62,17544,353.40,1.240e-05,4.91
politique,19550210,90,29601,304.04,5.987e-05,4.22
politique,19570523,88,24368,361.13,3.141e-06,5.50
politique,19620828,114,30878,369.19,1.059e-06,5.98
politique,19640725,106,35840,295.76,7.128e-05,4.15
politique,19641105,161,47796,336.85,3.614e-06,5.44
politique,19651207,102,31259,326.31,1.449e-05,4.84
politique,19760827,150,50022,299.87,3.545e-05,4.45
politique,19840719,143,48317,295.96,4.707e-05,4.33
politique,19980428,301,105965,284.06,5.036e-05,4.30
partie,19451123,18,9723,185.13,1.140e-05,4.94
partie,19540814,45,34435,130.68,4.831e-07,6.32
partie,19650105,44,38381,114.64,9.190e-06,5.04
partie,19670419,60,64172,93.50,8.872e-05,4.05
partie,19690918,55,55488,99.12,4.232e-05,4.37
partie,19720816,35,27645,126.61,8.013e-06,5.10
partie,19791226,62,46982,131.97,1.620e-08,7.79
partie,19970510,65,59331,109.55,1.575e-06,5.80
partie,20050614,103,121003,85.12,7.701e-05,4.11
partie,20070614,90,100867,89.23,4.153e-05,4.38
partie,20100314,29,15979,181.49,7.428e-08,7.13
partie,20140529,103,104966,98.13,1.819e-06,5.74
partie,20160602,90,100578,89.48,3.878e-05,4.41
partie,20220221,95,106868,88.89,3.652e-05,4.44
dix,19560824,31,18334,169.08,1.278e-05,4.89
dix,19600615,43,30983,138.79,4.970e-05,4.30
dix,19600629,48,35129,136.64,4.208e-05,4.38
dix,19750108,65,52145,124.65,7.020e-05,4.15
dix,19880104,9,1941,463.68,1.276e-05,4.89
dix,19881114,9,2417,372.36,5.594e-05,4.25
dix,19940827,62,47239,131.25,3.471e-05,4.46
point,19451001,20,10019,199.62,6.208e-06,5.21
point,19460708,33,23647,139.55,2.562e-05,4.59
point,19470604,27,18998,142.12,5.911e-05,4.23
point,19490511,27,17815,151.56,2.533e-05,4.60
point,19490526,33,24687,133.67,4.758e-05,4.32
point,19490923,37,25666,144.16,8.261e-06,5.08
point,19510112,36,27147,132.61,3.478e-05,4.46
point,19571015,47,39475,119.06,5.675e-05,4.25
point,19571129,51,41803,122.00,2.772e-05,4.56
