horodatage,tag,media,demi,seuil,filtre,nettoie,pics,n_pics_seuil,n_mots,n_nms,n_bords,n_centres_ecartes,n_plates,n_fenetres,D,K50,K50_frac,rang_eff,rang_eff_frac,cum3,cum6,cum10,gain6,cum6_nul,exces6,v1,v2,v3,v4,v5,v6,duree_s,cum6_rot,alignement6
2026-07-31T20:30:56,mediapart7j_d25_s6_tous_n0_e5000_g3,mediapart7j,25,6,tous,0,_s3,1485,975,1245,78,0,0,1167,51,15,0.3000,33.08,0.6615,0.1986,0.2931,0.3936,2.442,0.2733,1.072,0.099839,0.056622,0.042161,0.034829,0.031350,0.028288,0,0.1804,1.625
2026-07-31T20:30:57,mediapart7j_d25_s6_sans_verbes_n0_e5000_g3,mediapart7j,25,6,sans_verbes,0,_s3,1405,924,1178,72,0,0,1106,51,15,0.3000,32.91,0.6581,0.2001,0.2942,0.3948,2.451,0.2744,1.072,0.100090,0.057122,0.042914,0.035081,0.030819,0.028128,0,0.1825,1.612
2026-07-31T20:30:58,mediapart7j_d25_s6_noms_n0_e5000_g3,mediapart7j,25,6,noms,0,_s3,1254,827,1051,64,0,0,987,51,15,0.3000,33.06,0.6611,0.1992,0.2935,0.3954,2.446,0.2765,1.061,0.098914,0.056366,0.043951,0.035434,0.030196,0.028623,0,0.1840,1.595
2026-07-31T20:30:59,mediapart7j_d25_s6_noms_propres_n0_e5000_g3,mediapart7j,25,6,noms_propres,0,_s3,134,77,95,4,0,0,91,51,9,0.1800,21.31,0.4263,0.2582,0.4155,0.5728,3.462,0.3979,1.044,0.121824,0.074881,0.061486,0.056928,0.054314,0.046051,0,0.2936,1.415
2026-07-31T20:31:01,mediapart7j_d50_s4_tous_n0_e5000_g3,mediapart7j,50,4,tous,0,_s3,6571,3379,4949,624,0,0,4325,101,37,0.3700,77.91,0.7791,0.1046,0.1597,0.2153,2.662,0.1451,1.101,0.048411,0.031709,0.024512,0.019800,0.018305,0.016995,1,0.1021,1.564
2026-07-31T20:31:03,mediapart7j_d50_s4_sans_verbes_n0_e5000_g3,mediapart7j,50,4,sans_verbes,0,_s3,6139,3110,4599,573,0,0,4026,101,36,0.3600,76.90,0.7690,0.1065,0.1623,0.2181,2.704,0.1469,1.104,0.049835,0.032003,0.024619,0.020068,0.018564,0.017171,1,0.1026,1.582
2026-07-31T20:31:04,mediapart7j_d50_s4_noms_n0_e5000_g3,mediapart7j,50,4,noms,0,_s3,5458,2746,4078,491,0,0,3587,101,36,0.3600,76.41,0.7641,0.1072,0.1636,0.2203,2.726,0.1479,1.106,0.050121,0.032268,0.024762,0.020381,0.018508,0.017515,1,0.1035,1.581
2026-07-31T20:31:05,mediapart7j_d50_s4_noms_propres_n0_e5000_g3,mediapart7j,50,4,noms_propres,0,_s3,622,296,443,51,0,0,392,101,22,0.2200,50.70,0.5070,0.1542,0.2360,0.3152,3.933,0.2109,1.119,0.077916,0.041622,0.034624,0.031484,0.026880,0.023426,0,0.1464,1.612
2026-07-31T20:31:07,mediapart7j_d50_s6_tous_n0_e5000_g3,mediapart7j,50,6,tous,0,_s3,1485,929,1184,132,0,0,1052,101,29,0.2900,61.45,0.6145,0.1379,0.2029,0.2673,3.381,0.1887,1.075,0.068128,0.036353,0.033417,0.023429,0.022302,0.019234,0,0.1105,1.835
2026-07-31T20:31:08,mediapart7j_d50_s6_sans_verbes_n0_e5000_g3,mediapart7j,50,6,sans_verbes,0,_s3,1405,878,1120,125,0,0,995,101,29,0.2900,60.74,0.6074,0.1397,0.2053,0.2700,3.421,0.1895,1.083,0.068574,0.037161,0.034011,0.023777,0.022600,0.019161,0,0.1110,1.849
2026-07-31T20:31:09,mediapart7j_d50_s6_noms_n0_e5000_g3,mediapart7j,50,6,noms,0,_s3,1254,787,1001,110,0,0,891,101,28,0.2800,60.51,0.6051,0.1392,0.2054,0.2719,3.423,0.1895,1.084,0.068181,0.037250,0.033761,0.023858,0.023103,0.019230,0,0.1117,1.839
2026-07-31T20:31:11,mediapart7j_d50_s6_noms_propres_n0_e5000_g3,mediapart7j,50,6,noms_propres,0,_s3,134,73,94,10,0,0,84,101,11,0.1100,29.00,0.2900,0.2103,0.3408,0.4739,5.680,0.3205,1.063,0.097649,0.062937,0.049681,0.047144,0.044179,0.039180,0,0.2219,1.536
2026-07-31T20:31:15,lemonde_d10_s4_tous_n5000_e5000_log_g3,lemonde,10,4,tous,5000,_s3,164258,9816,127434,120,1548,0,5000,21,9,0.4500,18.79,0.9397,0.2198,0.3856,0.5874,1.285,0.3327,1.159,0.083830,0.074073,0.061884,0.058537,0.054395,0.052901,4,0.3819,1.010
2026-07-31T20:31:20,lemonde_d10_s4_sans_verbes_n5000_e5000_log_g3,lemonde,10,4,sans_verbes,5000,_s3,153204,7847,117598,115,1507,0,5000,21,9,0.4500,18.70,0.9349,0.2221,0.3932,0.5926,1.311,0.3334,1.179,0.085380,0.073311,0.063374,0.058516,0.057439,0.055178,4,0.3918,1.003
2026-07-31T20:31:25,lemonde_d10_s4_noms_n5000_e5000_log_g3,lemonde,10,4,noms,5000,_s3,136633,6256,104219,102,1410,0,5000,21,9,0.4500,18.82,0.9410,0.2177,0.3859,0.5857,1.286,0.3319,1.163,0.082694,0.074581,0.060413,0.058269,0.055435,0.054508,4,0.3850,1.002
2026-07-31T20:31:29,lemonde_d10_s4_noms_propres_n5000_e5000_log_g3,lemonde,10,4,noms_propres,5000,_s3,15829,511,10294,11,183,0,5000,21,8,0.4000,17.58,0.8790,0.2612,0.4285,0.6157,1.428,0.3339,1.283,0.109459,0.085968,0.065775,0.059577,0.056542,0.051172,3,0.4334,0.989
2026-07-31T20:31:33,lemonde_d10_s6_tous_n5000_e5000_log_g3,lemonde,10,6,tous,5000,_s3,40619,7206,32541,34,668,0,5000,21,8,0.4000,18.11,0.9056,0.2438,0.4153,0.6084,1.384,0.3405,1.220,0.098004,0.081719,0.064076,0.061962,0.056042,0.053486,3,0.4062,1.022
2026-07-31T20:31:37,lemonde_d10_s6_sans_verbes_n5000_e5000_log_g3,lemonde,10,6,sans_verbes,5000,_s3,38449,6292,30625,33,659,0,5000,21,8,0.4000,18.01,0.9003,0.2470,0.4167,0.6093,1.389,0.3420,1.218,0.101060,0.082372,0.063572,0.060704,0.055300,0.053695,3,0.4056,1.027
2026-07-31T20:31:41,lemonde_d10_s6_noms_n5000_e5000_log_g3,lemonde,10,6,noms,5000,_s3,34507,5324,27424,30,628,0,5000,21,8,0.4000,17.93,0.8966,0.2501,0.4196,0.6130,1.399,0.3425,1.225,0.101585,0.082462,0.066067,0.061054,0.056637,0.051793,3,0.4081,1.028
2026-07-31T20:31:45,lemonde_d10_s6_noms_propres_n5000_e5000_log_g3,lemonde,10,6,noms_propres,5000,_s3,4505,477,3144,3,97,0,3044,21,7,0.3500,15.99,0.7994,0.3046,0.4702,0.6497,1.567,0.3496,1.345,0.135417,0.093708,0.075426,0.060727,0.053632,0.051262,3,0.4575,1.028
2026-07-31T20:31:49,lemonde_d15_s4_tous_n5000_e5000_log_g3,lemonde,15,4,tous,5000,_s3,164258,9816,123469,155,1506,0,5000,31,13,0.4333,27.98,0.9327,0.1625,0.2829,0.4267,1.414,0.2313,1.223,0.063583,0.056368,0.042551,0.041747,0.039977,0.038673,4,0.2800,1.010
2026-07-31T20:31:54,lemonde_d15_s4_sans_verbes_n5000_e5000_log_g3,lemonde,15,4,sans_verbes,5000,_s3,153204,7847,113769,146,1465,0,5000,31,13,0.4333,28.14,0.9378,0.1598,0.2794,0.4221,1.397,0.2302,1.214,0.061530,0.055536,0.042733,0.041755,0.039861,0.038013,4,0.2770,1.009
2026-07-31T20:31:58,lemonde_d15_s4_noms_n5000_e5000_log_g3,lemonde,15,4,noms,5000,_s3,136633,6256,100721,130,1373,0,5000,31,13,0.4333,28.01,0.9338,0.1611,0.2842,0.4284,1.421,0.2326,1.222,0.061258,0.056224,0.043653,0.043186,0.040350,0.039560,3,0.2802,1.014
2026-07-31T20:32:02,lemonde_d15_s4_noms_propres_n5000_e5000_log_g3,lemonde,15,4,noms_propres,5000,_s3,15829,511,9839,16,177,0,5000,31,12,0.4000,25.81,0.8605,0.2015,0.3242,0.4635,1.621,0.2380,1.362,0.086605,0.066458,0.048484,0.043636,0.040915,0.038117,3,0.3266,0.993
2026-07-31T20:32:06,lemonde_d15_s6_tous_n5000_e5000_log_g3,lemonde,15,6,tous,5000,_s3,40619,7206,31855,44,650,0,5000,31,12,0.4000,27.08,0.9026,0.1800,0.3049,0.4471,1.525,0.2386,1.278,0.073070,0.061096,0.045845,0.043168,0.042225,0.039544,3,0.2939,1.037
2026-07-31T20:32:10,lemonde_d15_s6_sans_verbes_n5000_e5000_log_g3,lemonde,15,6,sans_verbes,5000,_s3,38449,6292,29963,42,641,0,5000,31,12,0.4000,26.81,0.8936,0.1840,0.3093,0.4493,1.546,0.2392,1.293,0.076057,0.063627,0.044315,0.043570,0.042022,0.039708,3,0.2988,1.035
2026-07-31T20:32:14,lemonde_d15_s6_noms_n5000_e5000_log_g3,lemonde,15,6,noms,5000,_s3,34507,5324,26826,39,613,0,5000,31,12,0.4000,26.63,0.8877,0.1875,0.3097,0.4509,1.548,0.2402,1.289,0.079168,0.062542,0.045777,0.041805,0.040488,0.039886,3,0.2998,1.033
2026-07-31T20:32:18,lemonde_d15_s6_noms_propres_n5000_e5000_log_g3,lemonde,15,6,noms_propres,5000,_s3,4505,477,3051,5,94,0,2952,31,11,0.3667,23.24,0.7747,0.2382,0.3643,0.4992,1.821,0.2497,1.459,0.108389,0.075417,0.054348,0.046306,0.041557,0.038247,3,0.3510,1.038
2026-07-31T20:32:22,lemonde_d25_s4_tous_n5000_e5000_log_g3,lemonde,25,4,tous,5000,_s3,164258,9816,117949,215,1448,0,5000,51,21,0.4200,46.11,0.9222,0.1141,0.1943,0.2875,1.619,0.1467,1.324,0.044305,0.040038,0.029713,0.027752,0.026644,0.025805,4,0.1902,1.021
2026-07-31T20:32:27,lemonde_d25_s4_sans_verbes_n5000_e5000_log_g3,lemonde,25,4,sans_verbes,5000,_s3,153204,7847,108434,203,1408,0,5000,51,21,0.4200,45.75,0.9151,0.1165,0.1976,0.2907,1.647,0.1486,1.330,0.046717,0.041243,0.028572,0.027961,0.026702,0.026449,4,0.1966,1.005
2026-07-31T20:32:31,lemonde_d25_s4_noms_n5000_e5000_log_g3,lemonde,25,4,noms,5000,_s3,136633,6256,95905,182,1317,0,5000,51,21,0.4200,46.02,0.9203,0.1145,0.1946,0.2881,1.622,0.1482,1.313,0.045606,0.039545,0.029350,0.027242,0.026558,0.026308,4,0.1919,1.014
2026-07-31T20:32:35,lemonde_d25_s4_noms_propres_n5000_e5000_log_g3,lemonde,25,4,noms_propres,5000,_s3,15829,511,9304,22,169,0,5000,51,19,0.3800,41.55,0.8309,0.1491,0.2339,0.3275,1.949,0.1558,1.502,0.065569,0.050660,0.032838,0.029844,0.029648,0.025319,3,0.2405,0.972
2026-07-31T20:32:39,lemonde_d25_s6_tous_n5000_e5000_log_g3,lemonde,25,6,tous,5000,_s3,40619,7204,30928,68,624,0,5000,51,20,0.4000,43.65,0.8730,0.1342,0.2162,0.3089,1.802,0.1549,1.395,0.056987,0.046801,0.030426,0.028661,0.027446,0.025871,3,0.2088,1.036
2026-07-31T20:32:43,lemonde_d25_s6_sans_verbes_n5000_e5000_log_g3,lemonde,25,6,sans_verbes,5000,_s3,38449,6290,29058,66,615,0,5000,51,20,0.4000,43.17,0.8635,0.1379,0.2207,0.3125,1.840,0.1549,1.425,0.058375,0.048882,0.030626,0.028056,0.027718,0.027083,3,0.2143,1.030
2026-07-31T20:32:47,lemonde_d25_s6_noms_n5000_e5000_log_g3,lemonde,25,6,noms,5000,_s3,34507,5322,26017,60,589,0,5000,51,20,0.4000,43.50,0.8701,0.1353,0.2186,0.3121,1.821,0.1549,1.411,0.056800,0.047401,0.031124,0.029185,0.027535,0.026533,3,0.2115,1.034
2026-07-31T20:32:51,lemonde_d25_s6_noms_propres_n5000_e5000_log_g3,lemonde,25,6,noms_propres,5000,_s3,4505,477,2950,9,89,0,2852,51,17,0.3400,36.84,0.7367,0.1781,0.2706,0.3643,2.255,0.1684,1.607,0.083085,0.058884,0.036170,0.035591,0.030715,0.026181,3,0.2695,1.004
2026-07-31T20:32:56,lemonde_d50_s4_tous_n5000_e5000_log_g3,lemonde,50,4,tous,5000,_s3,164258,9815,109086,378,1351,0,5000,101,40,0.4000,90.02,0.9002,0.0727,0.1201,0.1741,2.001,0.0809,1.485,0.029651,0.024877,0.018198,0.016951,0.015382,0.015028,4,0.1181,1.017
2026-07-31T20:33:01,lemonde_d50_s4_sans_verbes_n5000_e5000_log_g3,lemonde,50,4,sans_verbes,5000,_s3,153204,7846,99888,355,1312,0,5000,101,40,0.4000,89.76,0.8976,0.0726,0.1198,0.1746,1.996,0.0812,1.475,0.030264,0.025352,0.016969,0.016324,0.015824,0.015017,4,0.1205,0.994
2026-07-31T20:33:06,lemonde_d50_s4_noms_n5000_e5000_log_g3,lemonde,50,4,noms,5000,_s3,136633,6255,88163,314,1226,0,5000,101,40,0.4000,88.52,0.8852,0.0763,0.1250,0.1800,2.083,0.0817,1.529,0.032441,0.025925,0.017903,0.017460,0.016110,0.015144,4,0.1228,1.017
2026-07-31T20:33:10,lemonde_d50_s4_noms_propres_n5000_e5000_log_g3,lemonde,50,4,noms_propres,5000,_s3,15829,511,8450,31,154,0,5000,101,37,0.3700,77.68,0.7768,0.1058,0.1575,0.2145,2.624,0.0888,1.773,0.047303,0.036019,0.022517,0.019150,0.016314,0.016153,3,0.1655,0.951
2026-07-31T20:33:15,lemonde_d50_s6_tous_n5000_e5000_log_g3,lemonde,50,6,tous,5000,_s3,40619,7203,29461,108,591,0,5000,101,38,0.3800,84.18,0.8418,0.0887,0.1390,0.1948,2.317,0.0859,1.619,0.038127,0.031597,0.019000,0.017837,0.016881,0.015571,3,0.1380,1.007
2026-07-31T20:33:19,lemonde_d50_s6_sans_verbes_n5000_e5000_log_g3,lemonde,50,6,sans_verbes,5000,_s3,38449,6289,27632,106,583,0,5000,101,38,0.3800,83.43,0.8343,0.0912,0.1397,0.1953,2.329,0.0854,1.636,0.040102,0.032021,0.019105,0.017051,0.016377,0.015076,3,0.1396,1.001
2026-07-31T20:33:23,lemonde_d50_s6_noms_n5000_e5000_log_g3,lemonde,50,6,noms,5000,_s3,34507,5322,24755,94,557,0,5000,101,38,0.3800,83.01,0.8301,0.0915,0.1422,0.1976,2.370,0.0857,1.660,0.040633,0.031479,0.019356,0.018096,0.016737,0.015875,3,0.1422,0.999
2026-07-31T20:33:27,lemonde_d50_s6_noms_propres_n5000_e5000_log_g3,lemonde,50,6,noms_propres,5000,_s3,4505,477,2761,13,81,0,2667,101,33,0.3300,67.98,0.6798,0.1275,0.1857,0.2448,3.095,0.0995,1.866,0.058793,0.043279,0.025402,0.020692,0.019754,0.017804,3,0.1918,0.968
2026-07-31T20:33:30,lemonde3j_d10_s4_tous_n0_e5000_log_g3,lemonde3j,10,4,tous,0,_s3,76271,8511,51689,183,0,0,5000,21,8,0.4000,17.33,0.8667,0.2695,0.4283,0.6146,1.428,0.3309,1.295,0.110933,0.093652,0.064894,0.056105,0.052132,0.050591,2,0.4410,0.971
2026-07-31T20:33:32,lemonde3j_d10_s4_sans_verbes_n0_e5000_log_g3,lemonde3j,10,4,sans_verbes,0,_s3,71883,7104,48055,178,0,0,5000,21,8,0.4000,17.18,0.8592,0.2752,0.4332,0.6185,1.444,0.3329,1.301,0.114504,0.091903,0.068776,0.056485,0.052313,0.049252,2,0.4469,0.969
2026-07-31T20:33:35,lemonde3j_d10_s4_noms_n0_e5000_log_g3,lemonde3j,10,4,noms,0,_s3,64363,5845,42722,160,0,0,5000,21,8,0.4000,17.21,0.8606,0.2726,0.4319,0.6149,1.440,0.3363,1.284,0.113635,0.094345,0.064585,0.057621,0.052051,0.049639,1,0.4429,0.975
2026-07-31T20:33:37,lemonde3j_d10_s4_noms_propres_n0_e5000_log_g3,lemonde3j,10,4,noms_propres,0,_s3,8546,503,4820,21,0,0,4799,21,7,0.3500,15.54,0.7770,0.3147,0.4776,0.6509,1.592,0.3467,1.378,0.141083,0.102549,0.071049,0.060987,0.051375,0.050530,1,0.5029,0.950
2026-07-31T20:33:40,lemonde3j_d10_s6_tous_n0_e5000_log_g3,lemonde3j,10,6,tous,0,_s3,20809,5134,14497,81,0,0,5000,21,7,0.3500,15.64,0.7821,0.3158,0.4718,0.6477,1.573,0.3432,1.375,0.135871,0.109440,0.070518,0.056973,0.050717,0.048286,2,0.4809,0.981
2026-07-31T20:33:43,lemonde3j_d10_s6_sans_verbes_n0_e5000_log_g3,lemonde3j,10,6,sans_verbes,0,_s3,19764,4682,13642,79,0,0,5000,21,7,0.3500,15.45,0.7725,0.3188,0.4737,0.6481,1.579,0.3389,1.398,0.141630,0.108025,0.069111,0.055331,0.052021,0.047587,2,0.4825,0.982
2026-07-31T20:33:45,lemonde3j_d10_s6_noms_n0_e5000_log_g3,lemonde3j,10,6,noms,0,_s3,17704,4057,12161,71,0,0,5000,21,7,0.3500,15.36,0.7682,0.3220,0.4775,0.6490,1.592,0.3455,1.382,0.140944,0.111186,0.069845,0.055867,0.051318,0.048366,1,0.4884,0.978
2026-07-31T20:33:48,lemonde3j_d10_s6_noms_propres_n0_e5000_log_g3,lemonde3j,10,6,noms_propres,0,_s3,2757,451,1683,11,0,0,1672,21,6,0.3000,13.72,0.6858,0.3575,0.5235,0.6909,1.745,0.3676,1.424,0.167405,0.114418,0.075686,0.063909,0.053266,0.048826,1,0.5428,0.964
2026-07-31T20:33:50,lemonde3j_d15_s4_tous_n0_e5000_log_g3,lemonde3j,15,4,tous,0,_s3,76271,8508,49984,212,0,0,5000,31,12,0.4000,25.59,0.8529,0.2079,0.3237,0.4592,1.618,0.2381,1.359,0.086308,0.072796,0.048806,0.041296,0.038461,0.035984,2,0.3398,0.952
2026-07-31T20:33:54,lemonde3j_d15_s4_sans_verbes_n0_e5000_log_g3,lemonde3j,15,4,sans_verbes,0,_s3,71883,7102,46409,205,0,0,5000,31,12,0.4000,25.72,0.8574,0.2061,0.3234,0.4569,1.617,0.2374,1.362,0.084052,0.073162,0.048919,0.042938,0.038313,0.036050,2,0.3418,0.946
2026-07-31T20:33:57,lemonde3j_d15_s4_noms_n0_e5000_log_g3,lemonde3j,15,4,noms,0,_s3,64363,5844,41261,182,0,0,5000,31,12,0.4000,25.40,0.8466,0.2121,0.3280,0.4624,1.640,0.2363,1.388,0.086108,0.075232,0.050725,0.041658,0.037798,0.036439,2,0.3486,0.941
2026-07-31T20:34:00,lemonde3j_d15_s4_noms_propres_n0_e5000_log_g3,lemonde3j,15,4,noms_propres,0,_s3,8546,503,4641,26,0,0,4615,31,10,0.3333,22.70,0.7567,0.2486,0.3722,0.5045,1.861,0.2514,1.481,0.110239,0.082598,0.055787,0.045123,0.039757,0.038700,1,0.4082,0.912
2026-07-31T20:34:03,lemonde3j_d15_s6_tous_n0_e5000_log_g3,lemonde3j,15,6,tous,0,_s3,20809,5127,14162,88,0,0,5000,31,11,0.3667,22.67,0.7556,0.2506,0.3681,0.4971,1.841,0.2500,1.473,0.108571,0.088918,0.053143,0.043154,0.038408,0.035927,1,0.3828,0.962
2026-07-31T20:34:06,lemonde3j_d15_s6_sans_verbes_n0_e5000_log_g3,lemonde3j,15,6,sans_verbes,0,_s3,19764,4677,13320,85,0,0,5000,31,10,0.3333,22.28,0.7426,0.2558,0.3735,0.5008,1.867,0.2484,1.503,0.112590,0.089381,0.053834,0.043321,0.038323,0.036008,1,0.3914,0.954
2026-07-31T20:34:08,lemonde3j_d15_s6_noms_n0_e5000_log_g3,lemonde3j,15,6,noms,0,_s3,17704,4053,11888,78,0,0,5000,31,10,0.3333,22.26,0.7419,0.2565,0.3751,0.5036,1.875,0.2499,1.501,0.111093,0.091313,0.054062,0.043898,0.038755,0.035930,1,0.3957,0.948
2026-07-31T20:34:10,lemonde3j_d15_s6_noms_propres_n0_e5000_log_g3,lemonde3j,15,6,noms_propres,0,_s3,2757,451,1650,11,0,0,1639,31,9,0.3000,19.78,0.6593,0.2875,0.4163,0.5483,2.081,0.2707,1.538,0.132331,0.095558,0.059594,0.047639,0.042030,0.039133,1,0.4506,0.924
2026-07-31T20:34:13,lemonde3j_d25_s4_tous_n0_e5000_log_g3,lemonde3j,25,4,tous,0,_s3,76271,8506,47506,286,0,0,5000,51,19,0.3800,41.92,0.8385,0.1501,0.2312,0.3223,1.926,0.1556,1.486,0.062700,0.052092,0.035351,0.029708,0.026838,0.024485,2,0.2488,0.929
2026-07-31T20:34:15,lemonde3j_d25_s4_sans_verbes_n0_e5000_log_g3,lemonde3j,25,4,sans_verbes,0,_s3,71883,7100,44005,275,0,0,5000,51,19,0.3800,41.39,0.8278,0.1535,0.2350,0.3265,1.958,0.1569,1.497,0.064771,0.053141,0.035623,0.029457,0.027198,0.024809,2,0.2543,0.924
2026-07-31T20:34:18,lemonde3j_d25_s4_noms_n0_e5000_log_g3,lemonde3j,25,4,noms,0,_s3,64363,5843,39072,246,0,0,5000,51,19,0.3800,40.97,0.8194,0.1556,0.2392,0.3300,1.993,0.1563,1.531,0.065772,0.054759,0.035042,0.031400,0.027442,0.024779,2,0.2613,0.915
2026-07-31T20:34:20,lemonde3j_d25_s4_noms_propres_n0_e5000_log_g3,lemonde3j,25,4,noms_propres,0,_s3,8546,503,4362,35,0,0,4327,51,17,0.3400,36.07,0.7215,0.1884,0.2806,0.3739,2.338,0.1679,1.671,0.082093,0.064196,0.042095,0.034610,0.030428,0.027193,1,0.3135,0.895
2026-07-31T20:34:22,lemonde3j_d25_s6_tous_n0_e5000_log_g3,lemonde3j,25,6,tous,0,_s3,20809,5121,13745,109,0,0,5000,51,18,0.3600,36.18,0.7235,0.1886,0.2745,0.3641,2.288,0.1706,1.609,0.082740,0.066773,0.039085,0.033179,0.027970,0.024754,1,0.2945,0.932
2026-07-31T20:34:25,lemonde3j_d25_s6_sans_verbes_n0_e5000_log_g3,lemonde3j,25,6,sans_verbes,0,_s3,19764,4673,12915,105,0,0,5000,51,17,0.3400,36.11,0.7221,0.1899,0.2771,0.3661,2.310,0.1687,1.643,0.081733,0.068218,0.039917,0.032490,0.028943,0.025849,2,0.2966,0.934
2026-07-31T20:34:27,lemonde3j_d25_s6_noms_n0_e5000_log_g3,lemonde3j,25,6,noms,0,_s3,17704,4050,11519,94,0,0,5000,51,17,0.3400,35.17,0.7034,0.1953,0.2830,0.3724,2.359,0.1684,1.681,0.085274,0.070633,0.039388,0.032361,0.029636,0.025737,1,0.3043,0.930
2026-07-31T20:34:29,lemonde3j_d25_s6_noms_propres_n0_e5000_log_g3,lemonde3j,25,6,noms_propres,0,_s3,2757,451,1593,15,0,0,1578,51,14,0.2800,30.12,0.6024,0.2286,0.3265,0.4215,2.721,0.1868,1.748,0.103183,0.077668,0.047712,0.036665,0.032539,0.028739,1,0.3562,0.917
2026-07-31T20:34:32,lemonde3j_d50_s4_tous_n0_e5000_log_g3,lemonde3j,50,4,tous,0,_s3,76271,8495,43362,633,0,0,5000,101,38,0.3800,80.37,0.8037,0.0996,0.1532,0.2092,2.554,0.0888,1.726,0.043640,0.033083,0.022864,0.019599,0.017544,0.016499,2,0.1645,0.932
2026-07-31T20:34:35,lemonde3j_d50_s4_sans_verbes_n0_e5000_log_g3,lemonde3j,50,4,sans_verbes,0,_s3,71883,7094,40008,600,0,0,5000,101,37,0.3700,78.68,0.7868,0.1035,0.1572,0.2140,2.619,0.0906,1.735,0.045920,0.034515,0.023037,0.019993,0.017426,0.016270,2,0.1694,0.928
2026-07-31T20:34:38,lemonde3j_d50_s4_noms_n0_e5000_log_g3,lemonde3j,50,4,noms,0,_s3,64363,5840,35469,539,0,0,5000,101,37,0.3700,79.15,0.7915,0.1028,0.1576,0.2147,2.627,0.0885,1.781,0.043661,0.035028,0.024132,0.019903,0.018835,0.016042,2,0.1711,0.921
2026-07-31T20:34:41,lemonde3j_d50_s4_noms_propres_n0_e5000_log_g3,lemonde3j,50,4,noms_propres,0,_s3,8546,503,3907,74,0,0,3833,101,33,0.3300,67.30,0.6730,0.1304,0.1921,0.2557,3.201,0.0991,1.939,0.057449,0.044178,0.028739,0.022830,0.020423,0.018447,1,0.2128,0.902
2026-07-31T20:34:44,lemonde3j_d50_s6_tous_n0_e5000_log_g3,lemonde3j,50,6,tous,0,_s3,20809,5102,13019,246,0,0,5000,101,35,0.3500,69.70,0.6970,0.1259,0.1837,0.2413,3.062,0.0992,1.853,0.056672,0.042810,0.026424,0.021415,0.019492,0.016917,2,0.1985,0.926
2026-07-31T20:34:46,lemonde3j_d50_s6_sans_verbes_n0_e5000_log_g3,lemonde3j,50,6,sans_verbes,0,_s3,19764,4658,12216,236,0,0,5000,101,35,0.3500,68.86,0.6886,0.1286,0.1872,0.2447,3.120,0.0996,1.879,0.056907,0.044632,0.027025,0.021818,0.019231,0.017585,2,0.2016,0.929
2026-07-31T20:34:49,lemonde3j_d50_s6_noms_n0_e5000_log_g3,lemonde3j,50,6,noms,0,_s3,17704,4037,10921,218,0,0,5000,101,34,0.3400,68.60,0.6860,0.1286,0.1886,0.2472,3.144,0.0988,1.909,0.057193,0.044004,0.027406,0.022472,0.020292,0.017280,2,0.2037,0.926
2026-07-31T20:34:51,lemonde3j_d50_s6_noms_propres_n0_e5000_log_g3,lemonde3j,50,6,noms_propres,0,_s3,2757,451,1496,35,0,0,1461,101,28,0.2800,54.67,0.5467,0.1613,0.2306,0.2981,3.843,0.1132,2.037,0.074686,0.052319,0.034290,0.025953,0.022875,0.020440,1,0.2527,0.912
2026-07-31T20:34:53,lemonde7j_d10_s4_tous_n0_e5000_log_g3,lemonde7j,10,4,tous,0,_s3,44959,7009,27941,232,0,0,5000,21,7,0.3500,16.06,0.8029,0.3047,0.4695,0.6471,1.565,0.3454,1.359,0.126842,0.106622,0.071188,0.061498,0.053772,0.049619,1,0.5003,0.939
2026-07-31T20:34:55,lemonde7j_d10_s4_sans_verbes_n0_e5000_log_g3,lemonde7j,10,4,sans_verbes,0,_s3,42018,6066,25967,221,0,0,5000,21,7,0.3500,15.77,0.7883,0.3132,0.4805,0.6569,1.602,0.3476,1.382,0.129115,0.109705,0.074387,0.061704,0.055350,0.050232,1,0.5111,0.940
2026-07-31T20:34:57,lemonde7j_d10_s4_noms_n0_e5000_log_g3,lemonde7j,10,4,noms,0,_s3,37624,5120,23108,197,0,0,5000,21,7,0.3500,16.16,0.8078,0.3017,0.4717,0.6494,1.572,0.3460,1.363,0.126031,0.102484,0.073136,0.062008,0.056265,0.051800,1,0.5098,0.925
2026-07-31T20:34:59,lemonde7j_d10_s4_noms_propres_n0_e5000_log_g3,lemonde7j,10,4,noms_propres,0,_s3,5357,477,2925,24,0,0,2901,21,6,0.3000,14.46,0.7231,0.3451,0.5139,0.6847,1.713,0.3566,1.441,0.151888,0.109711,0.083483,0.064618,0.056461,0.047739,1,0.5524,0.930
2026-07-31T20:35:01,lemonde7j_d10_s6_tous_n0_e5000_log_g3,lemonde7j,10,6,tous,0,_s3,13664,3945,8835,89,0,0,5000,21,6,0.3000,14.13,0.7067,0.3533,0.5180,0.6841,1.727,0.3622,1.430,0.153982,0.122070,0.077275,0.062693,0.054229,0.047762,1,0.5473,0.947
2026-07-31T20:35:02,lemonde7j_d10_s6_sans_verbes_n0_e5000_log_g3,lemonde7j,10,6,sans_verbes,0,_s3,12963,3652,8329,86,0,0,5000,21,6,0.3000,14.04,0.7020,0.3546,0.5222,0.6874,1.741,0.3577,1.460,0.156606,0.119812,0.078178,0.064957,0.054930,0.047696,1,0.5568,0.938
