mot,date,X_t,N_t,f_t,p_t,surprise
métaux,19540413,19,105663,17.98,7.236e-06,5.14
métaux,19550704,17,86269,19.71,5.160e-06,5.29
métaux,19580104,14,82998,16.87,3.569e-05,4.45
métaux,19580426,26,101717,25.56,5.559e-08,7.26
métaux,19600906,16,93612,17.09,2.002e-05,4.70
métaux,19660527,20,127617,15.67,1.898e-05,4.72
métaux,19840924,25,184760,13.53,3.511e-05,4.45
métaux,20240511,30,262609,11.42,9.482e-05,4.02
ressortir,19490827,9,71140,12.65,2.277e-05,4.64
ressortir,19510129,9,84562,10.64,6.170e-05,4.21
accélérée,19520517,8,93401,8.57,4.476e-05,4.35
accélérée,19710623,17,180597,9.41,5.050e-08,7.30
immobiliers,19720724,25,137768,18.15,6.892e-07,6.16
immobiliers,20030216,37,192982,19.17,8.029e-08,7.10
immobiliers,20070809,18,146811,12.26,6.612e-05,4.18
immobiliers,20070815,17,131298,12.95,5.249e-05,4.28
immobiliers,20070923,29,165001,17.58,5.555e-07,6.26
immobiliers,20170322,37,345420,10.71,4.277e-05,4.37
to,19990810,60,104305,57.52,4.740e-08,7.32
to,20001020,753,403800,186.48,4.167e-25,24.38
to,20050828,428,236106,181.27,7.003e-24,23.15
to,20050909,214,394483,54.25,2.261e-08,7.65
to,20060510,105,272238,38.57,2.912e-06,5.54
to,20060808,45,142542,31.57,3.797e-05,4.42
to,20070123,224,227936,98.27,1.249e-13,12.90
to,20080121,54,158652,34.04,1.693e-05,4.77
to,20080725,94,167960,55.97,3.208e-08,7.49
to,20090121,73,228777,31.91,2.307e-05,4.64
to,20090518,193,165601,116.55,1.500e-15,14.82
to,20090617,89,237331,37.50,4.395e-06,5.36
to,20090705,43,146023,29.45,6.772e-05,4.17
to,20090708,237,240666,98.48,1.072e-13,12.97
to,20090810,39,110066,35.43,1.750e-05,4.76
to,20090918,68,219397,30.99,3.104e-05,4.51
to,20090924,380,234061,162.35,1.519e-21,20.82
to,20090930,198,250612,79.01,2.632e-11,10.58
to,20091211,119,246436,48.29,1.858e-07,6.73
to,20091220,177,156984,112.75,4.969e-15,14.30
to,20100320,110,181767,60.52,7.950e-09,8.10
to,20100401,209,282876,73.88,9.876e-11,10.01
to,20100501,41,101047,40.58,4.875e-06,5.31
to,20101013,118,293761,40.17,1.729e-06,5.76
to,20101106,62,196862,31.49,2.908e-05,4.54
to,20101109,136,288212,47.19,2.246e-07,6.65
to,20110324,132,315969,41.78,1.028e-06,5.99
to,20110514,69,205904,33.51,1.564e-05,4.81
to,20110520,206,293532,70.18,2.767e-10,9.56
to,20110911,106,221446,47.87,2.321e-07,6.63
to,20110920,171,321806,53.14,3.623e-08,7.44
to,20111008,109,248755,43.82,6.741e-07,6.17
to,20111011,116,363435,31.92,1.767e-05,4.75
to,20111101,200,291468,68.62,4.382e-10,9.36
to,20111104,309,382589,80.77,9.748e-12,11.01
to,20111119,167,235545,70.90,2.916e-10,9.54
to,20120220,76,249835,30.42,3.370e-05,4.47
to,20120229,100,315404,31.71,2.018e-05,4.70
to,20120303,129,284969,45.27,3.968e-07,6.40
to,20120725,119,268694,44.29,5.526e-07,6.26
to,20130121,67,208338,32.16,2.295e-05,4.64
to,20130211,90,235895,38.15,3.652e-06,5.44
to,20130214,286,352320,81.18,9.383e-12,11.03
to,20130322,97,321316,30.19,3.139e-05,4.50
to,20130524,223,313829,71.06,2.001e-10,9.70
to,20130527,90,262107,34.34,1.033e-05,4.99
to,20131021,162,241640,67.04,8.532e-10,9.07
to,20131211,115,334024,34.43,8.723e-06,5.06
to,20160809,81,241896,33.49,1.400e-05,4.85
to,20161101,76,244164,31.13,2.778e-05,4.56
to,20161110,114,366995,31.06,2.271e-05,4.64
to,20161207,186,356536,52.17,4.464e-08,7.35
to,20170530,171,320352,53.38,3.388e-08,7.47
to,20171111,120,204493,58.68,1.145e-08,7.94
to,20190201,84,301834,27.83,6.537e-05,4.18
to,20210412,173,248666,69.57,3.985e-10,9.40
to,20210623,167,324527,51.46,5.883e-08,7.23
to,20211102,149,238181,62.56,3.145e-09,8.50
to,20220107,98,271433,36.10,6.011e-06,5.22
to,20220125,85,320301,26.54,9.351e-05,4.03
to,20220203,92,340767,27.00,7.926e-05,4.10
to,20220209,114,322739,35.32,6.818e-06,5.17
to,20220215,268,327166,81.92,8.192e-12,11.09
to,20220224,110,314274,35.00,7.610e-06,5.12
to,20220308,101,322207,31.35,2.221e-05,4.65
to,20220329,142,321470,44.17,5.023e-07,6.30
to,20220401,92,327703,28.07,5.844e-05,4.23
budapest,19441227,14,34075,41.09,1.836e-05,4.74
budapest,19450103,16,35329,45.29,5.490e-06,5.26
budapest,19450106,14,32363,43.26,1.286e-05,4.89
budapest,19490917,22,61344,35.86,1.259e-05,4.90
budapest,19561025,59,98099,60.14,2.200e-09,8.66
budapest,19561029,108,112150,96.30,1.659e-14,13.78
budapest,19561101,96,108332,88.62,2.132e-13,12.67
budapest,19561105,148,112388,131.69,2.436e-19,18.61
budapest,19561108,50,101537,49.24,6.078e-08,7.22
budapest,19561112,68,117554,57.85,2.765e-09,8.56
budapest,19561115,50,115769,43.19,3.109e-07,6.51
budapest,19561119,51,108128,47.17,1.011e-07,7.00
budapest,19561122,37,99002,37.37,2.702e-06,5.57
budapest,19561126,40,93240,42.90,5.421e-07,6.27
budapest,19561129,33,100077,32.97,1.066e-05,4.97
budapest,19561203,40,111320,35.93,3.433e-06,5.46
budapest,19561206,63,104578,60.24,1.772e-09,8.75
budapest,19561210,41,107361,38.19,1.783e-06,5.75
budapest,19561213,43,103887,41.39,6.878e-07,6.16
budapest,19561217,33,98087,33.64,8.939e-06,5.05
budapest,19561220,32,106021,30.18,2.358e-05,4.63
budapest,19561231,27,98053,27.54,6.220e-05,4.21
budapest,19570107,48,111247,43.15,3.416e-07,6.47
budapest,19570114,30,84614,35.46,6.772e-06,5.17
budapest,19570121,25,93433,26.76,8.596e-05,4.07
budapest,19570128,30,97543,30.76,2.254e-05,4.65
budapest,19570131,33,105392,31.31,1.658e-05,4.78
budapest,19580619,53,104219,50.85,3.433e-08,7.46
budapest,19640404,37,135019,27.40,4.144e-05,4.38
budapest,19661024,32,127631,25.07,9.603e-05,4.02
budapest,19880524,28,106225,26.36,8.045e-05,4.09
perfection,19591113,9,101196,8.89,9.696e-05,4.01
perfection,19901205,19,197131,9.64,8.800e-07,6.06
prolifération,19670825,22,119601,18.39,6.527e-06,5.19
prolifération,19670929,22,147489,14.92,3.623e-05,4.44
prolifération,19760812,20,122082,16.38,2.236e-05,4.65
prolifération,19910601,21,150789,13.93,6.699e-05,4.17
prolifération,19950413,28,214286,13.07,6.191e-05,4.21
prolifération,19950416,26,172222,15.10,2.264e-05,4.65
prolifération,20030111,24,173796,13.81,5.397e-05,4.27
prolifération,20040211,42,270195,15.54,6.967e-06,5.16
prolifération,20041002,29,207092,14.00,3.373e-05,4.47
prolifération,20060131,47,341969,13.74,1.892e-05,4.72
prolifération,20061010,39,203248,19.19,8.945e-07,6.05
prolifération,20090705,23,146023,15.75,2.123e-05,4.67
prolifération,20090924,33,234061,14.10,2.542e-05,4.59
salue,19850124,15,142710,10.51,7.808e-06,5.11
venezuela,19751101,98,182709,53.64,1.871e-10,9.73
venezuela,19770510,50,203614,24.56,1.805e-05,4.74
venezuela,19800414,71,230384,30.82,1.214e-06,5.92
venezuela,20130307,99,310328,31.90,5.592e-07,6.25
venezuela,20170729,49,172083,28.47,4.607e-06,5.34
venezuela,20170813,40,135299,29.56,4.394e-06,5.36
venezuela,20190126,74,270624,27.34,4.261e-06,5.37
venezuela,20190129,78,304829,25.59,7.961e-06,5.10
venezuela,20190204,70,229252,30.53,1.372e-06,5.86
venezuela,20190207,78,357154,21.84,3.445e-05,4.46
venezuela,20190210,42,193987,21.65,6.208e-05,4.21
venezuela,20190222,86,302662,28.41,2.455e-06,5.61
venezuela,20190225,60,228915,26.21,8.073e-06,5.09
matérielle,19491226,9,77666,11.59,3.472e-05,4.46
radios,19810518,49,138518,35.37,3.966e-06,5.40
radios,19810720,85,177480,47.89,5.140e-08,7.29
radios,19810723,45,145862,30.85,1.563e-05,4.81
radios,19810730,60,140727,42.64,3.910e-07,6.41
radios,19810806,36,134992,26.67,6.511e-05,4.19
radios,19810809,46,109673,41.94,7.494e-07,6.13
radios,19810819,46,124769,36.87,2.892e-06,5.54
radios,19820126,50,202201,24.73,8.310e-05,4.08
radios,19820410,65,208062,31.24,9.460e-06,5.02
radios,19820513,42,169163,24.83,9.358e-05,4.03
radios,19840531,34,132715,25.62,9.280e-05,4.03
radios,19860902,47,147581,31.85,1.121e-05,4.95
radios,19870726,45,148202,30.36,1.792e-05,4.75
radios,19870730,38,145519,26.11,7.159e-05,4.15
radios,20010819,68,253142,26.86,3.455e-05,4.46
l'ile,19870809,39,145783,26.75,7.245e-06,5.14
l'ile,19870813,31,133404,23.24,3.420e-05,4.47
l'ile,19871127,70,254251,27.53,2.499e-06,5.60
l'ile,19880318,60,234901,25.54,6.324e-06,5.20
l'ile,19880809,28,134371,20.84,8.876e-05,4.05
l'ile,19890130,33,108873,30.31,3.070e-06,5.51
l'ile,19890324,66,231314,28.53,1.823e-06,5.74
l'ile,19890402,32,118677,26.96,9.509e-06,5.02
l'ile,19890414,45,189549,23.74,1.723e-05,4.76
l'ile,19890507,26,106832,24.34,3.220e-05,4.49
l'ile,19890510,45,173652,25.91,7.851e-06,5.11
l'ile,19890725,23,100226,22.95,6.192e-05,4.21
l'ile,19890728,35,163937,21.35,5.539e-05,4.26
l'ile,19891103,62,194034,31.95,5.544e-07,6.26
l'ile,19900605,43,165764,25.94,8.290e-06,5.08
subsiste,19450919,6,44613,13.45,8.125e-05,4.09
prélèvement,19460109,13,56582,22.98,2.378e-05,4.62
prélèvement,19470721,15,63133,23.76,1.056e-05,4.98
prélèvement,19471219,16,35841,44.64,2.934e-08,7.53
prélèvement,19471223,36,42818,84.08,4.538e-16,15.34
prélèvement,19471226,42,40528,103.63,2.998e-19,18.52
prélèvement,19471230,32,37412,85.53,1.584e-15,14.80
prélèvement,19480102,31,42595,72.78,5.630e-14,13.25
prélèvement,19480106,34,52167,65.18,1.648e-13,12.78
prélèvement,19480109,42,61493,68.30,7.056e-15,14.15
prélèvement,19480116,11,54271,20.27,9.845e-05,4.01
prélèvement,19480127,22,61106,36.00,3.474e-08,7.46
prélèvement,19480130,13,58890,22.08,3.108e-05,4.51
prélèvement,19480203,56,61867,90.52,1.710e-19,18.77
prélèvement,19480206,14,59423,23.56,1.482e-05,4.83
prélèvement,19480220,18,56700,31.75,3.911e-07,6.41
prélèvement,19480305,32,55076,58.10,2.436e-12,11.61
prélèvement,19480309,63,58747,107.24,1.388e-22,21.86
prélèvement,19480312,15,55646,26.96,3.990e-06,5.40
prélèvement,19680417,24,130053,18.45,1.763e-05,4.75
prélèvement,19741031,35,172521,20.29,3.106e-06,5.51
prélèvement,19741206,52,174981,29.72,1.015e-08,7.99
prélèvement,19870521,28,195868,14.30,9.538e-05,4.02
prélèvement,20050620,48,313718,15.30,2.675e-05,4.57
prélèvement,20100727,41,206437,19.86,2.780e-06,5.56
prélèvement,20150616,48,356833,13.45,7.865e-05,4.10
prélèvement,20160803,38,219456,17.32,1.215e-05,4.92
prélèvement,20180901,41,192557,21.29,1.326e-06,5.88
prélèvement,20190120,33,218431,15.11,4.878e-05,4.31
détaillé,19660718,11,111992,9.82,4.380e-05,4.36
détaillé,19850828,12,127083,9.44,3.733e-05,4.43
bêtes,19510322,10,73905,13.53,9.032e-05,4.04
bêtes,19520910,13,91854,14.15,2.113e-05,4.68
bêtes,19530402,12,81919,14.65,2.402e-05,4.62
bêtes,19530430,11,81174,13.55,5.888e-05,4.23
bêtes,19960326,17,136968,12.41,1.911e-05,4.72
bêtes,20010328,45,520102,8.65,4.495e-05,4.35
bêtes,20110529,21,188893,11.12,2.340e-05,4.63
bêtes,20251214,49,236159,20.75,5.331e-10,9.27
chuté,20090202,16,149540,10.70,5.561e-05,4.25
autrichien,19450514,11,41137,26.74,2.541e-05,4.60
autrichien,19451201,12,41130,29.18,9.622e-06,5.02
autrichien,19470419,20,60730,32.93,2.947e-07,6.53
autrichien,19470423,17,60545,28.08,2.649e-06,5.58
autrichien,19490219,18,61397,29.32,1.426e-06,5.85
autrichien,19490824,13,59218,21.95,4.541e-05,4.34
autrichien,19500116,14,75010,18.66,9.949e-05,4.00
autrichien,19530526,19,94680,20.07,2.605e-05,4.58
autrichien,19530901,28,98305,28.48,3.261e-07,6.49
autrichien,19540215,18,90037,19.99,3.106e-05,4.51
autrichien,19540222,16,79830,20.04,4.266e-05,4.37
autrichien,19550326,31,105491,29.39,1.600e-07,6.80
autrichien,19550413,17,85069,19.98,3.656e-05,4.44
autrichien,19550416,36,87051,41.36,9.058e-10,9.04
autrichien,19550420,25,87905,28.44,5.012e-07,6.30
autrichien,19550504,29,110559,26.23,6.995e-07,6.16
autrichien,19550507,19,105265,18.05,5.606e-05,4.25
autrichien,19550514,27,98831,27.32,5.775e-07,6.24
autrichien,19550518,39,102954,37.88,2.286e-09,8.64
autrichien,19631113,40,130779,30.59,4.104e-08,7.39
autrichien,19731001,39,167357,23.30,1.121e-06,5.95
autrichien,19731004,37,202555,18.27,1.355e-05,4.87
autrichien,20000205,53,286104,18.52,7.086e-06,5.15
inspecteurs,19921125,62,189014,32.80,1.614e-08,7.79
inspecteurs,20020913,122,460310,26.50,1.182e-07,6.93
inspecteurs,20020916,83,295908,28.05,8.643e-08,7.06
inspecteurs,20020919,146,487999,29.92,1.618e-08,7.79
inspecteurs,20021001,74,384205,19.26,8.288e-06,5.08
inspecteurs,20021004,75,452125,16.59,3.306e-05,4.48
inspecteurs,20021109,66,357968,18.44,1.402e-05,4.85
inspecteurs,20021115,99,423866,23.36,7.557e-07,6.12
inspecteurs,20021209,42,206522,20.34,9.561e-06,5.02
inspecteurs,20021221,39,185037,21.08,7.705e-06,5.11
inspecteurs,20021230,34,163094,20.85,1.082e-05,4.97
inspecteurs,20030108,68,286243,23.76,9.483e-07,6.02
inspecteurs,20030111,35,173796,20.14,1.398e-05,4.85
inspecteurs,20030114,44,241677,18.21,2.420e-05,4.62
inspecteurs,20030117,55,241156,22.81,2.022e-06,5.69
inspecteurs,20030120,60,189845,31.60,2.983e-08,7.53
inspecteurs,20030123,43,251633,17.09,4.235e-05,4.37
inspecteurs,20030126,110,178334,61.68,6.451e-15,14.19
inspecteurs,20030129,145,246505,58.82,8.258e-15,14.08
inspecteurs,20030201,33,185606,17.78,4.335e-05,4.36
inspecteurs,20030204,68,243725,27.90,1.283e-07,6.89
inspecteurs,20030207,108,267588,40.36,1.303e-10,9.88
inspecteurs,20030210,89,186741,47.66,7.449e-12,11.13
inspecteurs,20030213,101,262640,38.46,3.791e-10,9.42
inspecteurs,20030216,77,192982,39.90,3.787e-10,9.42
inspecteurs,20030219,46,260495,17.66,2.983e-05,4.53
inspecteurs,20030222,47,184678,25.45,7.853e-07,6.10
inspecteurs,20030225,62,297015,20.87,4.399e-06,5.36
inspecteurs,20030228,80,298998,26.76,1.728e-07,6.76
inspecteurs,20030303,35,195869,17.87,3.827e-05,4.42
inspecteurs,20030306,68,265735,25.59,3.883e-07,6.41
inspecteurs,20030309,32,190387,16.81,6.984e-05,4.16
inspecteurs,20030318,101,295780,34.15,3.098e-09,8.51
inspecteurs,20030423,47,263810,17.82,2.699e-05,4.57
inspecteurs,20060320,70,407620,17.17,2.559e-05,4.59
cordes,19901205,21,197131,10.65,1.003e-05,5.00
cordes,19971221,19,173196,10.97,1.115e-05,4.95
cordes,20190914,32,233291,13.72,1.326e-07,6.88
cordes,20201014,28,314304,8.91,2.181e-05,4.66
défendue,20110815,9,138729,6.49,8.443e-05,4.07
saxons,19451208,7,40425,17.32,3.399e-05,4.47
saxons,19460831,9,70264,12.81,3.304e-05,4.48
saxons,19460918,8,64577,12.39,7.908e-05,4.10
saxons,19480612,10,65854,15.19,5.771e-06,5.24
saxons,19571116,12,109559,10.95,1.821e-05,4.74
saxons,19580731,10,92463,10.82,5.056e-05,4.30
saxons,19580911,9,81670,11.02,7.820e-05,4.11
saxons,20010614,43,497827,8.64,1.324e-06,5.88
d'inflation,19740617,24,188561,12.73,3.084e-05,4.51
d'inflation,19851030,17,137998,12.32,9.424e-05,4.03
d'inflation,20090831,25,153325,16.31,3.006e-06,5.52
pouce,19990625,16,227361,7.04,9.013e-05,4.05
pouce,20010626,33,495855,6.66,1.984e-05,4.70
pouce,20020603,25,386028,6.48,4.850e-05,4.31
pouce,20020624,41,387749,10.57,4.168e-08,7.38
pouce,20020811,15,182241,8.23,3.586e-05,4.45
pouce,20120622,21,280772,7.48,2.297e-05,4.64
pouce,20120625,31,240045,12.91,8.920e-09,8.05
pouce,20180811,16,153764,10.41,3.977e-06,5.40
pouce,20181206,26,341710,7.61,1.007e-05,5.00
pouce,20181209,26,216592,12.00,6.430e-08,7.19
pouce,20190920,22,287322,7.66,1.606e-05,4.79
pouce,20200809,18,148643,12.11,4.952e-07,6.31
pop,20010316,180,593569,30.33,9.541e-08,7.02
pop,20090626,62,242427,25.57,2.695e-06,5.57
pop,20161225,18,80952,22.24,9.855e-05,4.01
rois,19520211,11,81193,13.55,1.968e-05,4.71
rois,19550105,13,96481,13.47,8.485e-06,5.07
rois,19910803,13,129364,10.05,6.724e-05,4.17
rois,19920724,15,148421,10.11,3.779e-05,4.42
rois,19920731,20,148607,13.46,9.828e-07,6.01
rois,19971221,16,173196,9.24,5.783e-05,4.24
rois,20041222,30,182923,16.40,1.242e-08,7.91
rayonnement,19560720,12,100179,11.98,2.501e-05,4.60
rayonnement,19571106,13,104944,12.39,1.345e-05,4.87
rayonnement,19571113,12,111964,10.72,5.239e-05,4.28
rayonnement,19600216,14,106143,13.19,5.778e-06,5.24
rayonnement,19610417,22,94912,23.18,7.842e-10,9.11
rayonnement,19621005,16,144553,11.07,1.250e-05,4.90
rayonnement,19671006,47,162286,28.96,1.209e-14,13.92
rayonnement,19710128,42,199068,21.10,2.205e-11,10.66
rayonnement,19710511,20,193952,10.31,9.622e-06,5.02
rayonnement,19710616,17,199005,8.54,7.189e-05,4.14
rayonnement,19750910,14,146448,9.56,6.153e-05,4.21
rayonnement,19810723,18,145862,12.34,3.003e-06,5.52
rayonnement,19810727,17,167472,10.15,1.961e-05,4.71
rayonnement,19841122,20,176597,11.33,4.180e-06,5.38
rayonnement,19880901,14,149920,9.34,7.214e-05,4.14
rayonnement,19941110,18,192844,9.33,3.109e-05,4.51
expriment,19680531,10,138186,7.24,2.448e-05,4.61
attribuée,20220221,35,590852,5.92,1.671e-07,6.78
majors,19450214,7,31619,22.14,5.148e-05,4.29
majors,19640429,16,133969,11.94,3.991e-05,4.40
majors,19800611,19,188240,10.09,8.193e-05,4.09
majors,19850508,16,149653,10.69,8.650e-05,4.06
majors,20000124,23,225326,10.21,4.801e-05,4.32
majors,20010825,31,344713,8.99,7.369e-05,4.13
majors,20030923,26,241857,10.75,2.387e-05,4.62
majors,20050626,41,257770,15.91,1.136e-07,6.94
daily,19441220,11,33070,33.26,6.776e-06,5.17
daily,19441230,12,35258,34.03,3.542e-06,5.45
daily,19460508,12,57849,20.74,9.336e-05,4.03
daily,19560405,16,82115,19.48,5.646e-05,4.25
daily,19560915,16,84485,18.94,6.840e-05,4.16
daily,19590814,18,91766,19.62,3.872e-05,4.41
daily,20001107,59,317082,18.61,6.187e-06,5.21
l'agitation,19471121,13,53274,24.40,6.401e-06,5.19
l'agitation,19471128,9,29052,30.98,9.890e-06,5.00
l'agitation,19680509,22,150242,14.64,4.896e-05,4.31
imposés,19471014,7,57772,12.12,4.779e-05,4.32
imposés,19520508,10,90186,11.09,5.726e-06,5.24
imposés,19520620,13,107991,12.04,3.825e-07,6.42
imposés,19600503,12,111350,10.78,1.814e-06,5.74
imposés,19630828,12,97532,12.30,6.190e-07,6.21
imposés,19670822,11,136338,8.07,2.702e-05,4.57
imposés,19700902,12,164947,7.28,3.453e-05,4.46
imposés,19970214,21,428317,4.90,7.921e-05,4.10
imposés,20250403,18,298239,6.04,2.355e-05,4.63
plier,20210103,15,158612,9.46,1.804e-07,6.74
plier,20220218,22,405466,5.43,4.604e-06,5.34
invisible,19690616,19,145466,13.06,1.327e-07,6.88
invisible,19890528,18,135286,13.31,1.570e-07,6.80
invisible,19920731,14,148607,9.42,1.534e-05,4.81
invisible,19951113,18,128863,13.97,9.361e-08,7.03
invisible,20011102,32,386959,8.27,1.846e-06,5.73
invisible,20110315,24,319766,7.51,1.248e-05,4.90
invisible,20141106,21,316927,6.63,5.514e-05,4.26
orientales,19630703,13,111434,11.67,2.626e-05,4.58
orientales,19690731,22,141093,15.59,1.570e-07,6.80
orientales,19740923,16,172439,9.28,6.099e-05,4.21
orientales,19991116,19,166236,11.43,6.483e-06,5.19
orientales,20141130,31,166593,18.61,2.365e-09,8.63
orientales,20220919,36,497820,7.23,6.961e-05,4.16
transféré,20000205,20,286104,6.99,8.837e-06,5.05
transféré,20110426,24,244018,9.84,9.852e-08,7.01
l'échelon,19581215,15,86336,17.37,3.546e-06,5.45
l'échelon,20090608,21,203561,10.32,6.618e-05,4.18
chancellerie,19450723,11,48046,22.89,2.323e-05,4.63
chancellerie,19490209,12,64429,18.63,5.891e-05,4.23
chancellerie,19500615,15,73857,20.31,1.363e-05,4.87
chancellerie,19871022,22,161432,13.63,8.559e-05,4.07
chancellerie,19920915,26,189535,13.72,5.868e-05,4.23
chancellerie,20051009,37,277442,13.34,4.114e-05,4.39
légères,19510806,7,56208,12.45,5.038e-05,4.30
légères,19560608,19,91431,20.78,4.329e-11,10.36
légères,19580819,10,101833,9.82,1.823e-05,4.74
légères,19890719,17,148092,11.48,1.438e-07,6.84
légères,19970307,23,432646,5.32,5.276e-05,4.28
légères,20000613,28,252749,11.08,7.285e-09,8.14
légères,20060627,18,218757,8.23,2.679e-06,5.57
islamistes,19940810,50,128484,38.92,1.207e-05,4.92
islamistes,19940902,77,197051,39.08,7.175e-06,5.14
islamistes,19941013,80,220064,36.35,1.442e-05,4.84
islamistes,19950910,54,168013,32.14,6.144e-05,4.21
islamistes,20061227,57,149516,38.12,1.255e-05,4.90
islamistes,20070102,68,124849,54.47,1.633e-07,6.79
islamistes,20130112,79,196515,40.20,5.190e-06,5.28
islamistes,20130115,158,295275,53.51,7.121e-08,7.15
islamistes,20130118,142,292259,48.59,3.105e-07,6.51
islamistes,20130121,81,208338,38.88,7.223e-06,5.14
théories,19820105,18,180826,9.95,5.736e-06,5.24
théories,20070821,14,139982,10.00,1.732e-05,4.76
théories,20110505,25,323241,7.73,1.737e-05,4.76
théories,20231002,24,268783,8.93,5.078e-06,5.29
d'associations,19970401,29,252914,11.47,9.774e-09,8.01
d'associations,19980103,19,172192,11.03,2.522e-07,6.60
d'associations,19980418,16,228226,7.01,4.166e-05,4.38
d'associations,19980717,14,198053,7.07,6.736e-05,4.17
d'associations,19990105,20,222655,8.98,1.625e-06,5.79
d'associations,20000716,20,149733,13.36,1.946e-08,7.71
d'associations,20010717,22,398268,5.52,9.959e-05,4.00
d'associations,20031210,17,255539,6.65,4.995e-05,4.30
d'associations,20061206,16,227464,7.03,4.058e-05,4.39
d'associations,20200923,19,324789,5.85,9.518e-05,4.02
prendront,20140910,23,292803,7.86,2.941e-07,6.53
riz,19480522,19,56771,33.47,5.664e-07,6.25
riz,19501023,25,81505,30.67,4.144e-07,6.38
riz,19570521,37,108019,34.25,2.507e-08,7.60
riz,19581208,41,92942,44.11,3.925e-10,9.41
riz,19870517,36,198499,18.14,2.521e-05,4.60
riz,19910629,32,186571,17.15,4.757e-05,4.32
riz,19921022,31,190848,16.24,7.578e-05,4.12
riz,19990819,34,155057,21.93,5.027e-06,5.30
riz,20000824,49,255086,19.21,9.691e-06,5.01
riz,20001216,45,302257,14.89,9.488e-05,4.02
riz,20220101,49,239306,20.48,5.183e-06,5.29
riz,20250217,75,242765,30.89,1.471e-08,7.83
architecture,19880620,13,110756,11.74,3.493e-05,4.46
architecture,20001207,26,302076,8.61,4.017e-05,4.40
architecture,20090918,21,219397,9.57,2.879e-05,4.54
l'idéal,19830518,15,166936,8.99,5.305e-07,6.28
compliquée,20060404,26,565195,4.60,9.928e-05,4.00
l'impulsion,19731113,13,177327,7.33,1.338e-06,5.87
com,20000520,205,346122,59.23,3.191e-05,4.50
com,20080619,138,263615,52.35,9.979e-05,4.00
com,20150914,395,265989,148.50,3.951e-11,10.40
ralenti,19700121,14,184075,7.61,2.897e-06,5.54
ralenti,19851118,8,99954,8.00,8.342e-05,4.08
ralenti,20190408,24,258184,9.30,5.679e-09,8.25
résultant,19520225,13,77683,16.73,6.854e-07,6.16
marocaine,19550822,25,96979,25.78,4.832e-05,4.32
marocaine,19550829,29,100269,28.92,1.499e-05,4.82
marocaine,19550901,29,100479,28.86,1.525e-05,4.82
marocaine,19550912,26,86414,30.09,1.349e-05,4.87
marocaine,19551003,33,83881,39.34,6.106e-07,6.21
marocaine,19551010,40,115534,34.62,1.496e-06,5.83
marocaine,19551017,25,103708,24.11,7.807e-05,4.11
marocaine,19551020,26,111917,23.23,9.491e-05,4.02
marocaine,19560305,22,90455,24.32,9.127e-05,4.04
marocaine,19560405,21,82115,25.57,7.081e-05,4.15
marocaine,19560409,30,95950,31.27,7.178e-06,5.14
marocaine,19560601,32,100573,31.82,5.367e-06,5.27
marocaine,19621130,35,138366,25.30,3.286e-05,4.48
marocaine,19631019,36,116886,30.80,5.770e-06,5.24
marocaine,19710714,36,124120,29.00,9.951e-06,5.00
proportionnelle,19461002,17,62993,26.99,3.981e-05,4.40
proportionnelle,19470807,13,41887,31.04,3.549e-05,4.45
proportionnelle,19500522,19,49086,38.71,1.750e-06,5.76
proportionnelle,19500525,22,64005,34.37,2.968e-06,5.53
proportionnelle,19510219,24,84269,28.48,1.143e-05,4.94
proportionnelle,19510226,24,85132,28.19,1.241e-05,4.91
proportionnelle,19510612,19,79972,23.76,7.201e-05,4.14
proportionnelle,19551031,33,94817,34.80,8.374e-07,6.08
proportionnelle,19551103,51,113430,44.96,1.157e-08,7.94
proportionnelle,19551110,30,98390,30.49,3.816e-06,5.42
proportionnelle,19570218,25,95412,26.20,2.028e-05,4.69
proportionnelle,19580215,25,104400,23.95,4.006e-05,4.40
proportionnelle,19770408,36,160186,22.47,3.716e-05,4.43
proportionnelle,19840924,37,184760,20.03,8.527e-05,4.07
proportionnelle,19850212,35,173073,20.22,8.445e-05,4.07
proportionnelle,19850322,57,195425,29.17,1.901e-06,5.72
proportionnelle,19850326,78,152757,51.06,4.947e-10,9.31
proportionnelle,19850329,41,152644,26.86,6.857e-06,5.16
proportionnelle,19850402,44,168235,26.15,7.902e-06,5.10
proportionnelle,19850405,111,143888,77.14,2.400e-14,13.62
proportionnelle,19850409,42,144794,29.01,3.183e-06,5.50
proportionnelle,19850426,38,170980,22.22,3.790e-05,4.42
proportionnelle,19960907,47,218535,21.51,3.898e-05,4.41
proportionnelle,20070414,41,144675,28.34,4.149e-06,5.38
proportionnelle,20120220,61,249835,24.42,1.018e-05,4.99
caroline,19970804,30,127156,23.59,8.967e-06,5.05
caroline,20010415,61,318566,19.15,2.122e-05,4.67
caroline,20040217,56,285253,19.63,1.838e-05,4.74
caroline,20080121,29,158652,18.28,7.855e-05,4.10
caroline,20080130,53,233089,22.74,4.667e-06,5.33
caroline,20080312,48,256608,18.71,3.351e-05,4.47
caroline,20080505,27,145737,18.53,7.963e-05,4.10
caroline,20150619,52,293294,17.73,4.871e-05,4.31
caroline,20160220,41,167218,24.52,3.270e-06,5.49
caroline,20180603,44,204489,21.52,1.054e-05,4.98
caroline,20200303,49,299719,16.35,9.911e-05,4.00
retours,20210813,16,193046,8.29,4.545e-05,4.34
