mot,date,X_t,N_t,f_t,p_t,surprise,n_absorbes
d'égalité,19510926,13,181340,7.17,7.115e-05,4.15,0
pentagone,19910216,52,380590,13.66,3.007e-05,4.52,0
pentagone,20010914,328,1245878,26.33,2.448e-10,9.61,5
pentagone,20030321,184,632832,29.08,5.396e-11,10.27,3
pentagone,20040507,68,577324,11.78,9.033e-05,4.04,0
fui,20171229,31,367653,8.43,1.376e-05,4.86,0
fui,20220318,52,712772,7.3,2.19e-05,4.66,1
vierge,19500523,12,134916,8.89,5.362e-05,4.27,1
vierge,19541005,20,241196,8.29,7.334e-06,5.13,0
vierge,19910515,28,477000,5.87,6.325e-05,4.2,0
vierge,20040813,33,435458,7.58,2.502e-06,5.6,0
vierge,20130802,39,443727,8.79,1.894e-07,6.72,0
vierge,20250815,44,450344,9.77,2.264e-08,7.65,0
saône,19591107,43,219890,19.56,6.695e-10,9.17,0
saône,19601003,37,234568,15.77,4.257e-08,7.37,0
saône,19730517,42,461094,9.11,2.433e-05,4.61,0
saône,19770420,40,461354,8.67,4.325e-05,4.36,0
saône,19780125,42,435425,9.65,1.34e-05,4.87,0
saône,19800603,62,506096,12.25,3.048e-07,6.52,0
saône,19880612,39,453740,8.6,4.909e-05,4.31,0
saône,20010323,98,1294161,7.57,6.067e-05,4.22,0
saône,20111014,72,800905,8.99,1.258e-05,4.9,0
saône,20210820,59,432103,13.65,6.923e-08,7.16,0
marxiste,19760914,60,384547,15.6,1.802e-06,5.74,0
marxiste,19780425,51,441561,11.55,4.996e-05,4.3,0
l'illusion,19800714,18,412085,4.37,9.488e-05,4.02,0
l'illusion,19841106,34,380393,8.94,1.148e-10,9.94,0
boulogne,19451004,15,99572,15.06,1.355e-05,4.87,0
boulogne,19520901,23,214617,10.72,4.824e-05,4.32,0
boulogne,19720308,40,355672,11.25,7.929e-06,5.1,1
boulogne,19781202,47,462680,10.16,1.719e-05,4.76,0
boulogne,19800815,69,341668,20.2,2.926e-10,9.53,4
boulogne,20050506,44,480815,9.15,5.349e-05,4.27,0
boulogne,20061201,68,423441,16.06,1.873e-08,7.73,1
boulogne,20080404,44,451521,9.74,2.916e-05,4.54,0
boulogne,20100312,56,589023,9.51,2.637e-05,4.58,0
débute,20030711,35,549874,6.37,1.126e-05,4.95,0
world,20010914,629,1245878,50.49,7.613e-17,16.12,2
world,20020913,141,948473,14.87,1.774e-05,4.75,0
world,20090710,63,423577,14.87,3.081e-05,4.51,0
world,20110715,83,475310,17.46,4.534e-06,5.34,3
démantèlement,19621101,43,269113,15.98,3.106e-09,8.51,0
démantèlement,19730822,26,285323,9.11,2.739e-05,4.56,0
démantèlement,20060217,58,751430,7.72,2.885e-05,4.54,0
démantèlement,20120203,69,738504,9.34,2.326e-06,5.63,2
démantèlement,20161028,75,589239,12.73,1.867e-08,7.73,2
bronze,19840808,37,335966,11.01,7.187e-05,4.14,0
bronze,19920807,53,323574,16.38,5.661e-07,6.25,2
bronze,19950812,34,271101,12.54,2.607e-05,4.58,0
bronze,19960807,60,336445,17.83,1.365e-07,6.86,1
bronze,20000929,146,846733,17.24,5.313e-08,7.27,1
bronze,20020222,161,926933,17.37,4.256e-08,7.37,1
bronze,20040827,106,463242,22.88,5.666e-10,9.25,1
bronze,20050812,64,527682,12.13,1.383e-05,4.86,2
bronze,20080815,148,386823,38.26,4.589e-16,15.34,1
bronze,20100226,62,481130,12.89,7.507e-06,5.12,1
bronze,20110729,50,452592,11.05,4.659e-05,4.33,0
bronze,20120803,133,485028,27.42,6.482e-12,11.19,2
bronze,20140221,85,585617,14.51,1.212e-06,5.92,1
bronze,20150828,57,524146,10.87,4.649e-05,4.33,0
bronze,20160819,182,530673,34.3,6.486e-15,14.19,2
bronze,20180223,87,623963,13.94,1.959e-06,5.71,1
bronze,20210730,121,504717,23.97,1.632e-10,9.79,1
bronze,20240802,181,586495,30.86,1.401e-13,12.85,2
manipulation,20000929,63,846733,7.44,8.383e-06,5.08,0
manipulation,20060512,54,481356,11.22,3.705e-08,7.43,1
nommée,20120518,66,862624,7.65,1.501e-06,5.82,0
nommée,20220520,66,675856,9.77,3.929e-08,7.41,1
bulgarie,19450926,26,113073,22.99,4.123e-06,5.38,1
bulgarie,19460817,58,174711,33.2,2.82e-09,8.55,5
bulgarie,19471004,28,131439,21.3,6.95e-06,5.16,2
bulgarie,19490408,25,146161,17.1,6.077e-05,4.22,0
bulgarie,19890119,57,385918,14.77,6.323e-05,4.2,0
s'engagent,20101105,49,613111,7.99,3.208e-12,11.49,0
consulté,19621024,15,288127,5.21,2.266e-05,4.64,0
silencieux,19541201,13,248884,5.22,5.489e-05,4.26,0
benjamin,20140314,101,620775,16.27,2.611e-05,4.58,0
benjamin,20200214,215,571605,37.61,4.319e-11,10.36,1
gaza,20090102,578,300847,192.12,1.241e-09,8.91,2
gaza,20140801,304,350929,86.63,3.506e-05,4.46,3
gaza,20231013,692,736260,93.99,1.553e-05,4.81,3
s'efforcent,19471201,9,69475,12.95,4.546e-05,4.34,0
michèle,20010316,229,1525842,15.01,4.186e-06,5.38,0
michèle,20061229,44,275054,16.0,9.231e-06,5.03,1
michèle,20110225,127,538863,23.57,9.059e-09,8.04,3
michèle,20200703,91,612540,14.86,8.19e-06,5.09,0
michèle,20220218,153,826097,18.52,3.295e-07,6.48,0
urbaines,19661011,27,292522,9.23,5.343e-06,5.27,0
urbaines,19820705,35,443694,7.89,1.313e-05,4.88,0
urbaines,20010406,72,1130077,6.37,3.89e-05,4.41,0
urbaines,20051111,208,789884,26.33,2.707e-21,20.57,3
urbaines,20061027,42,420919,9.98,4.587e-07,6.34,1
urbaines,20071130,45,455413,9.88,4.207e-07,6.38,0
urbaines,20110812,29,427244,6.79,8.879e-05,4.05,0
urbaines,20230707,138,700434,19.7,1.532e-15,14.81,3
immobilière,19640724,29,258302,11.23,6.928e-07,6.16,1
immobilière,19660208,25,308327,8.11,3.741e-05,4.43,0
immobilière,19710804,40,311311,12.85,2.614e-08,7.58,1
immobilière,20081003,33,456863,7.22,5.551e-05,4.26,0
consigne,19610424,16,249277,6.42,8.489e-05,4.07,0
consigne,20020426,80,1190389,6.72,4.079e-07,6.39,0
consigne,20070427,57,526147,10.83,2.628e-10,9.58,2
consigne,20110325,34,640741,5.31,4.685e-05,4.33,0
consigne,20170428,45,657050,6.85,1.221e-06,5.91,1
consigne,20190927,38,657943,5.78,1.494e-05,4.83,1
consigne,20220415,40,664036,6.02,8.199e-06,5.09,0
couche,19550221,18,249083,7.23,2.893e-05,4.54,0
couche,19600924,22,251812,8.74,1.741e-06,5.76,0
couche,19951209,31,498291,6.22,1.778e-05,4.75,0
couche,20210115,53,616721,8.59,4.199e-08,7.38,0
pêcheurs,19800823,201,332155,60.51,3.113e-23,22.51,2
pêcheurs,19930403,76,512289,14.84,2.69e-06,5.57,0
pêcheurs,19940206,118,462202,25.53,2.147e-10,9.67,3
pêcheurs,20080523,116,515105,22.52,2.591e-09,8.59,2
pêcheurs,20090417,76,414851,18.32,1.654e-07,6.78,0
tournage,20110513,72,624171,11.54,8.908e-05,4.05,0
tournage,20150515,40,221364,18.07,1.835e-06,5.74,0
tournage,20210806,62,475792,13.03,3.125e-05,4.51,2
massacres,19820924,130,446688,29.1,2.576e-14,13.59,1
massacres,19940802,28,275763,10.15,7.085e-05,4.15,0
massacres,19970829,57,435443,13.09,1.303e-06,5.89,2
massacres,19981219,68,473983,14.35,2.784e-07,6.56,0
israélo,19670613,62,370741,16.72,4.092e-06,5.39,1
israélo,19790327,60,466412,12.86,5.918e-05,4.23,0
israélo,19930913,113,421083,26.84,1.544e-09,8.81,1
enveloppe,20011019,82,1181596,6.94,1.006e-07,7.0,0
inscrire,19600222,17,248104,6.85,2.646e-05,4.58,0
inscrire,20190517,51,623865,8.17,2.981e-08,7.53,14
inscrire,20200110,27,540073,5.0,9.071e-05,4.04,0
absents,19600924,17,251812,6.75,5.82e-07,6.24,0
absents,20220114,32,650393,4.92,3.825e-07,6.42,1
ferrand,19480615,27,146365,18.45,1.793e-07,6.75,1
ferrand,19880122,88,365933,24.05,9.56e-12,11.02,0
ferrand,19910412,48,430565,11.15,1.086e-05,4.96,0
ferrand,20000204,67,602596,11.12,6.752e-06,5.17,0
ferrand,20170602,250,614826,40.66,4.838e-21,20.32,4
ferrand,20180907,62,635568,9.76,3.067e-05,4.51,0
ferrand,20190913,74,589289,12.56,1.316e-06,5.88,0
ferrand,20250801,87,477145,18.23,2.893e-09,8.54,1
habitude,20060317,31,1140450,2.72,8.949e-05,4.05,0
madeleine,19510706,26,158578,16.4,4.175e-07,6.38,0
madeleine,19551205,27,242530,11.13,2.078e-05,4.68,1
madeleine,19940925,47,487808,9.63,2.716e-05,4.57,0
ailes,19690304,27,410957,6.57,3.119e-06,5.51,0
ailes,20050812,26,527682,4.93,7.245e-05,4.14,0
d'essai,19530902,15,217738,6.89,7.276e-05,4.14,0
d'essai,19610503,19,223474,8.5,3.822e-06,5.42,0
d'essai,19670729,26,310026,8.39,9.24e-07,6.03,0
d'essai,19940702,28,496129,5.64,4.84e-05,4.32,0
d'essai,20060331,118,1055415,11.18,8.089e-12,11.09,3
d'essai,20080111,37,450210,8.22,2.511e-07,6.6,0
spectre,19671003,38,381983,9.95,2.288e-08,7.64,0
soulagement,19910117,21,412237,5.09,6.733e-05,4.17,0
soulagement,19920925,31,514619,6.02,2.641e-06,5.58,0
hlm,19610315,44,218171,20.17,2.883e-06,5.54,1
hlm,19630525,65,283232,22.95,2.648e-07,6.58,0
hlm,19680921,57,367785,15.5,3.013e-05,4.52,0
hlm,19691114,52,358242,14.52,6.141e-05,4.21,0
hlm,19920614,72,408823,17.61,6.084e-06,5.22,0
da,19491123,25,172148,14.52,6.867e-05,4.16,2
da,19660526,51,299497,17.03,3.994e-06,5.4,1
da,19750329,57,380846,14.97,1.335e-05,4.87,0
da,20030103,57,387317,14.72,1.582e-05,4.8,0
da,20060519,74,441760,16.75,2.81e-06,5.55,0
da,20160805,62,474429,13.07,4.539e-05,4.34,0
féliciter,19530825,12,228966,5.24,4.78e-05,4.32,0
féliciter,19740522,24,413913,5.8,1.331e-07,6.88,0
cabinets,19900130,47,463430,10.14,2.812e-06,5.55,0
cabinets,19910904,51,418489,12.19,2.064e-07,6.69,1
cabinets,19950225,55,473979,11.6,3.368e-07,6.47,0
cabinets,20030516,45,481583,9.34,7.979e-06,5.1,0
cabinets,20220401,110,726047,15.15,6.383e-10,9.19,3
d'échapper,20171110,22,638080,3.45,5.946e-05,4.23,0
plats,20130215,58,629622,9.21,6.098e-07,6.21,2
plats,20200814,33,416144,7.93,1.694e-05,4.77,0
socio,19710531,46,438705,10.49,1.54e-07,6.81,0
socio,19730713,30,383539,7.82,2.048e-05,4.69,0
socio,19900512,29,405928,7.14,5.385e-05,4.27,0
logiquement,20021101,25,786727,3.18,5.705e-05,4.24,0
paquet,19570520,32,228058,14.03,1.71e-08,7.77,0
paquet,19960606,34,450946,7.54,2.691e-05,4.57,1
paquet,19970405,72,606899,11.86,8.392e-09,8.08,1
paquet,20070713,51,409045,12.47,1.164e-08,7.93,0
paquet,20081212,37,447285,8.27,8.342e-06,5.08,1
paquet,20140926,50,652211,7.67,1.027e-05,4.99,0
paquet,20220603,42,623825,6.73,5.47e-05,4.26,0
compatriote,19990825,26,345229,7.53,2.68e-05,4.57,0
compatriote,20030829,35,454342,7.7,9.821e-06,5.01,0
compatriote,20080815,35,386823,9.05,1.617e-06,5.79,0
compatriote,20160812,32,494490,6.47,6.608e-05,4.18,0
chevalier,19450808,12,95904,12.51,2.782e-05,4.56,0
chevalier,19481007,19,153434,12.38,2.668e-06,5.57,0
chevalier,19510816,15,143349,10.46,3.556e-05,4.45,0
chevalier,19620419,25,261870,9.55,1.103e-05,4.96,0
chevalier,19720101,56,287619,19.47,4.957e-12,11.3,0
chevalier,19850926,26,333613,7.79,6.54e-05,4.18,0
chevalier,20250801,95,477145,19.91,1.321e-13,12.88,0
plantes,19991007,50,438783,11.4,5.249e-05,4.28,0
plantes,20000804,43,388954,11.06,8.433e-05,4.07,0
plantes,20210730,65,504717,12.88,1.074e-05,4.97,0
écriture,19940222,33,489014,6.75,1.958e-06,5.71,0
écriture,20220218,44,826097,5.33,1.548e-05,4.81,0
exécuté,19450613,8,73149,10.94,5.439e-05,4.26,0
exécuté,20100723,23,424775,5.41,3.638e-05,4.44,0
plongée,19450226,9,75971,11.85,8.032e-05,4.1,0
plongée,19530815,16,199108,8.04,6.526e-05,4.19,0
plongée,19800807,31,397293,7.8,8.322e-06,5.08,0
plongée,19840723,31,362841,8.54,3.019e-06,5.52,0
instituts,19660509,26,274119,9.48,2.683e-05,4.57,0
instituts,20020315,89,988730,9.0,4.816e-06,5.32,0
instituts,20070420,62,736787,8.41,1.639e-05,4.79,0
méritent,20041126,24,561208,4.28,1.562e-06,5.81,0
foules,20220909,52,1365428,3.81,3.924e-05,4.41,0
recevant,19521231,11,195574,5.62,9.785e-05,4.01,0
batailles,19450424,8,89029,8.99,6.383e-05,4.19,0
gagnent,19471029,11,129198,8.51,1.154e-05,4.94,0
gagnent,20030829,27,454342,5.94,1.161e-06,5.94,0
marié,19860916,18,360033,5.0,2.054e-05,4.69,0
marié,20050304,22,546717,4.02,6.72e-05,4.17,0
marié,20220225,205,951901,21.54,1.2649999999999999e-39,38.9,0
profitent,20171110,52,638080,8.15,1.6e-10,9.8,1
neufs,19620212,20,267609,7.47,3.226e-06,5.49,0
neufs,19690527,20,382584,5.23,9.638e-05,4.02,0
problématique,20140530,42,631056,6.66,2.687e-05,4.57,0
brièvement,20220225,33,951901,3.47,2.213e-05,4.66,0
brièvement,20230825,21,550085,3.82,4.46e-05,4.35,0
déficits,19951031,135,476629,28.32,8.927e-08,7.05,2
déficits,19970720,80,427244,18.72,2.056e-05,4.69,0
déficits,20030905,82,505546,16.22,7.44e-05,4.13,0
déficits,20100521,142,534608,26.56,2.15e-07,6.67,2
improbable,20130322,27,656252,4.11,5.966e-05,4.22,0
sols,19751011,31,361357,8.58,9.084e-05,4.04,0
sols,20220812,148,1765880,8.38,2.051e-05,4.69,0
sols,20230908,60,706936,8.49,3.741e-05,4.43,0
sols,20240426,93,683356,13.61,4.14e-08,7.38,0
sols,20250418,78,610794,12.77,1.573e-07,6.8,1
renversé,19530815,15,199108,7.53,4.259e-05,4.37,0
renversé,19550204,22,226101,9.73,5.673e-07,6.25,1
renversé,19551205,18,242530,7.42,2.201e-05,4.66,0
renversé,20230804,34,463298,7.34,2.258e-06,5.65,3
jésus,19640109,41,271360,15.11,2.339e-05,4.63,0
jésus,19730421,57,337535,16.89,4.47e-06,5.35,0
jésus,19780630,51,408397,12.49,9.8e-05,4.01,0
jésus,19880927,107,459685,23.28,2.129e-08,7.67,0
jésus,19941227,56,354911,15.78,9.565e-06,5.02,0
jésus,19990713,92,385209,23.88,1.812e-08,7.74,0
jésus,20040409,63,498928,12.63,7.306e-05,4.14,0
jésus,20201225,61,425098,14.35,2.268e-05,4.64,0
jésus,20231222,79,540293,14.62,1.444e-05,4.84,1
jésus,20241220,81,619141,13.08,4.305e-05,4.37,0
diffusées,20240112,28,644297,4.35,7.473e-05,4.13,0
mlle,19980910,529,568195,93.1,1.353e-08,7.87,0
déclenchement,19670605,20,339203,5.9,8.435e-05,4.07,0
déclenchement,19910117,72,412237,17.47,1.022e-15,14.99,6
déclenchement,19981219,27,473983,5.7,4.789e-05,4.32,0
déclenchement,20030321,80,632832,12.64,2.8e-12,11.55,2
déclenchement,20220311,38,716809,5.3,4.377e-05,4.36,1
demandons,19540715,12,198109,6.06,9.82e-05,4.01,0
demandons,19630215,16,275948,5.8,3.172e-05,4.5,0
caen,19680203,57,396182,14.39,1.758e-06,5.75,1
caen,19940609,54,506330,10.66,4.901e-05,4.31,0
caen,20040604,79,581446,13.59,2.156e-06,5.67,0
caen,20150814,44,359066,12.25,1.67e-05,4.78,0
age,19880129,24,354926,6.76,9.935e-05,4.0,0
age,19990811,22,310069,7.1,8.385e-05,4.08,0
age,20161007,41,646830,6.34,5.382e-05,4.27,0
age,20190419,49,547700,8.95,5.334e-07,6.27,0
soupçons,20170203,58,665723,8.71,3.416e-05,4.47,0
diplômé,19850305,23,413341,5.56,9.008e-05,4.05,0
diplômé,19890325,25,388058,6.44,1.687e-05,4.77,0
diplômé,19930403,35,512289,6.83,2.635e-06,5.58,0
diplômé,19950704,38,470068,8.08,2.017e-07,6.7,0
diplômé,19970531,44,683271,6.44,2.728e-06,5.56,0
diplômé,20020621,57,1231064,4.63,8.097e-05,4.09,0
électoraux,19481102,18,140422,12.82,6.945e-08,7.16,0
électoraux,19521105,15,219924,6.82,7.592e-05,4.12,0
électoraux,19641030,18,298355,6.03,9.97e-05,4.0,0
dessiner,20041126,26,561208,4.63,6.301e-05,4.2,0
dessiner,20150109,38,644622,5.89,1.093e-06,5.96,0
assistant,19730215,23,403744,5.7,1.96e-05,4.71,0
assistant,19810731,19,340297,5.58,5.019e-05,4.3,0
assistant,20040220,45,577833,7.79,1.713e-08,7.77,0
dictateur,19560730,31,221216,14.01,1.054e-05,4.98,1
dictateur,19891231,70,268257,26.09,1.543e-10,9.81,1
dictateur,19910303,59,447043,13.2,5.917e-06,5.23,1
dictateur,19981127,74,489009,15.13,8.344e-07,6.08,1
dictateur,20000114,66,574757,11.48,2.23e-05,4.65,0
dictateur,20021018,90,905722,9.94,6.976e-05,4.16,0
dictateur,20031212,80,563001,14.21,1.662e-06,5.78,1
dictateur,20061208,83,433509,19.15,2.316e-08,7.64,1
dictateur,20150717,52,505711,10.28,8.004e-05,4.1,0
suspens,20220225,94,951901,9.87,7.02e-17,16.15,0
basque,19701209,101,445640,22.66,4.063e-05,4.39,0
basque,19761119,119,494276,24.08,2.094e-05,4.68,0
basque,19840926,109,403946,26.98,6.797e-06,5.17,0
basque,20000811,127,416841,30.47,1.504e-06,5.82,0
basque,20010511,357,1128487,31.64,5.534e-07,6.26,0
basque,20020830,185,593283,31.18,8.821e-07,6.05,0
basque,20040312,241,567392,42.48,6.939e-09,8.16,0
basque,20180504,116,553115,20.97,7.599e-05,4.12,0
comparables,19620803,12,213480,5.62,2.219e-05,4.65,0
ras,19600525,16,222997,7.17,7.973e-05,4.1,0
ras,19970329,50,802101,6.23,1.212e-05,4.92,0
ras,20020503,75,1005176,7.46,5.293e-07,6.28,0
ras,20060728,28,313389,8.93,9.495e-07,6.02,0
ras,20110311,126,621219,20.28,1.531e-18,17.81,2
ras,20130906,48,546807,8.78,1.495e-07,6.83,1
ras,20161021,41,658404,6.23,1.822e-05,4.74,0
ras,20191011,44,675609,6.51,9.48e-06,5.02,1
mensonge,19500508,19,180296,10.54,1.693e-06,5.77,0
mensonge,19540629,21,234584,8.95,5.308e-06,5.28,0
mensonge,19650531,24,314152,7.64,1.502e-05,4.82,0
mensonge,19721212,33,397387,8.3,1.936e-06,5.71,0
mensonge,19980910,35,568195,6.16,4.438e-05,4.35,0
mensonge,20020322,64,947796,6.75,4.776e-06,5.32,0
mensonge,20130405,75,645365,11.62,4.034e-10,9.39,0
mensonge,20210226,52,589152,8.83,1.869e-07,6.73,0
mette,20240607,24,676625,3.55,3.413e-05,4.47,0
mette,20250627,23,692203,3.32,7.911e-05,4.1,0
l'affrontement,19931006,22,400644,5.49,1.15e-05,4.94,0
l'affrontement,20220225,48,951901,5.04,1.461e-06,5.84,0
chanteurs,19660216,23,308950,7.44,4.187e-05,4.38,0
chanteurs,19961118,40,433147,9.23,6.328e-07,6.2,0
chanteurs,19980808,26,311644,8.34,9.248e-06,5.03,0
raté,20160729,34,460747,7.38,1.595e-05,4.8,1
combinaison,19500703,16,193256,8.28,1.534e-06,5.81,0
combinaison,20090731,45,325521,13.82,2.094e-14,13.68,2
dose,20110318,73,654586,11.15,1.604e-06,5.79,0
dose,20210514,78,581226,13.42,1.122e-07,6.95,15
dose,20211224,93,451729,20.59,2.938e-11,10.53,23
d'accusation,19451012,16,112196,14.26,6.181e-05,4.21,1
d'accusation,19540227,30,189655,15.82,3.364e-06,5.47,0
d'accusation,19591124,34,231830,14.67,5.279e-06,5.28,0
d'accusation,19660430,33,301315,10.95,8.618e-05,4.06,0
d'accusation,19771119,72,514142,14.0,2.148e-06,5.67,0
d'accusation,19801121,49,479147,10.23,9.079e-05,4.04,0
d'accusation,19910420,54,369287,14.62,2.018e-06,5.7,0
d'accusation,19921127,75,446844,16.78,1.818e-07,6.74,1
d'accusation,19960628,55,444473,12.37,1.268e-05,4.9,0
prestation,19951115,36,402983,8.93,6.358e-06,5.2,0
prestation,20000225,48,616320,7.79,1.551e-05,4.81,0
prestation,20040604,40,581446,6.88,7.491e-05,4.13,0
prestation,20170120,54,694781,7.77,1.297e-05,4.89,0
vogue,19980304,24,496172,4.84,8.765e-05,4.06,0
vogue,20110930,60,700846,8.56,9.238e-10,9.03,0
vogue,20140228,33,600072,5.5,8.766e-06,5.06,0
vogue,20241213,33,626032,5.27,1.418e-05,4.85,0
héritiers,19511011,14,166946,8.39,5.562e-05,4.25,0
héritiers,19560114,23,214199,10.74,4.021e-07,6.4,0
coton,19530202,48,202684,23.68,2.958e-07,6.53,1
coton,19570629,45,265231,16.97,1.462e-05,4.84,0
coton,20040730,66,379033,17.41,6.574e-06,5.18,0
gérant,19660406,20,307965,6.49,7.881e-05,4.1,0
gérant,20080328,25,397640,6.29,5.255e-05,4.28,0
gérant,20240906,54,638444,8.46,1.362e-07,6.87,0
irakien,19900822,195,282246,69.09,5.364e-08,7.27,10
irakien,20030321,616,632832,97.34,6.177e-11,10.21,6
pédagogie,19661112,19,266886,7.12,9.003e-05,4.05,0
pédagogie,19670908,23,320691,7.17,4.482e-05,4.35,0
réparer,20171229,22,367653,5.98,9.061e-06,5.04,0
ouvrières,19680522,62,346177,17.91,2.699e-06,5.57,1
agressions,20160108,60,601309,9.98,1.149e-06,5.94,1
poèmes,19480827,18,150719,11.94,6.405e-05,4.19,0
débouchés,19620803,24,213480,11.24,9.144e-06,5.04,0
colonisation,20051223,65,604437,10.75,8.39e-06,5.08,1
colonisation,20090529,51,441874,11.54,5.474e-06,5.26,1
colonisation,20100924,58,548940,10.57,1.185e-05,4.93,1
colonisation,20121221,47,484109,9.71,3.738e-05,4.43,0
colonisation,20170217,97,621853,15.6,2.833e-08,7.55,2
colonisation,20210122,61,656629,9.29,4.164e-05,4.38,0
coopérer,20010928,82,1259414,6.51,1.779e-08,7.75,0
coopérer,20030221,28,525894,5.32,1.062e-05,4.97,1
coopérer,20220225,40,951901,4.2,5.127e-05,4.29,0
séquences,20200417,32,585006,5.47,4.435e-05,4.35,0
étendre,20000804,21,388954,5.4,5.581e-07,6.25,0
survenu,19860430,17,325579,5.22,4.942e-05,4.31,0
survenu,20000811,30,416841,7.2,7.578e-08,7.12,1
développent,20190405,32,666246,4.8,3.545e-08,7.45,0
dedans,19801003,19,464621,4.09,8.739e-05,4.06,0
caractères,19560303,28,222156,12.6,2.284e-08,7.64,0
caractères,19570724,21,211487,9.93,1.96e-06,5.71,0
caractères,19661011,27,292522,9.23,1.382e-06,5.86,0
caractères,19850122,28,383188,7.31,1.487e-05,4.83,0
caractères,19921213,33,476345,6.93,1.633e-05,4.79,0
bénéficiaire,20050304,32,546717,5.85,9.209e-06,5.04,0
transformations,19680522,20,346177,5.78,2.765e-05,4.56,0
transformations,19810612,26,421040,6.18,4.715e-06,5.33,0
préférable,19510612,12,190689,6.29,3.366e-05,4.47,0
courageux,20210423,22,599666,3.67,6.793e-05,4.17,0
pluies,20020816,56,462070,12.12,2.498e-05,4.6,0
pluies,20100813,43,380218,11.31,6.535e-05,4.18,0
pluies,20220812,236,1765880,13.36,2.888e-06,5.54,0
valent,20120210,47,790138,5.95,4.434e-11,10.35,2
fermées,19460226,11,106173,10.36,1.494e-05,4.83,0
fermées,20200320,46,644636,7.14,6.443e-07,6.19,6
fermées,20210402,32,575302,5.56,3.191e-05,4.5,0
fermées,20220114,38,650393,5.84,1.255e-05,4.9,0
basses,19640724,17,258302,6.58,9.388e-05,4.03,0
basses,19670823,19,298224,6.37,8.357e-05,4.08,1
basses,20180824,42,489293,8.58,2.178e-07,6.66,0
basses,20190913,51,589289,8.65,9.997e-08,7.0,2
basses,20210212,72,632366,11.39,2.171e-10,9.66,0
dominée,20030711,21,549874,3.82,3.16e-05,4.5,0
nominations,19930310,34,481565,7.06,8.75e-05,4.06,0
dakar,19470422,32,140927,22.71,1.903e-05,4.72,0
dakar,19580831,61,199124,30.63,1.944e-07,6.71,1
dakar,19591210,60,233128,25.74,1.756e-06,5.76,0
dakar,19600823,81,216194,37.47,5.228e-09,8.28,1
dakar,19621220,53,280852,18.87,4.78e-05,4.32,0
dakar,19860116,104,409542,25.39,1.046e-06,5.98,0
dakar,20080104,75,310314,24.17,2.69e-06,5.57,0
sillage,20220225,47,951901,4.94,2.915e-05,4.54,0
massifs,20000204,39,602596,6.47,1.729e-07,6.76,0
montréal,19540910,50,210496,23.75,3.529e-08,7.45,0
montréal,19670729,108,310026,34.84,1.889e-12,11.72,2
montréal,19701022,102,453851,22.47,1.544e-08,7.81,0
montréal,19741205,66,453507,14.55,1.017e-05,4.99,0
montréal,19760728,80,322044,24.84,4.663e-09,8.33,2
montréal,19840612,90,428067,21.02,5.595e-08,7.25,0
montréal,19881208,47,373350,12.59,6.279e-05,4.2,0
montréal,20051209,99,842158,11.76,6.208e-05,4.21,0
passeport,19561010,21,245120,8.57,6.241e-05,4.2,0
passeport,19861216,45,412591,10.91,4.845e-07,6.31,1
passeport,19970712,38,517758,7.34,6.269e-05,4.2,0
passeport,20001208,64,607272,10.54,3.162e-07,6.5,2
passeport,20011228,42,583416,7.2,6.38e-05,4.2,0
passeport,20160115,48,609514,7.88,2.08e-05,4.68,1
passeport,20181228,36,377747,9.53,4.76e-06,5.32,0
évitant,20220225,96,951901,10.09,6.709e-29,28.17,0
feuilleton,19771010,30,447262,6.71,8.967e-05,4.05,0
thaïlande,19620523,43,303788,14.15,4.662e-05,4.33,0
thaïlande,19640801,36,237112,15.18,3.25e-05,4.49,0
thaïlande,19850518,55,394574,13.94,3.945e-05,4.4,0
thaïlande,20041231,202,387095,52.18,7.527e-18,17.12,1
thaïlande,20060922,71,436480,16.27,5.922e-06,5.23,0
thaïlande,20250725,65,511729,12.7,7.893e-05,4.1,0
singulière,19960112,17,403271,4.22,7.052e-05,4.15,0
nicole,19510510,34,192675,17.65,4.073e-06,5.39,0
nicole,19660312,40,309001,12.94,5.74e-05,4.24,0
nicole,19951209,68,498291,13.65,1.861e-05,4.73,0
évaluation,20001117,41,663776,6.18,1.978e-05,4.7,0
terrestres,19450605,11,103719,10.61,8.994e-05,4.05,0
terrestres,19500703,21,193256,10.87,3.794e-06,5.42,2
terrestres,19540415,21,210237,9.99,8.518e-06,5.07,0
terrestres,19690723,37,355927,10.4,7.177e-07,6.14,1
terrestres,20030321,42,632832,6.64,7.081e-05,4.15,0
survivants,19600309,23,243829,9.43,8.697e-06,5.06,0
survivants,20031226,39,381586,10.22,5.68e-07,6.25,0
survivants,20041231,53,387095,13.69,2.192e-09,8.66,1
survivants,20050805,37,553657,6.68,6.851e-05,4.16,0
survivants,20100122,39,462711,8.43,5.76e-06,5.24,0
survivants,20150424,37,271720,13.62,1.275e-08,7.89,2
applications,20130705,66,665682,9.91,4.055e-05,4.39,0
l'inscription,19521011,31,217620,14.25,5.438e-11,10.26,3
l'inscription,19550930,41,218700,18.75,9.619e-15,14.02,2
l'inscription,19570218,16,226562,7.06,2.83e-05,4.55,2
l'inscription,19580924,19,255280,7.44,7.924e-06,5.1,0
l'inscription,19600924,25,251812,9.93,6.921e-08,7.16,2
l'inscription,19610926,19,239393,7.94,4.254e-06,5.37,0
