mot,date,X_t,N_t,f_t,p_t,surprise
salaire,19510329,48,197205,24.34,2.914e-05,4.54
salaire,19510910,80,217326,36.81,5.348e-09,8.27
salaire,19510918,54,195520,27.62,3.674e-06,5.43
salaire,19540203,72,227206,31.69,1.550e-07,6.81
salaire,19550608,57,229580,24.83,1.481e-05,4.83
salaire,20140207,132,648601,20.35,6.737e-05,4.17
fédéral,19570912,66,231787,28.47,8.768e-06,5.06
fédéral,19570928,82,249934,32.81,7.227e-07,6.14
fédéral,19741205,145,453507,31.97,4.411e-07,6.36
directe,19820814,51,336437,15.16,4.355e-06,5.36
directe,19820823,63,330521,19.06,2.726e-08,7.56
directe,19821019,77,445401,17.29,8.738e-08,7.06
directe,19841020,62,416000,14.90,2.985e-06,5.53
directe,19850130,62,418767,14.81,3.337e-06,5.48
directe,19850216,53,359652,14.74,5.966e-06,5.22
directe,19860422,47,326771,14.38,1.287e-05,4.89
directe,19860712,47,378683,12.41,9.829e-05,4.01
directe,19861120,56,384720,14.56,6.065e-06,5.22
directe,19861208,54,395404,13.66,1.803e-05,4.74
directe,19870227,115,423392,27.16,5.131e-14,13.29
directe,19880115,45,339938,13.24,4.731e-05,4.33
directe,19880219,56,363703,15.40,2.426e-06,5.62
directe,19880227,61,367223,16.61,4.664e-07,6.33
ex,19870802,226,337768,66.91,2.986e-10,9.52
ex,19880727,282,350327,80.50,1.698e-12,11.77
ex,19880804,228,333683,68.33,1.788e-10,9.75
ex,19890311,1699,476220,356.77,6.594e-60,59.18
ex,19890318,1065,446418,238.57,1.863e-39,38.73
ex,19890619,631,446191,141.42,6.703e-23,22.17
ex,19890801,330,297981,110.75,2.535e-17,16.60
ex,19940726,319,341520,93.41,1.332e-14,13.88
ex,19940810,189,324434,58.26,7.914e-09,8.10
ex,19950720,400,314855,127.04,4.400e-20,19.36
ex,19950728,414,261865,158.10,6.236e-25,24.21
ex,19950804,122,310962,39.23,8.633e-06,5.06
ex,19960705,150,462212,32.45,7.551e-05,4.12
ex,19960713,135,414586,32.56,7.699e-05,4.11
ex,19960721,290,404785,71.64,3.911e-11,10.41
ex,19960730,328,423420,77.46,4.022e-12,11.40
ex,19960807,328,336445,97.49,2.909e-15,14.54
ex,19970805,1106,316586,349.35,2.057e-57,56.69
n'importe,19780717,41,316677,12.95,1.509e-06,5.82
n'importe,20171229,38,367653,10.34,9.827e-05,4.01
vise,20190405,90,666246,13.51,2.556e-05,4.59
russes,19450124,70,61155,114.46,6.496e-07,6.19
russes,20080815,450,386823,116.33,1.009e-07,7.00
russes,20080822,330,407819,80.92,1.588e-05,4.80
russes,20220225,818,951901,85.93,6.718e-06,5.17
russes,20220304,886,672345,131.78,9.309e-09,8.03
russes,20220311,765,716809,106.72,3.458e-07,6.46
russes,20220318,532,712772,74.64,3.542e-05,4.45
russes,20220325,622,700483,88.80,4.623e-06,5.34
russes,20220401,557,726047,76.72,2.621e-05,4.58
russes,20220408,525,728722,72.04,5.129e-05,4.29
pouvons,19520626,29,226689,12.79,3.666e-05,4.44
pouvons,20080926,69,471275,14.64,3.710e-08,7.43
pouvons,20081010,49,462993,10.58,6.227e-05,4.21
électeurs,19461107,61,147109,41.47,8.071e-05,4.09
électeurs,19461123,61,131716,46.31,2.505e-05,4.60
électeurs,19581128,78,184265,42.33,5.031e-05,4.30
électeurs,19610109,97,228747,42.40,4.065e-05,4.39
électeurs,19670313,181,341134,53.06,1.406e-06,5.85
électeurs,19770319,184,393036,46.82,7.935e-06,5.10
électeurs,20020426,443,1190389,37.21,9.339e-05,4.03
électeurs,20020503,400,1005176,39.79,4.494e-05,4.35
électeurs,20041105,320,559779,57.17,3.096e-07,6.51
électeurs,20070420,377,736787,51.17,1.657e-06,5.78
électeurs,20070427,395,526147,75.07,1.478e-09,8.83
électeurs,20070504,194,471964,41.10,3.827e-05,4.42
électeurs,20080314,260,536599,48.45,4.201e-06,5.38
électeurs,20120427,322,841614,38.26,7.335e-05,4.13
électeurs,20151211,238,604156,39.39,5.755e-05,4.24
électeurs,20161111,281,692598,40.57,3.910e-05,4.41
électeurs,20170421,260,694609,37.43,9.802e-05,4.01
électeurs,20170505,309,670182,46.11,7.717e-06,5.11
déposé,19460826,23,168567,13.64,9.687e-05,4.01
déposé,19511129,24,175704,13.66,7.730e-05,4.11
déposé,19530202,27,202684,13.32,5.824e-05,4.23
déposé,19550325,31,254287,12.19,9.432e-05,4.03
déposé,19551118,30,206166,14.55,1.059e-05,4.97
facilement,20190419,45,547700,8.22,5.781e-05,4.24
l'utilisation,19550812,32,222306,14.39,2.010e-05,4.70
l'utilisation,20130830,67,562777,11.91,2.002e-05,4.70
l'utilisation,20130906,69,546807,12.62,6.435e-06,5.19
belge,19451012,36,112196,32.09,3.922e-06,5.41
belge,19590108,51,203923,25.01,3.481e-05,4.46
belge,19600713,118,266473,44.28,1.366e-10,9.86
belge,19600721,149,227544,65.48,3.311e-16,15.48
belge,19600729,68,187806,36.21,6.399e-08,7.19
belge,19600806,148,179347,82.52,3.344e-20,19.48
belge,19600815,102,223481,45.64,1.091e-10,9.96
belge,19600823,82,216194,37.93,1.437e-08,7.84
belge,19600831,58,218376,26.56,1.240e-05,4.91
belge,19610202,60,252700,23.74,4.854e-05,4.31
belge,19610218,102,256977,39.69,2.814e-09,8.55
belge,19640211,122,314357,38.81,2.812e-09,8.55
belge,20010727,178,800809,22.23,3.531e-05,4.45
belge,20081003,127,456863,27.80,1.661e-06,5.78
belge,20151120,139,642428,21.64,5.973e-05,4.22
belge,20160318,166,714466,23.23,1.998e-05,4.70
belge,20160325,399,632401,63.09,2.899e-17,16.54
thèse,19451208,24,118136,20.32,7.065e-05,4.15
thèse,19460716,35,152961,22.88,3.933e-06,5.41
thèse,19560114,38,214199,17.74,7.155e-05,4.15
thèse,19680921,76,367785,20.66,1.515e-06,5.82
subi,20110603,49,552642,8.87,5.061e-05,4.30
héros,19990811,54,310069,17.42,4.466e-05,4.35
héros,20000303,107,601636,17.78,6.466e-06,5.19
héros,20151218,142,607790,23.36,8.525e-09,8.07
collective,19450322,21,73564,28.55,1.166e-07,6.93
collective,19530202,30,202684,14.80,6.161e-05,4.21
collective,19540723,46,220205,20.89,1.901e-08,7.72
collective,19550719,32,212375,15.07,3.673e-05,4.43
collective,19700424,52,386261,13.46,2.835e-05,4.55
contenu,20000915,86,731540,11.76,5.857e-05,4.23
contenu,20000922,103,854198,12.06,2.714e-05,4.57
contenu,20001006,79,638932,12.36,3.053e-05,4.52
révèle,20171215,63,642970,9.80,6.664e-05,4.18
modifier,19880417,46,397287,11.58,3.648e-05,4.44
arabes,19471013,72,131855,54.61,6.041e-05,4.22
arabes,19480426,94,122325,76.84,7.215e-07,6.14
arabes,19480529,102,142154,71.75,1.692e-06,5.77
arabes,19670527,196,343425,57.07,1.926e-05,4.72
arabes,19670605,439,339203,129.42,2.970e-12,11.53
arabes,19670613,605,370741,163.19,1.608e-15,14.79
arabes,19670620,337,310791,108.43,3.149e-10,9.50
arabes,19670627,213,303190,70.25,1.227e-06,5.91
arabes,19670705,266,353278,75.29,3.804e-07,6.42
arabes,19670721,160,306507,52.20,5.690e-05,4.24
arabes,19670807,146,263431,55.42,3.102e-05,4.51
arabes,19670815,153,259592,58.94,1.489e-05,4.83
arabes,19670823,169,298224,56.67,2.238e-05,4.65
arabes,19670831,218,287392,75.85,3.818e-07,6.42
arabes,19731010,314,439486,71.45,7.873e-07,6.10
arabes,19731018,476,427497,111.35,1.304e-10,9.88
arabes,19731027,318,462058,68.82,1.363e-06,5.87
arabes,19731105,292,439000,66.51,2.292e-06,5.64
arabes,19731121,247,432212,57.15,1.734e-05,4.76
arabes,19731129,276,398955,69.18,1.341e-06,5.87
arabes,19731208,249,469292,53.06,4.060e-05,4.39
arabes,19731225,198,362231,54.66,3.150e-05,4.50
arabes,19900814,218,291543,74.77,4.768e-07,6.32
lit,19970922,56,512644,10.92,3.788e-05,4.42
lit,20020726,70,643634,10.88,1.953e-05,4.71
lit,20180831,66,552612,11.94,4.105e-06,5.39
lit,20200403,71,622419,11.41,7.618e-06,5.12
lit,20230714,64,614169,10.42,5.436e-05,4.26
lit,20231006,73,711028,10.27,4.820e-05,4.32
arrêtés,19480102,21,102978,20.39,9.710e-05,4.01
arrêtés,19490117,26,135034,19.25,7.875e-05,4.10
arrêtés,19620921,50,277014,18.05,2.605e-05,4.58
arrêtés,19630823,40,223353,17.91,4.899e-05,4.31
arrêtés,20160826,122,520998,23.42,5.217e-08,7.28
catholique,19840305,106,397633,26.66,2.818e-05,4.55
catholique,19940115,158,417792,37.82,6.310e-08,7.20
élément,19540918,26,197679,13.15,4.370e-06,5.36
élément,19720126,31,310908,9.97,7.313e-05,4.14
personnelle,20001013,53,576643,9.19,1.815e-05,4.74
coalition,19910124,127,442531,28.70,6.696e-05,4.17
coalition,19910216,112,380590,29.43,5.456e-05,4.26
coalition,19910223,168,436452,38.49,8.924e-07,6.05
coalition,19910303,177,447043,39.59,5.315e-07,6.27
coalition,20030321,229,632832,36.19,1.887e-06,5.72
coalition,20030328,268,552762,48.48,7.381e-09,8.13
coalition,20030404,209,572933,36.48,1.768e-06,5.75
coalition,20030411,163,585541,27.84,8.259e-05,4.08
coalition,20040409,146,498928,29.26,4.842e-05,4.31
coalition,20050916,294,834178,35.24,2.485e-06,5.60
coalition,20050923,261,867339,30.09,2.537e-05,4.60
coalition,20060414,192,607532,31.60,1.527e-05,4.82
coalition,20110325,203,640741,31.68,1.431e-05,4.84
coalition,20240705,203,704347,28.82,4.893e-05,4.31
sais,19491219,36,195430,18.42,7.744e-06,5.11
sais,19491227,34,196457,17.31,2.369e-05,4.63
sais,19500112,34,176636,19.25,5.411e-06,5.27
sais,20200807,69,431267,16.00,6.499e-06,5.19
sais,20221230,75,463369,16.19,4.216e-06,5.38
sais,20240802,80,586495,13.64,6.026e-05,4.22
d'urgence,19550325,66,254287,25.95,7.783e-06,5.11
d'urgence,19550402,76,220359,34.49,6.079e-08,7.22
d'urgence,19580516,56,232009,24.14,2.734e-05,4.56
d'urgence,19910820,139,309044,44.98,2.742e-11,10.56
d'urgence,20041231,100,387095,25.83,4.182e-06,5.38
d'urgence,20051111,213,789884,26.97,9.078e-07,6.04
d'urgence,20051118,222,774578,28.66,2.941e-07,6.53
d'urgence,20071109,143,437846,32.66,4.136e-08,7.38
d'urgence,20151113,176,693979,25.36,2.956e-06,5.53
d'urgence,20151120,310,642428,48.25,4.762e-13,12.32
d'urgence,20151127,253,630060,40.15,1.416e-10,9.85
d'urgence,20151204,162,629948,25.72,2.552e-06,5.59
d'urgence,20151218,305,607790,50.18,1.368e-13,12.86
d'urgence,20151225,84,347563,24.17,1.385e-05,4.86
d'urgence,20160122,191,646051,29.56,1.915e-07,6.72
d'urgence,20160129,194,642660,30.19,1.266e-07,6.90
d'urgence,20160205,166,636240,26.09,1.974e-06,5.70
d'urgence,20160715,121,381621,31.71,9.820e-08,7.01
d'urgence,20160722,201,456403,44.04,1.807e-11,10.74
d'urgence,20171103,194,565614,34.30,9.249e-09,8.03
d'urgence,20200320,217,644636,33.66,1.194e-08,7.92
d'urgence,20200327,196,610219,32.12,3.652e-08,7.44
d'urgence,20200403,176,622419,28.28,4.724e-07,6.33
d'urgence,20200410,129,538176,23.97,9.302e-06,5.03
d'urgence,20200417,136,585006,23.25,1.371e-05,4.86
d'urgence,20200424,138,558650,24.70,5.575e-06,5.25
d'urgence,20200501,137,547632,25.02,4.637e-06,5.33
d'urgence,20200508,145,553513,26.20,2.122e-06,5.67
d'urgence,20200515,119,547131,21.75,3.803e-05,4.42
d'urgence,20200612,134,621758,21.55,3.883e-05,4.41
roger,19500120,62,180809,34.29,5.441e-06,5.26
roger,19880927,157,459685,34.15,1.585e-06,5.80
roger,19920326,160,518800,30.84,7.096e-06,5.15
roger,19940323,148,572975,25.83,7.313e-05,4.14
roger,20050819,196,549811,35.65,6.526e-07,6.19
d'argent,20000922,176,854198,20.60,1.539e-06,5.81
d'argent,20040820,72,419530,17.16,8.367e-05,4.08
d'argent,20080815,70,386823,18.10,4.366e-05,4.36
d'argent,20080822,87,407819,21.33,2.486e-06,5.60
d'argent,20120803,96,485028,19.79,6.983e-06,5.16
d'argent,20160812,107,494490,21.64,1.309e-06,5.88
d'argent,20160819,105,530673,19.79,6.090e-06,5.22
d'argent,20210730,97,504717,19.22,1.086e-05,4.96
d'argent,20240809,120,563455,21.30,1.425e-06,5.85
israël,19561103,225,254626,88.36,4.437e-06,5.35
israël,19570226,148,211407,70.01,8.026e-05,4.10
israël,19670527,248,343425,72.21,4.809e-05,4.32
israël,19670605,375,339203,110.55,1.227e-07,6.91
israël,19670613,438,370741,118.14,3.575e-08,7.45
israël,19670620,244,310791,78.51,1.878e-05,4.73
israël,19731010,360,439486,81.91,9.977e-06,5.00
israël,19731018,362,427497,84.68,6.527e-06,5.19
israël,19930913,326,421083,77.42,2.032e-05,4.69
israël,20060721,274,295045,92.87,2.069e-06,5.68
israël,20060728,321,313389,102.43,4.540e-07,6.34
israël,20060804,250,314566,79.47,1.611e-05,4.79
israël,20060811,213,288166,73.92,3.913e-05,4.41
israël,20060818,210,291289,72.09,5.158e-05,4.29
israël,20090102,277,300847,92.07,2.322e-06,5.63
israël,20090109,399,439733,90.74,2.509e-06,5.60
israël,20231013,750,736260,101.87,3.835e-07,6.42
israël,20231020,581,690254,84.17,6.363e-06,5.20
israël,20231027,494,664221,74.37,2.979e-05,4.53
israël,20231103,459,578911,79.29,1.414e-05,4.85
israël,20240419,452,628045,71.97,4.374e-05,4.36
israël,20241004,414,619605,66.82,9.776e-05,4.01
l'exception,19980217,54,568950,9.49,5.751e-05,4.24
l'exception,20011228,65,583416,11.14,1.714e-06,5.77
l'exception,20020412,104,1033613,10.06,2.795e-06,5.55
l'effet,19971127,63,552776,11.40,1.322e-05,4.88
l'effet,20000121,85,600722,14.15,3.083e-08,7.51
l'effet,20001117,78,663776,11.75,3.319e-06,5.48
l'effet,20220218,84,826097,10.17,4.420e-05,4.35
fidèle,19450124,16,61155,26.16,6.932e-08,7.16
fidèle,19821112,59,429980,13.72,1.221e-09,8.91
voient,20041126,52,561208,9.27,9.435e-05,4.03
réservé,19640424,31,300813,10.31,3.208e-05,4.49
utile,19810424,52,419429,12.40,2.359e-06,5.63
utile,19890619,116,446191,26.00,1.366e-18,17.86
utile,20010105,69,596945,11.56,2.786e-06,5.56
utile,20070420,97,736787,13.17,4.908e-08,7.31
utile,20120316,74,753325,9.82,4.005e-05,4.40
utile,20220408,101,728722,13.86,1.163e-08,7.93
dirigé,20070907,44,452094,9.73,9.518e-06,5.02
l'île,19450226,33,75971,43.44,2.590e-05,4.59
l'île,19450306,34,86677,39.23,7.053e-05,4.15
l'île,19450322,31,73564,42.14,4.264e-05,4.37
l'île,19450330,37,94939,38.97,6.211e-05,4.21
l'île,19450503,36,93625,38.45,7.594e-05,4.12
l'île,19560114,76,214199,35.48,5.315e-05,4.27
l'île,19640219,110,289705,37.97,1.513e-05,4.82
l'île,19640818,71,201177,35.29,6.141e-05,4.21
l'île,19740718,150,300960,49.84,1.493e-07,6.83
l'île,19740726,142,361039,39.33,7.304e-06,5.14
l'île,19740812,114,317528,35.90,3.032e-05,4.52
l'île,19740820,105,283427,37.05,2.191e-05,4.66
l'île,20020802,245,534058,45.88,4.029e-07,6.39
l'île,20020809,196,527796,37.14,1.301e-05,4.89
l'île,20041231,129,387095,33.33,6.892e-05,4.16
l'île,20171110,210,638080,32.91,6.130e-05,4.21
connue,20150904,51,590250,8.64,1.041e-05,4.98
agricoles,19600422,101,240813,41.94,4.340e-05,4.36
agricoles,19610620,117,222590,52.56,2.445e-06,5.61
agricoles,19610628,114,240240,47.45,9.446e-06,5.02
génération,19920326,159,518800,30.65,2.405e-05,4.62
génération,20050617,289,808943,35.73,1.720e-06,5.76
justifier,20220304,68,672345,10.11,2.635e-07,6.58
fil,20190920,187,602705,31.03,3.092e-05,4.51
composé,19480521,21,136826,15.35,1.155e-06,5.94
hasard,19961210,50,464842,10.76,4.859e-05,4.31
réussite,20160708,76,607314,12.51,1.434e-05,4.84
réussite,20170324,100,698822,14.31,4.714e-07,6.33
réussite,20180323,219,669990,32.69,1.417e-22,21.85
banlieue,19791128,88,503280,17.49,1.705e-06,5.77
banlieue,19831119,85,467685,18.17,9.135e-07,6.04
banlieue,19871127,87,414750,20.98,4.821e-08,7.32
banlieue,19880515,65,381350,17.04,5.757e-06,5.24
banlieue,19880522,58,365195,15.88,2.301e-05,4.64
banlieue,19960119,81,479256,16.90,3.786e-06,5.42
banlieue,20040312,79,567392,13.92,8.119e-05,4.09
banlieue,20051104,126,795469,15.84,5.034e-06,5.30
banlieue,20051111,138,789884,17.47,6.776e-07,6.17
banlieue,20061020,73,460726,15.84,1.385e-05,4.86
banlieue,20061027,67,420919,15.92,1.567e-05,4.80
banlieue,20071130,66,455413,14.49,6.376e-05,4.20
républicain,19460330,35,116237,30.11,8.602e-05,4.07
républicain,19460408,36,116563,30.88,6.272e-05,4.20
républicain,19461107,63,147109,42.83,2.407e-07,6.62
républicain,19541106,68,253623,26.81,9.993e-05,4.00
républicain,19551213,81,231047,35.06,2.853e-06,5.54
républicain,19551221,82,246199,33.31,5.701e-06,5.24
républicain,19551229,123,214906,57.23,1.269e-10,9.90
républicain,19560106,117,196889,59.42,5.999e-11,10.22
républicain,19560114,101,214199,47.15,1.347e-08,7.87
républicain,19560123,89,212979,41.79,1.577e-07,6.80
républicain,19740812,84,317528,26.45,9.307e-05,4.03
républicain,20041105,208,559779,37.16,3.688e-07,6.43
républicain,20081031,126,430399,29.28,1.958e-05,4.71
républicain,20081107,123,436185,28.20,3.198e-05,4.50
républicain,20121102,201,564778,35.59,7.823e-07,6.11
républicain,20160722,120,456403,26.29,7.488e-05,4.13
républicain,20161021,177,658404,26.88,4.569e-05,4.34
républicain,20161104,192,577992,33.22,2.410e-06,5.62
républicain,20161111,388,692598,56.02,2.606e-11,10.58
républicain,20201106,197,627269,31.41,5.446e-06,5.26
républicain,20241108,255,638511,39.94,8.525e-08,7.07
tués,19450613,25,73149,34.18,2.192e-05,4.66
tués,19560405,52,198484,26.20,5.964e-05,4.22
tués,20041231,116,387095,29.97,3.363e-06,5.47
tués,20060728,75,313389,23.93,9.974e-05,4.00
tués,20060804,98,314566,31.15,2.350e-06,5.63
respectivement,19660705,30,302272,9.92,5.823e-05,4.23
rentrée,19880904,135,372006,36.29,3.947e-05,4.40
rentrée,19960831,162,374697,43.23,3.960e-06,5.40
rentrée,20010907,370,1122922,32.95,8.090e-05,4.09
rentrée,20030829,174,454342,38.30,1.819e-05,4.74
rentrée,20060901,144,420636,34.23,7.252e-05,4.14
rentrée,20080829,153,404957,37.78,2.298e-05,4.64
rentrée,20090828,204,410794,49.66,4.321e-07,6.36
rentrée,20100903,209,516930,40.43,8.354e-06,5.08
rentrée,20110902,247,596347,41.42,5.605e-06,5.25
rentrée,20170901,220,615498,35.74,3.728e-05,4.43
rentrée,20180824,165,489293,33.72,8.002e-05,4.10
rentrée,20180831,193,552612,34.93,5.106e-05,4.29
rentrée,20200904,246,619089,39.74,9.733e-06,5.01
rentrée,20210827,170,503267,33.78,7.758e-05,4.11
rentrée,20220826,314,883783,35.53,3.577e-05,4.45
rentrée,20230825,185,550085,33.63,7.862e-05,4.10
rentrée,20230901,215,599828,35.84,3.640e-05,4.44
démocrates,19480220,42,134057,31.33,4.842e-05,4.31
démocrates,19541029,68,236528,28.75,5.720e-05,4.24
démocrates,19541106,97,253623,38.25,6.712e-07,6.17
démocrates,19661112,77,266886,28.85,4.700e-05,4.33
démocrates,20041105,252,559779,45.02,8.392e-09,8.08
démocrates,20061103,112,383976,29.17,2.775e-05,4.56
démocrates,20061110,210,454677,46.19,5.986e-09,8.22
démocrates,20080208,126,445240,28.30,3.687e-05,4.43
démocrates,20080926,145,471275,30.77,1.091e-05,4.96
démocrates,20081107,148,436185,33.93,2.561e-06,5.59
démocrates,20181102,147,554183,26.53,7.338e-05,4.13
démocrates,20181109,183,646419,28.31,2.864e-05,4.54
démocrates,20201106,222,627269,35.39,9.213e-07,6.04
démocrates,20241108,177,638511,27.72,3.827e-05,4.42
net,20000317,153,616121,24.83,3.294e-06,5.48
net,20000519,156,763780,20.42,5.459e-05,4.26
net,20000908,149,618267,24.10,5.409e-06,5.27
fortes,20220819,229,1669590,13.72,1.228e-07,6.91
fortes,20250815,57,450344,12.66,1.892e-05,4.72
accompagné,19450621,15,102248,14.67,3.393e-05,4.47
accompagné,19450824,17,96114,17.69,1.402e-06,5.85
accompagné,19541005,25,241196,10.37,4.382e-05,4.36
bordeaux,19530116,59,208362,28.32,6.300e-06,5.20
bordeaux,19530217,54,163418,33.04,7.941e-07,6.10
bordeaux,19560721,58,228839,25.35,2.938e-05,4.53
bordeaux,19700818,73,308728,23.65,4.849e-05,4.31
bordeaux,19700826,148,361253,40.97,5.364e-10,9.27
bordeaux,19700903,231,383080,60.30,7.922e-16,15.10
bordeaux,19700911,165,398127,41.44,3.063e-10,9.51
bordeaux,19700919,184,401489,45.83,1.517e-11,10.82
bordeaux,19761119,350,494276,70.81,1.748e-19,18.76
bordeaux,19860524,174,404827,42.98,1.037e-10,9.98
bordeaux,20080111,150,450210,33.32,5.602e-08,7.25
bordeaux,20100402,120,505180,23.75,2.469e-05,4.61
bordeaux,20190426,168,584306,28.75,8.128e-07,6.09
d'années,19990804,50,307668,16.25,2.796e-05,4.55
d'années,20031226,61,381586,15.99,2.090e-05,4.68
atteinte,19471201,14,69475,20.15,2.768e-05,4.56
atteinte,19480811,21,146880,14.30,6.021e-05,4.22
atteinte,19600205,33,271958,12.13,4.779e-05,4.32
crainte,19660224,44,299032,14.71,1.324e-09,8.88
crainte,20200403,53,622419,8.52,3.241e-05,4.49
musée,19880115,116,339938,34.12,8.814e-05,4.05
musée,19931116,177,459310,38.54,1.206e-05,4.92
musée,20060623,218,478935,45.52,6.595e-07,6.18
musée,20150320,235,701465,33.50,7.247e-05,4.14
parc,19641226,65,260795,24.92,5.527e-05,4.26
parc,19690731,90,347700,25.88,2.111e-05,4.68
quinzaine,20020517,95,971123,9.78,2.124e-06,5.67
quinzaine,20020809,48,527796,9.09,8.744e-05,4.06
quinzaine,20060526,43,445791,9.65,5.379e-05,4.27
quinzaine,20080509,50,406325,12.31,3.265e-07,6.49
quinzaine,20080516,51,492501,10.36,7.937e-06,5.10
quinzaine,20080523,73,515105,14.17,7.745e-10,9.11
quinzaine,20100521,57,534608,10.66,2.745e-06,5.56
quinzaine,20150515,40,221364,18.07,5.924e-10,9.23
quinzaine,20150522,46,285776,16.10,1.826e-09,8.74
quinzaine,20160520,72,734749,9.80,5.402e-06,5.27
quinzaine,20180511,60,583437,10.28,4.369e-06,5.36
quinzaine,20190517,57,623865,9.14,4.469e-05,4.35
quinzaine,20220527,56,627092,8.93,6.912e-05,4.16
quinzaine,20240809,59,563455,10.47,3.322e-06,5.48
composition,19460629,27,154225,17.51,2.605e-05,4.58
composition,19470125,24,137541,17.45,4.484e-05,4.35
composition,19470714,24,141902,16.91,6.260e-05,4.20
composition,19470825,23,134607,17.09,6.718e-05,4.17
combats,19441222,39,80998,48.15,1.938e-08,7.71
combats,19441230,33,80686,40.90,5.006e-07,6.30
combats,19450107,33,77964,42.33,3.133e-07,6.50
combats,19450116,40,55684,71.83,1.064e-11,10.97
combats,19450124,32,61155,52.33,1.694e-08,7.77
