mot,total,jours_actifs,n_medias
franchi,158696,6793,36
poésie,174114,6759,36
engager,99961,6741,36
rennes,794368,6809,36
survie,140796,6766,36
fruit,207768,6784,36
semestre,220369,6755,36
atomique,49165,6271,36
d'amour,217497,6797,36
opinions,59057,6614,36
d'application,65023,6615,36
grenoble,179239,6796,36
brève,51448,6650,36
craintes,116579,6763,36
leçons,95518,6768,36
constat,304920,6799,36
sondage,261609,6801,36
hectares,255472,6768,36
progressive,94314,6666,36
écrivait,58245,6641,36
vais,571533,6808,36
s'installer,224632,6794,36
extérieurs,124204,6734,36
maintient,108072,6775,36
colonnes,193755,6803,36
communications,67846,6588,36
adultes,644212,6785,36
liban,162480,6665,36
médias,735728,6809,36
revoir,278574,6800,36
prenait,143904,6808,36
comparable,75243,6726,36
dictature,63125,6654,36
couvrir,135923,6762,36
radicaux,60918,6582,36
préférence,86816,6750,36
ordinaire,91255,6745,36
attirer,182019,6783,36
excellent,166006,6796,36
musiciens,431289,6789,36
suédois,126997,6775,36
prédécesseur,109587,6752,36
consacrés,73041,6705,36
réussit,95721,6781,36
priori,160279,6798,36
aides,360581,6782,36
arrivent,230528,6792,36
indien,118964,6776,36
profondes,66432,6678,36
déroule,267790,6787,36
défilé,316046,6781,36
l'arrestation,77259,6647,36
soutenue,152786,6784,36
d'août,183029,6755,36
assis,149791,6789,36
pyrénées,450731,6789,36
neuvième,76412,6711,36
manuel,395648,6796,36
résulte,52488,6575,36
diplomate,75303,6714,36
endroit,291384,6795,36
réalisées,227734,6772,36
l'immense,91906,6733,36
fermement,96643,6740,36
garçons,379360,6795,36
l'exécutif,267884,6723,36
rompre,75410,6732,36
fameuse,119106,6778,36
contient,92828,6713,36
jury,333755,6788,36
imposée,133430,6788,36
communs,98284,6728,36
rendra,111433,6766,36
charte,145165,6716,36
l'aménagement,251460,6745,36
apparu,116023,6766,36
secondaire,92055,6705,36
sncf,434125,6792,36
gardes,117781,6771,36
désert,125787,6775,36
travaillant,133047,6770,36
s'engage,129690,6755,36
couvre,171094,6748,36
craignent,91778,6746,36
violent,169354,6779,36
buts,731718,6809,36
poche,208575,6795,36
synthèse,84201,6709,36
plafond,167805,6748,36
univers,256793,6783,36
tunisie,137139,6673,36
rapporté,212415,6804,36
continuité,208172,6780,36
révéler,108397,6772,36
réalisateur,345213,6801,36
doté,171304,6787,36
vols,339622,6786,36
argument,88480,6738,36
luc,739907,6804,36
spécialisés,121156,6750,36
parvenu,107620,6794,36
précises,88403,6733,36
extérieures,91756,6680,36
caché,139128,6783,36
cible,287671,6807,36
clôture,250126,6796,36
atmosphère,75173,6716,36
attentat,120886,6669,36
rappelons,127942,6742,36
éclaté,109858,6782,36
bibliothèque,370528,6766,36
récupérer,334777,6802,36
mixte,215064,6761,36
espagnols,123270,6789,36
provenant,110876,6744,36
conteste,106017,6748,36
l'iran,314045,6774,36
circuit,487250,6808,36
fiction,184223,6773,36
argent,188128,6794,36
entouré,160889,6779,36
juridiques,92330,6667,36
fais,391992,6809,36
naguère,16530,5793,36
l'indice,222189,6604,36
familial,309378,6792,36
ultime,156734,6801,36
vêtements,381880,6792,36
progresser,194093,6787,36
collègue,160262,6761,36
réagir,231365,6805,36
prononcée,82057,6693,36
foyers,228142,6767,36
initialement,263217,6792,36
capitales,44992,6572,36
tentation,57480,6707,36
d'agir,110616,6737,36
traduire,75252,6723,36
l'égalité,152946,6738,36
réception,287057,6796,36
joueur,952009,6809,36
rassembler,178537,6780,36
suspendu,214274,6796,36
qualifiés,156594,6778,36
contrôles,245929,6771,36
véritablement,95378,6782,36
spectacles,388104,6780,36
présidée,128920,6751,36
inter,184032,6785,36
rémunération,242279,6738,36
affronter,181369,6800,36
japonaise,119701,6742,36
renaissance,174543,6745,36
serge,316536,6789,36
confie,726550,6807,36
l'attente,160582,6780,36
entraîne,124082,6760,36
mauvaises,142835,6797,36
puissants,83620,6753,36
diplomates,51880,6442,36
d'arrêt,214384,6785,36
reuter,992,642,32
peter,158768,6791,36
magnifique,293188,6807,36
voyait,125055,6802,36
achevé,90919,6768,36
étonnant,107679,6782,36
sûreté,137808,6692,36
caractéristiques,102398,6711,36
épisode,284064,6794,36
d'air,220850,6792,36
instances,109262,6742,36
connaissances,175375,6750,36
quotidiens,101218,6743,36
donnera,153635,6775,36
compatriotes,62422,6723,36
originale,171496,6773,36
sérieuses,57070,6707,36
monopole,47047,6569,36
cultures,177241,6784,36
évoquer,148643,6791,36
disponible,477597,6807,36
examiné,74751,6649,36
iii,149993,6692,36
golfe,175910,6786,36
comités,82082,6694,36
gamme,342594,6779,36
attendue,248348,6797,36
courses,519435,6794,36
inconnu,110705,6764,36
motion,120426,6555,36
l'écran,175654,6774,36
payés,97999,6760,36
distinction,93937,6726,36
néerlandais,163985,6801,36
l'immédiat,80221,6726,36
agences,188795,6782,36
grandeur,76014,6701,36
l'impôt,146028,6665,36
brigade,297191,6778,36
s'apprête,163401,6798,36
idéologique,62927,6596,35
continué,162430,6771,36
galerie,246896,6779,36
n'étant,90736,6765,36
salut,73664,6723,36
exprime,64798,6642,36
acheté,200965,6789,36
passait,134541,6803,36
d'allemagne,56543,6675,36
mondiaux,191856,6795,36
cuisine,580392,6787,36
étudié,94426,6719,36
folie,153828,6795,36
traditionnellement,96332,6771,36
expliquent,189520,6773,36
tendre,127020,6777,36
mobile,368920,6794,36
réaliste,79766,6768,36
répondent,105561,6743,36
sympathie,43699,6632,36
censure,129685,6582,36
animaux,526312,6779,36
montpellier,605471,6802,36
appelée,130293,6751,36
eau,315024,6778,36
essai,311137,6799,36
contenter,92890,6791,36
investi,237964,6797,36
contradictoires,41664,6533,36
impression,76847,6760,36
criminelle,175176,6771,36
nez,216149,6798,36
attendait,128072,6793,36
danemark,132869,6697,36
inférieure,85298,6698,36
d'économie,108520,6747,36
messages,299639,6781,36
d'ajouter,219947,6795,36
illustre,108291,6744,36
issus,298486,6797,36
patronat,70744,6274,35
commente,276686,6795,36
contemporain,156960,6777,36
avenue,285316,6764,36
appartiennent,55504,6683,36
protestations,37044,6369,36
charbon,110901,6640,36
parlait,93249,6759,36
présidente,1310826,6806,36
stations,206461,6749,36
défini,78708,6683,36
navires,184384,6682,36
publiées,112396,6695,36
modes,140691,6757,36
stable,267234,6781,36
rapporteur,80392,6408,36
exemplaire,108265,6763,36
dépôts,140074,6734,36
avancée,134957,6778,36
chirac,153509,6775,36
trouvera,76495,6707,36
anne,770384,6806,36
sensibilité,102860,6763,36
ingénieurs,88017,6687,36
émotion,171235,6769,36
henry,159544,6796,36
corse,266210,6772,36
troupe,267710,6758,36
prévenu,476926,6806,36
minuit,294039,6787,36
l'équivalent,138580,6766,36
réservée,133455,6763,36
ambition,177373,6785,36
trouble,114661,6761,36
l'offensive,96532,6711,36
ménage,135366,6777,36
s'inquiète,119281,6775,36
l'élaboration,80457,6706,36
figaro,459728,6802,36
l'accueil,455722,6780,36
décisif,136622,6799,36
réalise,244869,6799,36
naître,89619,6732,36
supporter,131000,6777,36
appliqué,81159,6739,36
faillite,110487,6764,36
dîner,165605,6781,36
l'extension,109822,6694,36
fidélité,89891,6727,36
issu,184204,6790,36
décennies,274277,6786,36
obtenus,62013,6682,36
sec,183248,6793,36
discrétion,77304,6753,36
d'hier,122490,6772,36
suffisante,72239,6734,36
formidable,176237,6801,36
prolonger,153492,6793,36
effectuer,218405,6793,36
algérien,75767,6501,36
obtient,135162,6769,36
ordonné,117442,6756,36
rassurer,180382,6798,36
environs,200979,6750,36
réplique,97049,6773,36
l'instruction,104717,6648,36
comprenant,106320,6747,36
contestation,141370,6748,36
bénéficiaires,156526,6711,36
radicale,93299,6732,36
zéro,275419,6801,36
retiré,120153,6777,36
manquer,167089,6790,36
productions,136114,6745,36
curiosité,111100,6746,36
couper,155533,6790,36
promet,293457,6802,36
vagues,156547,6776,36
plat,245836,6804,36
gris,118965,6770,36
gendarmerie,598933,6804,36
poursuites,127501,6729,36
acquise,83914,6754,36
introduit,77679,6713,36
renault,330367,6788,36
relatives,64134,6605,36
multiplier,96478,6742,36
l'édition,290012,6797,36
passages,157425,6764,36
périodes,154891,6776,36
l'occurrence,107335,6759,36
voyageurs,228848,6756,36
pascal,535194,6805,36
victor,247037,6780,36
spécialisé,254449,6786,36
d'accès,234992,6783,36
déception,162208,6801,36
milan,238265,6805,36
l'entourage,128525,6772,36
fr,1296066,6809,36
street,270213,6788,36
artiste,318148,6794,36
kremlin,134718,6501,36
alger,39729,5684,36
ali,151748,6774,36
partagé,369319,6789,36
carré,233664,6792,36
électronique,185314,6780,36
étions,207781,6793,36
bleus,491512,6805,36
rénovation,421099,6776,36
solides,122473,6787,36
délicat,86996,6773,36
bonn,8487,3146,36
métiers,504872,6784,36
islamique,260057,6771,36
réels,73127,6701,36
signée,157183,6775,36
rôles,152024,6775,36
domination,111338,6779,36
juif,74880,6645,36
efficaces,124734,6768,36
rapides,111911,6766,36
jeté,123823,6787,36
bruno,662766,6802,36
communisme,20966,5651,34
productivité,70286,6480,36
habitudes,154773,6770,36
bancaire,258335,6786,36
cris,102721,6775,36
écran,292147,6795,36
créés,108741,6739,36
avancer,194688,6792,36
s'interroge,123876,6778,36
fédérations,76942,6574,36
gendarmes,533744,6799,36
résolu,41015,6560,36
quasiment,365381,6809,36
devises,43652,6129,36
signataires,77562,6527,36
restrictions,194338,6651,36
histoires,262694,6794,36
l'apparition,93653,6724,36
cellule,214801,6783,36
renforcé,135530,6762,36
hongrie,108751,6651,36
réalisme,69657,6742,36
protocole,197647,6729,36
sursis,335749,6736,36
belges,91905,6724,36
envoyés,98425,6751,36
fonctionner,130055,6750,36
adresse,164047,6781,36
flotte,140529,6765,36
augmente,157865,6774,36
supérieures,85631,6703,36
bateaux,296347,6782,36
pauvreté,143973,6778,36
d'union,67657,6645,36
pistes,285688,6793,36
pierres,169577,6755,36
crises,124805,6744,36
croyait,61399,6757,36
manifestement,87241,6751,36
coûté,139678,6796,36
immeubles,115678,6736,36
multiplication,86356,6729,36
californie,160122,6777,36
envoyer,163045,6787,36
constructeurs,155455,6753,36
camions,171457,6752,36
recueilli,111889,6774,36
d'enseignement,79274,6590,36
attribué,107592,6751,36
chômeurs,105419,6562,36
soulignent,111420,6727,36
échéance,90493,6727,36
marques,390340,6793,36
délégations,57294,6455,36
d'importantes,73709,6695,36
mécanismes,75271,6670,36
calais,205850,6773,36
fondamentaux,101581,6747,36
perdue,104881,6787,36
séparation,128051,6747,36
alimentaire,301781,6782,36
convaincus,66687,6698,36
inquiète,123894,6787,36
bourgeois,56629,6667,36
l'aspect,120346,6736,36
papiers,159550,6789,36
s'assurer,140624,6763,36
l'évidence,53412,6700,36
compenser,123219,6772,36
pain,253834,6784,36
rappellent,108042,6735,36
intellectuelle,65457,6677,36
rédigé,77009,6700,36
mécontentement,65250,6683,36
victoires,435786,6808,36
permettront,150537,6746,36
frédéric,554457,6809,36
ralentissement,127178,6734,36
environnement,360205,6799,36
écrivains,71546,6701,36
palestiniens,191951,6599,36
mobiliser,182254,6773,36
dessins,183844,6753,36
espaces,473363,6791,36
renouveler,154246,6767,36
bassin,347172,6779,36
yougoslavie,17144,5099,36
concerts,465540,6794,36
repas,1147448,6788,36
plume,99791,6759,36
viande,222389,6702,36
réconciliation,58339,6658,36
brutale,76162,6732,36
d'éducation,153004,6745,36
ingénieur,118481,6745,36
répète,112848,6779,36
complexité,88145,6723,36
tragédie,96715,6722,36
prévention,418811,6784,36
explication,88267,6778,36
sportif,643204,6807,36
affirmait,71296,6734,36
autonomie,156832,6703,36
félicite,194059,6788,36
ambitieux,165355,6787,36
aisément,53332,6680,36
déclarent,73102,6648,36
répété,100869,6777,36
primaire,416292,6792,36
variations,59566,6625,36
rival,147087,6805,36
vendus,198644,6774,36
constituée,87272,6710,36
etat,222433,6796,36
tir,420450,6805,36
tombée,185620,6793,36
bat,275803,6794,36
d'emblée,100408,6780,36
visites,349415,6776,36
rédacteur,51801,6636,36
vingts,34492,6402,36
réaffirmé,67092,6684,36
électriques,312800,6772,36
fausses,118210,6723,36
administrations,60391,6583,36
suicide,166146,6787,36
transmission,198978,6766,36
signification,29961,6367,36
faisons,189579,6785,36
maires,323715,6754,36
intense,171282,6786,36
créateur,169032,6774,36
l'attentat,146126,6572,35
merci,318709,6794,36
utilise,158074,6769,36
gilles,499039,6802,36
occupés,67500,6654,36
urss,10815,4389,36
optimiste,114624,6781,36
décédé,305941,6790,36
formellement,71678,6671,36
blocage,140254,6739,36
sauvage,167599,6748,36
spécifique,189165,6769,36
appartement,239047,6792,36
méfiance,46015,6624,36
bertrand,360897,6809,36
lait,247416,6769,36
reçus,125667,6751,36
l'adhésion,87164,6712,36
pêche,513272,6782,36
n'auraient,70614,6731,36
l'inquiétude,88159,6746,36
musicale,346335,6781,36
culturels,136807,6713,36
nés,172859,6759,36
agence,197530,6782,36
successivement,45550,6648,36
termine,285685,6804,36
l'horizon,156167,6778,36
venaient,111825,6768,36
fiscal,167445,6743,36
rappel,327764,6783,36
d'améliorer,140303,6745,36
armé,129610,6779,36
réunies,109657,6752,36
organisés,191066,6781,36
navire,221025,6785,36
présentes,294363,6784,36
relèvent,68402,6686,36
menacée,81822,6727,36
envisagée,77408,6691,36
îles,160620,6756,36
debout,192028,6787,36
visible,226825,6781,36
provinces,47491,6533,36
signale,68176,6651,36
max,217078,6743,36
assumer,90669,6750,36
traduction,78939,6713,36
traitements,150015,6700,36
dominé,155847,6806,36
effectués,139530,6764,36
partagent,130990,6768,36
recommandations,139889,6696,36
affiche,326102,6805,36
bandes,117553,6748,36
livraison,318267,6753,36
sac,266067,6783,36
égale,44115,6604,36
chaud,316982,6803,36
prestations,219022,6780,36
montrant,159561,6796,36
interprétation,65035,6689,36
volontairement,87091,6724,36
séries,358025,6786,36
marchandises,84132,6649,36
assurances,90356,6700,36
d'âge,181136,6762,36
hollande,776728,6749,36
considérations,31034,6384,36
dits,104269,6757,36
extraits,95881,6745,36
d'été,295316,6760,36
simon,336876,6795,36
prenne,95148,6768,36
demeurant,34012,6539,36
développés,65994,6645,36
répéter,87586,6754,36
paraissait,39195,6633,36
violation,92380,6592,36
préfèrent,93243,6764,36
individuelle,118475,6762,36
succédé,107859,6754,36
concept,294785,6787,36
souhait,174002,6778,36
attiré,174858,6777,36
noires,118012,6768,36
repos,245634,6804,36
d'organisation,116691,6727,36
test,335099,6795,36
eût,9916,4755,36
pratiquer,161627,6749,36
créations,272623,6760,36
d'accepter,129773,6697,36
condamner,61050,6616,36
l'artiste,512643,6787,36
accru,55608,6554,36
expert,196540,6770,36
nourrir,149755,6780,36
géographique,100535,6706,36
légitimité,95323,6753,36
pdg,346227,6794,36
douce,196468,6783,36
démarches,176481,6712,36
diffusée,198250,6770,36
dessin,217089,6769,36
accueille,426951,6791,36
utilisant,128980,6750,36
l'ennemi,59897,6621,36
féminin,261890,6777,36
conscient,120737,6790,36
cédé,119537,6788,36
travailliste,39992,5611,35
fiscalité,163272,6689,36
correspondance,89965,6680,36
thèses,21182,5736,36
terroriste,245588,6746,36
marin,232550,6792,36
agi,79400,6705,36
affecté,95040,6746,36
respecté,118320,6772,36
rendement,112525,6727,36
automatique,147479,6743,36
doutes,131562,6788,36
produite,114838,6781,36
parvenus,88693,6770,36
options,133749,6753,36
valu,99427,6773,36
s'efforce,26929,6352,36
écouter,224619,6794,36
délit,128906,6739,36
déclenché,135510,6780,36
l'avaient,70507,6740,36
popularité,114602,6781,36
l'or,138226,6772,36
germain,226069,6780,36
desquels,52677,6664,36
obligation,175019,6755,36
accroître,55516,6604,36
tenues,135504,6754,36
distinguer,65255,6681,36
visages,132560,6758,36
neige,307704,6748,36
fleuve,125900,6739,36
los,242997,6804,36
drogue,237721,6794,36
d'importance,57606,6708,36
fondamental,60229,6630,36
pénurie,113561,6647,36
conservé,103545,6780,36
catherine,382345,6796,36
physiques,207188,6782,36
consensus,132916,6769,36
aidé,191155,6791,36
étroitement,37437,6456,36
prévoyait,71821,6677,36
utilisées,111648,6727,36
l'autonomie,102192,6676,36
archives,173590,6734,36
sacré,209119,6802,36
confirmée,119962,6773,36
grec,126518,6691,36
coupables,58458,6641,36
accidents,155266,6747,36
reproché,76787,6713,36
l'électricité,192959,6749,36
consulter,249422,6771,36
qualifiée,125489,6776,36
soigneusement,54938,6668,36
l'émotion,137081,6769,36
égal,68613,6712,36
surcroît,58576,6715,36
l'âme,97315,6755,36
michael,284755,6808,36
originaire,369212,6798,36
sachant,196934,6796,36
absolu,71392,6736,36
mythe,56608,6680,36
amoureux,259694,6793,36
d'atteindre,120404,6768,36
semi,179766,6771,36
passera,173891,6791,36
choisis,94807,6730,36
décennie,131589,6754,36
blessures,281710,6801,36
vidéo,1254866,6807,36
concertation,220335,6757,36
d'intervention,142576,6744,36
viendra,176312,6780,36
dixième,92317,6759,36
regroupe,172376,6770,36
deviendra,118799,6747,36
jugent,84171,6739,36
investisseurs,401683,6772,36
reconnaissent,66694,6699,36
fine,147377,6775,36
bouches,160948,6740,36
ressortissants,91883,6602,36
définit,77106,6716,36
essentielles,77900,6640,36
partielle,90126,6667,36
réduits,79508,6736,36
analyses,169342,6759,36
assemblées,46002,6481,36
cannes,283242,6796,36
plate,183357,6780,36
chant,279615,6750,36
dénonçant,128976,6752,36
plastique,219843,6767,36
portraits,122230,6751,36
score,769449,6807,36
inévitable,42759,6621,36
cohésion,141143,6721,36
inde,120308,6766,36
échappé,106380,6783,36
d'orsay,58512,6549,36
douter,74216,6749,36
lancés,120024,6766,36
assiste,65327,6723,36
lorsqu'elle,130384,6768,36
reconnue,116515,6735,36
identique,93775,6758,36
chanson,383571,6805,36
grèves,67333,6566,36
écrits,89991,6738,36
surmonter,64397,6704,36
individuelles,116620,6761,36
étage,189896,6770,36
stock,147991,6748,36
d'assurance,147632,6760,36
affrontements,91700,6731,36
fréquemment,63610,6646,36
justifié,118570,6775,36
enseignement,71470,6671,36
